tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001375,       0.000,    0.002400,    0.001005,             256
000,        32,       1,    0.000845,       0.000,    0.000740,    0.000380,             512
000,        64,       1,    0.001295,       0.000,    0.023890,    0.000515,            1024
000,       128,       1,    0.004290,       0.000,    0.000855,    0.002700,            2048
000,       256,       1,    0.005670,       0.000,    0.001460,    0.002740,            4096
000,       512,       1,    0.011410,       0.001,    0.064595,    0.005425,            8192
000,      1024,       1,    0.017195,       0.001,    0.152370,    0.005615,           16384
000,      2048,       1,    0.028535,       0.001,    0.671995,    0.005365,           32768
000,      4096,       1,    0.067360,       0.002,    1.483963,    0.005807,           65536
000,      8192,       1,    0.093747,       0.004,    2.438308,    0.005570,          131072
000,     16384,       1,    0.182909,       0.008,    7.603284,    0.009242,          262144
000,     32768,       1,    0.354767,       0.015,    6.737894,    0.006207,          524288
000,     65536,       1,    0.744135,       0.030,    9.267538,    0.006055,         1048576
000,    131072,       1,    1.326425,       0.058,   27.845976,    0.005208,         2097152
000,    262144,       1,    3.208445,       0.113,   14.292040,    0.006095,         4194304
000,    524288,       1,    5.574240,       0.229,    6.844034,    0.005887,         8388608
000,   1048576,       1,   12.693630,       0.429,    0.001600,    0.006995,        16777216
001,        16,       1,    0.010845,       0.000,    0.002140,    0.010460,             256
001,        32,       1,    0.003780,       0.000,    0.000650,    0.003280,             512
001,        64,       1,    0.001070,       0.000,    0.001830,    0.000240,            1024
001,       128,       1,    0.002125,       0.000,    0.001665,    0.000280,            2048
001,       256,       1,    0.006000,       0.000,    0.007670,    0.002870,            4096
001,       512,       1,    0.014100,       0.001,    0.083610,    0.007260,            8192
001,      1024,       1,    0.019720,       0.001,    0.076330,    0.003447,           16384
001,      2048,       1,    0.035627,       0.001,    0.191307,    0.004813,           32768
001,      4096,       1,    0.066320,       0.002,    0.378260,    0.004733,           65536
001,      8192,       1,    0.128987,       0.004,    0.553973,    0.005920,          131072
001,     16384,       1,    0.252267,       0.008,    2.618573,    0.006187,          262144
001,     32768,       1,    0.463183,       0.015,   14.089606,    0.001319,          524288
001,     65536,       1,    0.955300,       0.030,   12.761562,    0.006970,         1048576
001,    131072,       1,    1.796745,       0.058,   30.860170,    0.006035,         2097152
001,    262144,       1,    3.475475,       0.113,   38.498341,    0.010420,         4194304
001,    524288,       1,    7.910427,       0.228,   12.445450,    0.007747,         8388608
001,   1048576,       1,   11.611422,       0.429,   12.706161,    0.007310,        16777216
002,        16,       1,    0.011030,       0.000,    0.002720,    0.010607,             256
002,        32,       1,    0.004759,       0.000,    0.003555,    0.004166,             512
002,        64,       1,    0.005058,       0.000,    0.000960,    0.004041,            1024
002,       128,       1,    0.005588,       0.000,    0.000652,    0.003617,            2048
002,       256,       1,    0.009440,       0.000,    0.103606,    0.005766,            4096
002,       512,       1,    0.012406,       0.001,    0.409286,    0.005241,            8192
002,      1024,       1,    0.019292,       0.001,    0.549286,    0.005030,           16384
002,      2048,       1,    0.032773,       0.001,    0.829126,    0.004337,           32768
002,      4096,       1,    0.061823,       0.002,    1.663950,    0.005023,           65536
002,      8192,       1,    0.119639,       0.004,    2.729401,    0.006000,          131072
002,     16384,       1,    0.228400,       0.008,    7.848141,    0.001081,          262144
002,     32768,       1,    0.403609,       0.015,    3.580829,    0.005165,          524288
002,     65536,       1,    0.661303,       0.030,    7.647183,    0.005152,         1048576
002,    131072,       1,    1.317299,       0.058,   24.812090,    0.005128,         2097152
002,    262144,       1,    3.172225,       0.113,   24.368139,    0.006040,         4194304
002,    524288,       1,    5.627856,       0.229,  121.035789,    0.005190,         8388608
002,   1048576,       1,   14.702613,       0.429,  107.703377,    0.007745,        16777216
003,        16,       1,    0.011760,       0.000,    0.004207,    0.011300,             256
003,        32,       1,    0.004807,       0.000,    0.005500,    0.003947,             512
003,        64,       1,    0.004940,       0.000,    0.003620,    0.003920,            1024
003,       128,       1,    0.005400,       0.000,    0.019447,    0.003313,            2048
003,       256,       1,    0.007393,       0.000,    0.035553,    0.003387,            4096
003,       512,       1,    0.012647,       0.001,    0.350720,    0.004887,            8192
003,      1024,       1,    0.025080,       0.001,    0.465860,    0.009127,           16384
003,      2048,       1,    0.036053,       0.001,    0.870360,    0.005253,           32768
003,      4096,       1,    0.078847,       0.002,    1.560147,    0.017300,           65536
003,      8192,       1,    0.137053,       0.004,    3.000633,    0.013807,          131072
003,     16384,       1,    0.232039,       0.008,    7.394948,    0.004759,          262144
003,     32768,       1,    0.464240,       0.015,    8.499703,    0.005526,          524288
003,     65536,       1,    0.744764,       0.030,   29.539446,    0.001792,         1048576
003,    131072,       1,    1.735650,       0.058,   23.067566,    0.006995,         2097152
003,    262144,       1,    3.729287,       0.113,   34.755615,    0.007085,         4194304
003,    524288,       1,    8.276994,       0.229,   43.475479,    0.007153,         8388608
003,   1048576,       1,   13.394215,       0.429,  148.359909,    0.007445,        16777216
004,        16,       1,    0.005075,       0.000,    0.005446,    0.004640,             256
004,        32,       1,    0.004433,       0.000,    0.005292,    0.003822,             512
004,        64,       1,    0.004542,       0.000,    0.005417,    0.003508,            1024
004,       128,       1,    0.006687,       0.000,    0.015085,    0.003846,            2048
