lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0016130,0000201,0000030,0002472,0024516,0015609,0026169,001024,001,000,0001
0021270,0000311,0000031,0015865,0031179,0020158,0034866,001024,001,000,0001
0015990,0000200,0000030,0002453,0024246,0015469,0025909,001024,001,001,0001
0021260,0000321,0000040,0015864,0031189,0020298,0034796,001024,001,001,0001
0016150,0000201,0000030,0002484,0024586,0015620,0026279,001024,001,002,0001
0021330,0000320,0000031,0015503,0031379,0020189,0034855,001024,001,002,0001
0015630,0000190,0000030,0002431,0023614,0015139,0025147,001024,001,003,0001
0021410,0000310,0000040,0015025,0031109,0020369,0034585,001024,001,003,0001
0016160,0000200,0000030,0002480,0024556,0015639,0026340,001024,001,004,0001
0021460,0000320,0000031,0015991,0030848,0020368,0034585,001024,001,004,0001
0009588,0000180,0000030,0001008,0009498,0009067,0011863,001024,001,000,0512
0018345,0000270,0000050,0001061,0022923,0017714,0026189,001024,001,000,0512
0010048,0000180,0000030,0001008,0009758,0009518,0012614,001024,001,001,0512
0018666,0000270,0000050,0001062,0023184,0018044,0026510,001024,001,001,0512
0010029,0000180,0000030,0001008,0009798,0009507,0012644,001024,001,002,0512
0018585,0000271,0000050,0001062,0023143,0017954,0026480,001024,001,002,0512
0010109,0000180,0000030,0001008,0009879,0009578,0012754,001024,001,003,0512
0018635,0000271,0000050,0001062,0023164,0017994,0026450,001024,001,003,0512
0007073,0000181,0000020,0001006,0006202,0006573,0006683,001024,001,004,0512
0017563,0000280,0000050,0001055,0020809,0016992,0025077,001024,001,004,0512
