tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   5434068, 5434068,  170.297028,      30.000,58640.582031, 1011.090149,               0
001,   5434084, 5434084,  170.537415,      30.000,58577.871094, 1073.707153,               0
002,   5434062, 5434062,  171.521606,      30.000,58561.972656, 1087.828369,               0
003,   5434076, 5434076,  172.019394,      30.000,58632.628906, 1017.079651,               0
004,   5434073, 5434073,  171.570847,      30.000,58717.000000,  932.846497,               0
005,   5434083, 5434083,  170.392929,      30.000,58647.484375, 1004.136719,               0
006,   5434088, 5434088,  171.938477,      30.000,58712.480469,  937.868774,               0
007,   5434080, 5434080,  171.048294,      30.000,58631.871094, 1018.678406,               0
008,   7497034, 7497034,  235.114502,      30.000,58244.613281, 1278.748047,               0
009,   7497025, 7497025,  235.621124,      30.000,58209.390625, 1313.531128,               0
010,   7497036, 7497036,  234.753326,      30.000,58220.566406, 1302.496582,               0
011,   7497032, 7497032,  237.257767,      30.000,58207.093750, 1312.503662,               0
012,   7497032, 7497032,  235.436081,      30.000,58259.980469, 1262.043701,               0
013,   7497022, 7497022,  238.251678,      30.000,58205.769531, 1311.640869,               0
014,   7497027, 7497027,  236.132156,      30.000,58240.539062, 1280.713745,               0
015,   7497029, 7497029,  236.524582,      30.000,58181.113281, 1340.015259,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   5267031, 5267031,  164.868591,      30.000,58698.007812,  971.487244,               0
001,   5267064, 5267064,  166.297943,      30.000,58624.000000, 1043.661743,               0
002,   5267037, 5267037,  164.837372,      30.000,58612.761719, 1057.043091,               0
003,   5267056, 5267056,  165.500580,      30.000,58657.492188, 1011.994446,               0
004,   5267061, 5267061,  167.848862,      30.000,58765.019531,  899.818359,               0
005,   5267054, 5267054,  165.160400,      30.000,58692.035156,  976.991699,               0
006,   5267056, 5267056,  166.645447,      30.000,58759.203125,  908.733459,               0
007,   5267061, 5267061,  165.443893,      30.000,58669.675781,  999.358215,               0
008,   7641238, 7641238,  240.568695,      30.000,58200.105469, 1308.084595,               0
009,   7641227, 7641227,  242.107895,      30.000,58163.734375, 1341.922974,               0
010,   7641241, 7641241,  239.196686,      30.000,58191.914062, 1317.297974,               0
011,   7641223, 7641223,  242.207733,      30.000,58170.632812, 1334.218872,               0
012,   7641216, 7641216,  241.558060,      30.000,58222.675781, 1282.814331,               0
013,   7641236, 7641236,  239.684128,      30.000,58160.761719, 1348.344482,               0
014,   7641237, 7641237,  239.680847,      30.000,58197.953125, 1311.149048,               0
015,   7641098, 7641098,  240.118500,      30.000,58145.601562, 1362.990356,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   4346747, 4346747,  138.039078,      30.000,58917.984375,  807.838257,               0
001,   4346799, 4346799,  136.777283,      30.000,58873.226562,  854.727661,               0
002,   4346800, 4346800,  136.578430,      30.000,58857.375000,  871.075439,               0
003,   4346779, 4346779,  136.621506,      30.000,58917.394531,  811.387329,               0
004,   4346791, 4346791,  136.667572,      30.000,58977.664062,  750.684509,               0
005,   4346793, 4346793,  136.198807,      30.000,58917.261719,  811.292908,               0
006,   4346796, 4346796,  136.234772,      30.000,58980.718750,  749.069214,               0
007,   4346806, 4346806,  137.719604,      30.000,58923.691406,  802.291992,               0
008,   8586146, 8586146,  269.464905,      30.000,57978.210938, 1470.606323,               0
009,   8586132, 8586132,  270.511108,      30.000,57941.660156, 1505.593994,               0
010,   8586144, 8586144,  269.203735,      30.000,57948.925781, 1499.103271,               0
011,   8586126, 8586126,  269.496490,      30.000,57944.324219, 1504.626099,               0
012,   8586143, 8586143,  271.471405,      30.000,58005.824219, 1438.482788,               0
013,   8586146, 8586146,  272.376495,      30.000,57944.738281, 1498.348877,               0
014,   8586133, 8586133,  269.337860,      30.000,57972.203125, 1476.096558,               0
015,   8586148, 8586148,  271.841675,      30.000,57901.921875, 1542.886108,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   6994415, 6994415,  218.843353,      30.000,58256.300781, 1305.575073,               0
001,   6994467, 6994467,  220.821259,      30.000,58178.171875, 1381.078003,               0
002,   6994461, 6994461,  220.303192,      30.000,58158.945312, 1400.964478,               0
003,   6994457, 6994457,  220.174377,      30.000,58257.277344, 1303.667358,               0
004,   6994439, 6994439,  220.268494,      30.000,58353.582031, 1206.553833,               0
005,   6994456, 6994456,  219.804901,      30.000,58259.757812, 1300.756714,               0
006,   6994456, 6994456,  219.746460,      30.000,58352.503906, 1210.135498,               0
007,   6994470, 6994470,  221.004166,      30.000,58235.910156, 1322.195923,               0
008,   5890707, 5890707,  185.500259,      30.000,58615.863281, 1004.745361,               0
009,   5890717, 5890717,  185.439941,      30.000,58579.621094, 1041.598755,               0
010,   5890699, 5890699,  186.163086,      30.000,58606.406250, 1012.165527,               0
011,   5890713, 5890713,  184.979874,      30.000,58588.761719, 1032.827515,               0
012,   5890695, 5890695,  186.256073,      30.000,58629.679688,  988.887756,               0
013,   5890707, 5890707,  184.584900,      30.000,58589.824219, 1031.940430,               0
014,   5890678, 5890678,  185.071686,      30.000,58612.230469, 1008.789246,               0
015,   5890465, 5890465,  186.329453,      30.000,58559.515625, 1059.082886,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,   8421760, 8421760,  263.754761,      30.000,57885.867188, 1574.994751,               0
001,   8421803, 8421803,  264.897186,      30.000,57799.531250, 1659.865234,               0
002,   8421798, 8421798,  264.715881,      30.000,57781.570312, 1677.890259,               0
003,   8420063, 8420063,  265.373322,      30.000,57885.894531, 1574.105347,               0
004,   8421799, 8421799,  263.850739,      30.000,58018.222656, 1443.326660,               0
005,   8421803, 8421803,  266.374237,      30.000,57887.136719, 1568.950684,               0
006,   8421806, 8421806,  263.734192,      30.000,57995.750000, 1467.645142,               0
007,   8421812, 8421812,  268.674866,      30.000,57879.484375, 1572.365601,               0
008,   4437772, 4437772,  139.490585,      30.000,58953.914062,  762.353210,               0
009,   4437772, 4437772,  140.327301,      30.000,58938.703125,  775.896729,               0
010,   4437805, 4437805,  140.074005,      30.000,58950.128906,  764.258606,               0
011,   4437707, 4437707,  139.618744,      30.000,58936.894531,  778.955078,               0
012,   4437779, 4437779,  140.771759,      30.000,58971.632812,  741.774353,               0
013,   4437764, 4437764,  139.351700,      30.000,58936.816406,  779.012817,               0
014,   4437780, 4437780,  139.182938,      30.000,58956.000000,  760.387573,               0
015,   4437778, 4437778,  139.636795,      30.000,58917.371094,  798.639160,               0
-------------------------------------------------------------------------------------------------------

