lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006903,0000190,0000040,0001005,0014197,0006332,0014127,001024,001,000,0256
0014347,0010314,0000321,0001063,0034335,0013696,0034154,001024,001,000,0256
0006903,0000191,0000040,0001005,0014206,0006332,0014136,001024,002,000,0256
0014056,0010376,0000321,0001065,0033243,0013425,0032993,001024,002,000,0256
0006903,0000191,0000040,0001005,0014277,0006342,0014206,001024,003,000,0256
0014077,0010310,0000321,0001067,0034335,0013556,0034174,001024,003,000,0256
0007023,0000231,0000051,0001005,0014547,0006422,0014467,001024,004,000,0256
0015970,0007200,0000381,0001063,0035888,0015169,0035687,001024,004,000,0256
0006773,0000191,0000040,0001005,0013656,0006211,0013615,001024,001,001,0256
0014507,0057788,0000321,0001517,0036338,0013896,0036178,001024,001,001,0256
0006733,0000190,0000040,0001005,0013615,0006192,0013566,001024,002,001,0256
0012684,0056921,0000330,0001752,0034085,0012023,0033894,001024,002,001,0256
0006753,0000191,0000040,0001005,0013656,0006202,0013615,001024,003,001,0256
0013626,0056941,0000330,0001560,0035166,0012895,0034916,001024,003,001,0256
0006863,0000231,0000050,0001005,0013926,0006271,0013867,001024,004,001,0256
0016892,0050639,0000371,0001814,0038282,0016170,0038071,001024,004,001,0256
0006943,0000191,0000040,0001005,0014247,0006382,0014177,001024,001,002,0256
0013485,0010310,0000321,0001068,0033954,0012924,0033754,001024,001,002,0256
0006953,0000191,0000040,0001005,0014257,0006392,0014187,001024,002,002,0256
0015589,0010313,0000321,0001070,0037591,0015028,0037460,001024,002,002,0256
0006953,0000191,0000040,0001005,0014237,0006382,0014167,001024,003,002,0256
0014367,0010406,0000320,0001067,0034215,0013766,0034064,001024,003,002,0256
0007163,0000240,0000060,0001005,0014517,0006452,0014447,001024,004,002,0256
0015769,0007200,0000701,0001097,0033113,0014818,0032962,001024,004,002,0256
