tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,01180401,010,00592334,00000000,00000000,001024,000,000,00000032,00592243,01,0000013401936801,00000000
001,00000000,01181862,010,00594409,00000000,00000000,001024,000,000,00000032,00594293,01,0000013465897242,00000000
002,00000000,01171740,010,00587844,00000000,00000000,001024,000,000,00000032,00587728,01,0000012984767356,00000000
003,00000000,01170179,010,00588837,00000000,00000000,001024,000,000,00000032,00588719,01,0000013647776137,00000000
004,00000000,01171407,010,00587698,00000000,00000000,001024,000,000,00000032,00587590,01,0000013705401454,00000000
005,00000000,01169424,010,00586788,00000000,00000000,001024,000,000,00000032,00586685,01,0000013646117056,00000000
006,00000000,01119319,010,00562981,00000000,00000000,001024,000,000,00000032,00562902,01,0000003727531634,00000000
007,00000000,01165628,010,00586572,00000000,00000000,001024,000,000,00000032,00586455,01,0000013079689539,00000000
008,00000000,01172545,010,00588984,00000000,00000000,001024,000,000,00000032,00588875,01,0000013909470419,00000000
009,00000000,01175011,010,00590617,00000000,00000000,001024,000,000,00000032,00590492,01,0000013999037219,00000000
010,00000000,01170998,010,00588358,00000000,00000000,001024,000,000,00000032,00588229,01,0000012907438722,00000000
011,00000000,01179570,010,00593044,00000000,00000000,001024,000,000,00000032,00592914,01,0000014065578392,00000000
012,00000000,01171445,010,00588880,00000000,00000000,001024,000,000,00000032,00588766,01,0000013715433603,00000000
013,00000000,01178335,010,00592886,00000000,00000000,001024,000,000,00000032,00592758,01,0000012805264032,00000000
014,00000000,01174261,010,00590264,00000000,00000000,001024,000,000,00000032,00590152,01,0000012996974622,00000000
015,00000000,01166520,010,00586195,00000000,00000000,001024,000,000,00000032,00586086,01,0000013761892799,00000000
000,00000000,01322451,010,00664008,00000000,00000000,001024,000,000,00000128,00663972,01,0000014787284156,00000000
001,00000000,01331675,010,00668902,00000000,00000000,001024,000,000,00000128,00668867,01,0000014913949639,00000000
002,00000000,01320368,010,00663899,00000000,00000000,001024,000,000,00000128,00663859,01,0000015039785976,00000000
003,00000000,01312879,010,00658766,00000000,00000000,001024,000,000,00000128,00658734,01,0000015171805567,00000000
004,00000000,01315309,010,00660722,00000000,00000000,001024,000,000,00000128,00660686,01,0000015097569118,00000000
005,00000000,01313992,010,00661306,00000000,00000000,001024,000,000,00000128,00661259,01,0000015084298666,00000000
006,00000000,01309258,010,00657945,00000000,00000000,001024,000,000,00000128,00657909,01,0000014446619457,00000000
007,00000000,01315232,010,00661943,00000000,00000000,001024,000,000,00000128,00661905,01,0000015708462730,00000000
008,00000000,01312371,010,00659802,00000000,00000000,001024,000,000,00000128,00659773,01,0000014442128374,00000000
009,00000000,01311516,010,00659269,00000000,00000000,001024,000,000,00000128,00659238,01,0000015628709118,00000000
010,00000000,01319962,010,00662484,00000000,00000000,001024,000,000,00000128,00662438,01,0000015047371539,00000000
011,00000000,01310592,010,00658072,00000000,00000000,001024,000,000,00000128,00658036,01,0000015174401604,00000000
012,00000000,01323153,010,00663793,00000000,00000000,001024,000,000,00000128,00663751,01,0000015485744066,00000000
013,00000000,01313319,010,00659527,00000000,00000000,001024,000,000,00000128,00659488,01,0000015076684755,00000000
014,00000000,01260690,010,00633055,00000000,00000000,001024,000,000,00000128,00633031,01,0000004128999100,00000000
015,00000000,01314867,010,00660377,00000000,00000000,001024,000,000,00000128,00660337,01,0000014165116225,00000000
000,00000000,01357776,010,00681748,00000000,00000000,001024,000,000,00000512,00681735,01,0000015854683899,00000000
001,00000000,01356019,010,00680719,00000000,00000000,001024,000,000,00000512,00680714,01,0000015321434677,00000000
002,00000000,01354502,010,00679379,00000000,00000000,001024,000,000,00000512,00679367,01,0000015700702146,00000000
003,00000000,01338734,010,00672431,00000000,00000000,001024,000,000,00000512,00672423,01,0000016183154864,00000000
004,00000000,01345535,010,00674887,00000000,00000000,001024,000,000,00000512,00674880,01,0000015854993105,00000000
005,00000000,01339141,010,00673104,00000000,00000000,001024,000,000,00000512,00673097,01,0000016396322287,00000000
006,00000000,01344022,010,00675338,00000000,00000000,001024,000,000,00000512,00675330,01,0000015469278679,00000000
007,00000000,01346320,010,00676653,00000000,00000000,001024,000,000,00000512,00676646,01,0000016209570552,00000000
008,00000000,01341191,010,00673762,00000000,00000000,001024,000,000,00000512,00673750,01,0000015460007658,00000000
009,00000000,01348120,010,00677499,00000000,00000000,001024,000,000,00000512,00677485,01,0000016006255318,00000000
010,00000000,01340424,010,00673519,00000000,00000000,001024,000,000,00000512,00673514,01,0000016092807130,00000000
011,00000000,01350269,010,00678326,00000000,00000000,001024,000,000,00000512,00678318,01,0000016241178870,00000000
012,00000000,01344484,010,00675705,00000000,00000000,001024,000,000,00000512,00675689,01,0000016043879664,00000000
013,00000000,01350630,010,00677526,00000000,00000000,001024,000,000,00000512,00677521,01,0000015820225435,00000000
014,00000000,01344709,010,00674552,00000000,00000000,001024,000,000,00000512,00674537,01,0000015426211336,00000000
015,00000000,01270456,010,00637794,00000000,00000000,001024,000,000,00000512,00637783,01,0000003437230558,00000000
