lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010710,0000201,0000041,0001009,0010740,0010180,0024837,001024,001,000,0256
0017132,0001290,0000331,0001080,0021150,0016571,0037240,001024,001,000,0256
0007424,0000200,0000040,0001005,0005190,0005921,0013205,001024,002,000,0256
0011733,0001064,0000621,0001088,0007825,0009067,0019266,001024,002,000,0256
0010539,0000201,0000050,0001009,0010510,0009999,0024386,001024,003,000,0256
0017283,0001290,0000341,0001080,0021200,0016671,0037140,001024,003,000,0256
0007514,0000241,0000050,0001010,0005270,0006001,0013405,001024,004,000,0256
0014538,0001085,0000411,0001101,0010229,0011342,0022763,001024,004,000,0256
0024416,0000201,0000040,0001024,0007845,0023134,0035987,001024,001,001,0256
0043111,0001584,0000431,0001223,0030016,0041719,0060604,001024,001,001,0256
0024576,0000210,0000040,0001024,0007955,0023274,0036208,001024,002,001,0256
0043242,0001609,0000601,0001223,0030077,0041879,0060715,001024,002,001,0256
0024486,0000201,0000040,0001023,0011070,0023965,0038383,001024,003,001,0256
0043783,0001599,0000341,0001214,0033884,0043232,0068058,001024,003,001,0256
0024487,0000371,0000060,0001024,0007885,0023204,0036278,001024,004,001,0256
0043632,0001382,0000401,0001221,0030367,0042199,0061516,001024,004,001,0256
0025428,0000210,0000040,0001025,0008276,0023995,0037200,001024,001,002,0256
0044154,0001609,0000681,0001226,0030558,0042611,0061837,001024,001,002,0256
0025278,0000201,0000040,0001025,0008245,0023895,0037020,001024,002,002,0256
0043843,0001588,0000521,0001226,0030498,0042390,0061666,001024,002,002,0256
0026239,0000201,0000050,0001025,0011832,0025708,0040376,001024,003,002,0256
0044624,0001601,0000341,0001219,0034395,0044073,0068949,001024,003,002,0256
0025678,0000241,0000051,0001025,0008486,0024235,0037601,001024,004,002,0256
0044424,0001384,0000490,0001228,0030848,0042800,0062598,001024,004,002,0256
