tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001052  0.000505
001,  0.000215  0.000183
001,  0.000152  0.000150
001,  0.000153  0.000162
001,  0.000147  0.000165
001,  0.000137  0.000148
001,  0.000140  0.000138
001,  0.000160  0.000142
001,  0.000140  0.000160
001,  0.000150  0.000148
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000393  0.000307
001,  0.000150  0.000143
001,  0.000140  0.000133
001,  0.000145  0.000123
001,  0.000142  0.000148
001,  0.000148  0.000143
001,  0.000205  0.000155
001,  0.000162  0.000160
001,  0.000158  0.000133
001,  0.000143  0.000132
-----------------------------------------------------------------------------------------------

