tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001170,       0.000,    0.012890,    0.000705,             256
000,        32,       1,    0.000620,       0.000,    0.036880,    0.000150,             512
000,        64,       1,    0.001195,       0.000,    0.075265,    0.000220,            1024
000,       128,       1,    0.001820,       0.000,    0.074755,    0.000125,            2048
000,       256,       1,    0.003470,       0.001,    0.029450,    0.000125,            4096
000,       512,       1,    0.006885,       0.001,    0.304590,    0.000250,            8192
000,      1024,       1,    0.013365,       0.002,    0.236945,    0.000145,           16384
000,      2048,       1,    0.029623,       0.003,    1.420892,    0.001114,           32768
000,      4096,       1,    0.057171,       0.008,    6.136258,    0.000347,           65536
000,      8192,       1,    0.096170,       0.018,    1.517507,    0.000380,          131072
000,     16384,       1,    0.147907,       0.021,   18.522423,    0.000240,          262144
000,     32768,       1,    0.301290,       0.050,    4.582410,    0.000400,          524288
000,     65536,       1,    0.590360,       0.059,    4.240020,    0.000323,         1048576
000,    131072,       1,    1.721440,       0.083,    6.492010,    0.000675,         2097152
000,    262144,       1,    2.048710,       0.133,   90.595741,    0.000647,         4194304
000,    524288,       1,    4.031593,       0.188,   52.682804,    0.000987,         8388608
000,   1048576,       1,    8.025500,       0.298,   21.963320,    0.000890,        16777216
001,        16,       1,    0.000868,       0.000,    0.084954,    0.000525,             256
001,        32,       1,    0.000646,       0.000,    0.000880,    0.000137,             512
001,        64,       1,    0.001165,       0.000,    0.000583,    0.000217,            1024
001,       128,       1,    0.002234,       0.000,    0.093473,    0.000308,            2048
001,       256,       1,    0.004252,       0.001,    0.094098,    0.000429,            4096
001,       512,       1,    0.007274,       0.001,    0.184464,    0.000121,            8192
001,      1024,       1,    0.015087,       0.002,    0.115485,    0.000269,           16384
001,      2048,       1,    0.030080,       0.003,    0.406726,    0.000451,           32768
001,      4096,       1,    0.057302,       0.008,    1.416103,    0.000314,           65536
001,      8192,       1,    0.107750,       0.018,    9.411405,    0.000740,          131072
001,     16384,       1,    0.164503,       0.021,    9.180431,    0.000360,          262144
001,     32768,       1,    0.313339,       0.050,    1.083680,    0.000517,          524288
001,     65536,       1,    0.502937,       0.059,   21.093147,    0.000597,         1048576
001,    131072,       1,    1.031937,       0.083,   29.320986,    0.000367,         2097152
001,    262144,       1,    2.014863,       0.133,   44.684826,    0.000530,         4194304
001,    524288,       1,    3.958777,       0.188,  102.434761,    0.000670,         8388608
001,   1048576,       1,    7.877690,       0.298,  125.573349,    0.000743,        16777216
002,        16,       1,    0.001417,       0.000,    0.002103,    0.000880,             256
002,        32,       1,    0.000892,       0.000,    0.014995,    0.000349,             512
002,        64,       1,    0.001165,       0.000,    0.185502,    0.000234,            1024
002,       128,       1,    0.002948,       0.000,    0.001069,    0.000761,            2048
