tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.112067,    0.054508,    0.001227,    0.001732,    0.110403,    0.052653,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.049567,    0.026063,    0.000059,    0.000911,    0.049441,    0.025082,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030428,    0.028289,    0.000039,    0.000968,    0.030309,    0.027183,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027282,    0.025853,    0.000080,    0.000967,    0.027146,    0.024814,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.024929,    0.026072,    0.000040,    0.001029,    0.024827,    0.024976,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.029932,    0.028047,    0.000038,    0.001366,    0.029828,    0.026612,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025417,    0.026646,    0.000047,    0.001539,    0.025253,    0.025024,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025044,    0.030362,    0.000037,    0.001315,    0.024949,    0.028980,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026969,    0.026376,    0.000041,    0.001601,    0.026865,    0.024704,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025192,    0.025635,    0.000038,    0.001156,    0.025090,    0.024411,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.029560,    0.028382,    0.000040,    0.000965,    0.029460,    0.027288,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026609,    0.025972,    0.000089,    0.001320,    0.026453,    0.024576,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027503,    0.031282,    0.000044,    0.001697,    0.027390,    0.029514,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026727,    0.026309,    0.000041,    0.001502,    0.026623,    0.024740,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025366,    0.029635,    0.000047,    0.001249,    0.025207,    0.028309,         0,               0,000,000
