lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0012975,0001001,0000130,0001011,0006542,0012223,0019988,001024,001,000,0512
0067738,0001111,0000972,0001115,0054622,0066956,0109386,001024,001,000,0512
0012403,0000952,0000131,0001011,0005130,0011672,0018044,001024,002,000,0512
0061897,0001097,0000982,0001117,0044884,0061075,0088928,001024,002,000,0512
0013405,0001001,0000180,0001011,0006583,0012593,0020449,001024,003,000,0512
0068018,0001131,0001202,0001117,0055063,0067197,0110067,001024,003,000,0512
0012704,0001001,0000140,0001011,0005210,0011952,0018515,001024,004,000,0512
0062257,0001120,0001052,0001119,0045155,0061426,0089388,001024,004,000,0512
0017683,0001001,0000130,0001016,0007284,0016942,0025958,001024,001,001,0512
0068439,0001110,0000982,0001121,0055324,0067657,0110237,001024,001,001,0512
0015900,0001001,0000140,0001018,0005210,0015169,0024376,001024,002,001,0512
0062618,0001116,0001012,0001126,0045466,0061796,0089669,001024,002,001,0512
0019046,0001001,0000180,0001017,0007504,0018255,0028564,001024,003,001,0512
0069050,0001141,0001212,0001122,0055885,0068148,0111270,001024,003,001,0512
0016240,0001001,0000140,0001018,0005300,0015490,0024896,001024,004,001,0512
0062949,0001125,0001122,0001124,0045516,0062046,0090099,001024,004,001,0512
0013175,0001001,0000140,0001012,0005159,0012433,0018976,001024,001,002,0512
0062177,0001122,0001012,0001120,0045125,0061336,0089098,001024,001,002,0512
0013565,0000992,0000131,0001011,0006753,0012805,0020759,001024,002,002,0512
0068389,0001112,0000992,0001116,0055214,0067587,0109978,001024,002,002,0512
0014036,0001001,0000180,0001012,0006663,0013235,0020990,001024,003,002,0512
0068919,0001134,0001202,0001119,0055745,0068058,0111019,001024,003,002,0512
0013325,0001001,0000140,0001012,0005190,0012583,0019226,001024,004,002,0512
0062438,0001117,0001052,0001122,0045325,0061586,0089659,001024,004,002,0512
