tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.154353335, 0.158024997, 0.168473333,13.345609665,19.559160233,279.749298096, 0.246356666, 0.246812493, 0.247714996,12.434236526,16.972164154,278.187347412, 0.000136667, 0.000179167, 0.000243333, 0.657000005, 1.316402555, 7.168994904, 0.006915000, 0.007530833, 0.007976667, 0.238006666, 0.238647506, 0.239486665, 0.238516673, 0.239034161, 0.240394995,84.000000000,174.000000000,944.000000000,         1048576,000,000001
001,20.0, 0.154420003, 0.154744998, 0.161533326,13.929896355,18.273302078,277.799346924, 0.246069998, 0.246464998, 0.247476667,11.769181252,17.019237518,275.595825195, 0.000140000, 0.000143333, 0.000216667, 0.642353356, 1.322499156, 3.921999931, 0.007026667, 0.007260833, 0.007630000, 0.238283336, 0.238466665, 0.238976672, 0.238515005, 0.238993332, 0.239834994,84.000000000,173.000000000,518.000000000,         1048576,000,000001
002,20.0, 0.154356673, 0.154444173, 0.161046669,12.634463310,20.078113556,277.809051514, 0.246256664, 0.246732503, 0.247663334,11.081841469,16.973274231,276.234375000, 0.000131667, 0.000136667, 0.000413333, 0.667479992, 1.335434198, 5.915228367, 0.007268333, 0.007329167, 0.007726667, 0.238503337, 0.238744169, 0.238883331, 0.238601670, 0.238980830, 0.239986673,89.000000000,177.000000000,772.000000000,         1048576,000,000001
003,20.0, 0.153171673, 0.154874161, 0.161136672,12.695318222,18.970872879,282.331207275, 0.246318340, 0.247914165, 0.253328323,11.040488243,17.079277039,280.095764160, 0.000146667, 0.000211667, 0.000450000, 0.660093307, 1.994439960, 4.545363426, 0.005943333, 0.007800833, 0.012996667, 0.237661660, 0.237917498, 0.238811672, 0.239199996, 0.239485830, 0.240041673,91.000000000,277.000000000,619.000000000,         1048576,000,000001
004,20.0, 0.154196665, 0.154630840, 0.161174998,13.337532043,18.204587936,285.595977783, 0.246146664, 0.246609166, 0.247180000,11.796489716,16.725379944,280.770263672, 0.000135000, 0.000166667, 0.000423333, 0.638081670, 1.309815049, 4.586841583, 0.006801667, 0.007156667, 0.007501666, 0.237961665, 0.238459170, 0.239118338, 0.238659993, 0.239037499, 0.239570007,84.000000000,172.000000000,614.000000000,         1048576,000,000001
005,20.0, 0.154331669, 0.154488340, 0.161436662,11.395707130,17.898122787,283.634429932, 0.246193334, 0.246484160, 0.247150004,10.482666969,15.631576538,282.073242188, 0.000205000, 0.000215833, 0.000261667, 0.640874982, 1.312745810, 5.169141769, 0.007058333, 0.007238333, 0.007436667, 0.238003328, 0.238412499, 0.238790005, 0.238545001, 0.238759160, 0.239464998,84.000000000,173.000000000,683.000000000,         1048576,000,000001
006,20.0, 0.154446661, 0.154771671, 0.161411673,12.040060043,18.968782425,283.600036621, 0.246179998, 0.246716663, 0.247425005,10.495641708,16.430255890,282.721343994, 0.000133333, 0.000144167, 0.000230000, 0.639859974, 0.986182511, 3.255733252, 0.007031667, 0.007300833, 0.007563333, 0.237768337, 0.238537505, 0.238988340, 0.238515005, 0.239058331, 0.239758328,81.000000000,129.000000000,429.000000000,         1048576,000,000001
007,20.0, 0.154394999, 0.154565006, 0.168705001,11.366341591,19.531625748,282.952056885, 0.246023327, 0.246781662, 0.247305006,10.460438728,17.656600952,281.413543701, 0.000140000, 0.000147500, 0.000326667, 0.647528350, 0.986213326, 1.983461618, 0.007035000, 0.007170000, 0.007490000, 0.238223329, 0.238447502, 0.239358336, 0.238680005, 0.239168331, 0.239680007,84.000000000,130.000000000,261.000000000,         1048576,000,000001
008,20.0, 0.168646663, 0.173658326, 0.184039995,13.962246895,18.682506561,32.966907501, 0.250304997, 0.251495004, 0.255386680,13.077151299,16.875066757,30.731626511, 0.000171667, 0.000220000, 0.000296667, 0.644433320, 0.988540828, 4.602920055, 0.008946666, 0.009467500, 0.010131666, 0.239358336, 0.240079165, 0.240775004, 0.240844995, 0.241459161, 0.245718330,65.000000000,105.000000000,476.000000000,         1048576,000,000001
009,20.0, 0.168641672, 0.172754169, 0.181301668,14.079375267,18.167797089,36.102729797, 0.248871669, 0.249822497, 0.251618326,13.176650047,17.264717102,35.202865601, 0.000133333, 0.000138333, 0.000201667, 0.650861681, 0.983694971, 2.612411737, 0.008201667, 0.008667500, 0.009410000, 0.238941669, 0.239197493, 0.240291670, 0.240366668, 0.240734160, 0.242206663,71.000000000,108.000000000,292.000000000,         1048576,000,000001
