lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0005832,0000446,0000086,0001004,0005843,0005337,0005800,001024,001,000,0512
0013618,0001016,0006105,0001031,0015850,0012705,0015591,001024,001,000,0512
0005854,0000445,0000088,0001004,0005859,0005352,0005816,001024,002,000,0512
0013387,0001016,0006103,0001030,0013938,0012375,0013700,001024,002,000,0512
0005842,0000446,0000087,0001004,0005837,0005343,0005794,001024,003,000,0512
0013474,0001016,0006107,0001030,0016023,0012492,0015733,001024,003,000,0512
0005848,0000443,0000085,0001004,0005851,0005353,0005808,001024,001,001,0512
0013253,0001016,0006113,0001030,0014871,0012301,0014622,001024,001,001,0512
0005852,0000445,0000087,0001004,0005851,0005353,0005807,001024,002,001,0512
0013489,0001016,0006108,0001030,0014143,0012496,0013900,001024,002,001,0512
0005863,0000446,0000088,0001004,0005847,0005361,0005805,001024,003,001,0512
0013928,0001016,0006130,0001028,0016728,0012953,0016401,001024,003,001,0512
0005864,0000449,0000086,0001004,0005862,0005362,0005819,001024,001,002,0512
0013559,0001017,0006122,0001030,0015224,0012612,0015024,001024,001,002,0512
0005862,0000444,0000087,0001004,0005858,0005357,0005814,001024,002,002,0512
0013043,0001016,0006110,0001030,0014340,0012050,0014089,001024,002,002,0512
0005870,0000445,0000087,0001004,0005866,0005367,0005823,001024,003,002,0512
0013489,0001017,0006151,0001028,0016648,0012539,0016343,001024,003,002,0512
