tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001440,  0.000307
001,  0.000188,  0.000165
001,  0.000138,  0.000173
001,  0.000148,  0.000150
001,  0.000145,  0.000162
001,  0.000122,  0.000140
001,  0.000135,  0.000140
001,  0.000152,  0.000142
001,  0.000242,  0.000153
001,  0.000225,  0.000118
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000238,  0.000163
001,  0.000163,  0.000140
001,  0.000132,  0.000127
001,  0.000133,  0.000140
001,  0.000127,  0.000140
001,  0.000137,  0.000142
001,  0.000137,  0.000128
001,  0.000142,  0.000140
001,  0.000238,  0.000138
001,  0.000227,  0.000117
-----------------------------------------------------------------------------------------------

