tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,      2295,    2295,    0.040013,    3.000000, 2985.246582,   15.053857, 2925.343506,    0.393340,   59.761555,   14.502573,    0.120547,    0.055943,      9423,               0,000,000
001,      3476,    3476,    0.057549,    3.000000, 2978.713135,   21.588232, 2895.305908,    0.643960,   83.181137,   20.683014,    0.181891,    0.088616,     13914,               0,000,000
002,      2966,    2966,    0.055793,    3.000000, 2980.780273,   19.433693, 2902.080811,    0.473567,   78.514763,   18.759451,    0.155383,    0.072648,     12412,               0,000,000
003,      5916,    5916,    0.107293,    3.000000, 2960.493652,   39.457993, 2803.555176,    0.974133,  156.562927,   37.828323,    0.336527,    0.167047,     24530,               0,000,000
004,      5610,    5610,    0.104187,    3.000000, 2962.630859,   37.185986, 2825.747314,    0.998795,  136.533234,   35.811089,    0.304577,    0.138053,     21371,               0,000,000
005,      4978,    4978,    0.088390,    3.000000, 2966.950439,   32.990677, 2850.243652,    0.878313,  116.395897,   31.783627,    0.264132,    0.124700,     18250,               0,000,000
006,      3440,    3440,    0.061874,    3.000000, 2977.615479,   22.729307, 2888.309082,    0.670426,   89.084335,   21.821894,    0.200441,    0.085601,     13999,               0,000,000
007,      6349,    6349,    0.110753,    3.000000, 2958.374512,   41.696903, 2803.812988,    1.118870,  154.166580,   40.152775,    0.337330,    0.157085,     24387,               0,000,000
008,      4647,    4647,    0.095058,    3.000000, 2961.773682,   38.297791, 2800.483643,    0.894335,  160.964371,   37.047779,    0.268469,    0.118053,     20179,               0,000,000
009,      8473,    8473,    0.201360,    3.000000, 2931.503662,   68.460732, 2638.243164,    1.520075,  292.664703,   66.294373,    0.513877,    0.211020,     37248,               0,000,000
010,      5536,    5536,    0.103275,    3.000000, 2955.120850,   44.918262, 2764.022217,    0.893065,  190.728455,   43.628735,    0.310493,    0.141205,     24098,               0,000,000
011,      4141,    4141,    0.088687,    3.000000, 2965.987061,   33.859341, 2825.570068,    0.625035,  140.131546,   32.922611,    0.253932,    0.103000,     17601,               0,000,000
012,      4572,    4572,    0.108417,    3.000000, 2963.292480,   36.445774, 2809.536377,    0.731222,  153.422867,   35.350700,    0.295512,    0.112167,     19669,               0,000,000
013,      8269,    8269,    0.171848,    3.000000, 2932.844727,   66.834984, 2642.448730,    1.347975,  289.835938,   64.881325,    0.473038,    0.204907,     36718,               0,000,000
014,      3115,    3115,    0.068492,    3.000000, 2975.355713,   25.005869, 2870.781494,    0.506097,  104.364616,   24.272394,    0.180765,    0.076765,     13304,               0,000,000
015,      5242,    5242,    0.136675,    3.000000, 2958.171387,   41.670189, 2774.163086,    0.904687,  183.627014,   40.353317,    0.355357,    0.129287,     23536,               0,000,000
000,      7222,    7222,    0.131072,    3.000000, 2952.759766,   47.204262, 2757.036621,    1.056077,  195.264313,   45.655926,    0.385458,    0.179905,     30938,               0,000,001
001,      5655,    5655,    0.100367,    3.000000, 2965.055420,   34.768173, 2833.290527,    1.070332,  131.387238,   33.268883,    0.298122,    0.141908,     22222,               0,000,001
002,      3330,    3330,    0.066217,    3.000000, 2978.097412,   21.822733, 2895.049072,    0.526783,   82.838211,   21.069458,    0.179563,    0.082525,     13088,               0,000,001
003,      4560,    4560,    0.084052,    3.000000, 2969.440186,   30.521454, 2860.113037,    0.819115,  109.037437,   29.109653,    0.259962,    0.128860,     17085,               0,000,001
004,      4927,    4927,    0.098917,    3.000000, 2967.738281,   32.552513, 2836.041748,    0.796682,  131.383865,   31.417400,    0.266723,    0.122717,     20624,               0,000,001
005,      8567,    8567,    0.155150,    3.000000, 2943.583496,   56.331627, 2727.994141,    1.381132,  215.049179,   54.376980,    0.449818,    0.212668,     33891,               0,000,001
006,      4943,    4943,    0.088320,    3.000000, 2967.743652,   32.509777, 2835.757080,    0.857288,  131.671295,   31.314756,    0.273913,    0.122662,     20769,               0,000,001
007,      7275,    7275,    0.131030,    3.000000, 2952.206055,   47.700180, 2767.063965,    1.217477,  184.680664,   45.988255,    0.392902,    0.180940,     29253,               0,000,001
008,      8309,    8309,    0.187807,    3.000000, 2931.271729,   68.319397, 2649.618896,    1.547733,  281.051483,   66.115479,    0.493927,    0.204178,     35307,               0,000,001
009,      2612,    2612,    0.061203,    3.000000, 2979.321777,   21.023087, 2891.130615,    0.445695,   88.006126,   20.378441,    0.156390,    0.063483,     11232,               0,000,001
010,      6199,    6199,    0.152595,    3.000000, 2949.674561,   50.318352, 2723.736328,    1.172228,  225.508957,   48.681812,    0.372855,    0.153230,     28623,               0,000,001
011,      3022,    3022,    0.068725,    3.000000, 2975.225342,   24.879244, 2867.872070,    0.525890,  107.143921,   24.124186,    0.191328,    0.074878,     13413,               0,000,001
012,      3509,    3509,    0.073687,    3.000000, 2972.033447,   28.264063, 2848.921387,    0.616332,  122.878517,   27.397562,    0.192557,    0.087895,     15633,               0,000,001
013,      3543,    3543,    0.090187,    3.000000, 2971.486816,   28.820854, 2847.004639,    0.596418,  124.217415,   27.936613,    0.234353,    0.087210,     15643,               0,000,001
014,      1711,    1711,    0.048132,    3.000000, 2986.547607,   13.932814, 2928.345215,    0.281297,   58.073448,   13.514820,    0.108912,    0.043347,      7323,               0,000,001
015,      5808,    5808,    0.110473,    3.000000, 2953.604004,   46.281448, 2750.927246,    1.025658,  202.280884,   44.830921,    0.331303,    0.146418,     25736,               0,000,001
000,      5883,    5883,    0.105508,    3.000000, 2980.252686,   38.772316, 2841.188721,    1.075030,  138.689453,   37.296806,    0.319017,    0.146023,     21811,               0,000,002
001,      4047,    4047,    0.072532,    3.000000, 2993.995605,   25.073954, 2902.109131,    0.734897,   91.616821,   23.816641,    0.214132,    0.103420,     15464,               0,000,002
002,      6403,    6403,    0.129485,    3.000000, 2976.704346,   42.265194, 2806.854004,    0.983408,  169.440948,   40.834808,    0.343917,    0.160927,     26654,               0,000,002
003,      4897,    4897,    0.090322,    3.000000, 2986.469727,   32.574768, 2862.452148,    0.753880,  123.707390,   31.332487,    0.275850,    0.138375,     19366,               0,000,002
004,      5243,    5243,    0.104093,    3.000000, 2984.716064,   34.420948, 2842.893066,    0.724192,  141.477036,   33.341537,    0.273492,    0.129455,     22305,               0,000,002
005,      7893,    7893,    0.144318,    3.000000, 2967.265381,   51.777344, 2780.405273,    1.409297,  186.359863,   49.845226,    0.420245,    0.196823,     29446,               0,000,002
006,      6043,    6043,    0.108067,    3.000000, 2979.371582,   39.722389, 2819.863281,    0.966948,  159.122223,   38.341312,    0.335580,    0.150653,     25122,               0,000,002
007,      3662,    3662,    0.067627,    3.000000, 2995.187744,   23.918795, 2901.451172,    0.544537,   93.502762,   23.125015,    0.199150,    0.090685,     14852,               0,000,002
008,      4860,    4860,    0.089168,    3.000000, 2979.381836,   39.739025, 2806.989746,    0.863408,  172.061768,   38.516533,    0.262148,    0.119635,     21684,               0,000,002
009,      4840,    4840,    0.087127,    3.000000, 2980.270020,   38.831333, 2818.082520,    0.807230,  161.867386,   37.686596,    0.255697,    0.120830,     20666,               0,000,002
010,      3737,    3737,    0.071078,    3.000000, 2989.017578,   30.254219, 2862.110840,    0.621722,  126.664452,   29.371468,    0.200438,    0.092092,     16018,               0,000,002
011,      6604,    6604,    0.140040,    3.000000, 2964.355957,   54.572960, 2733.800537,    1.153792,  230.106110,   52.929955,    0.381262,    0.167687,     28674,               0,000,002
012,      4435,    4435,    0.082102,    3.000000, 2983.471680,   35.553055, 2836.910645,    0.788302,  146.275635,   34.455761,    0.238757,    0.110048,     18651,               0,000,002
013,      3967,    3967,    0.074493,    3.000000, 2987.229980,   32.028767, 2842.775879,    0.669422,  144.196823,   31.080427,    0.211258,    0.098728,     18285,               0,000,002
014,      4920,    4920,    0.100797,    3.000000, 2979.641846,   39.511513, 2808.941162,    0.798553,  170.374924,   38.357708,    0.277000,    0.122075,     21710,               0,000,002
015,      4432,    4432,    0.083572,    3.000000, 2984.205811,   35.022953, 2837.299072,    0.683938,  146.616730,   34.027378,    0.241952,    0.110165,     18776,               0,000,002
000,      4379,    4379,    0.071333,    3.000000, 2974.106934,   29.064039, 2864.239990,    0.765240,  109.599106,   27.998610,    0.248750,    0.108030,     17057,               0,001,000
001,      4241,    4241,    0.065502,    3.000000, 2976.269287,   26.881199, 2866.797607,    0.672443,  109.188400,   25.873280,    0.226480,    0.105220,     17881,               0,001,000
002,      2833,    2833,    0.053803,    3.000000, 2984.431152,   18.741625, 2915.376953,    0.444058,   68.878815,   18.104319,    0.164090,    0.069060,     10685,               0,001,000
003,      4215,    4215,    0.075022,    3.000000, 2974.899658,   28.103130, 2869.957275,    0.648878,  104.674110,   26.976643,    0.244932,    0.104637,     16274,               0,001,000
004,      6115,    6115,    0.120398,    3.000000, 2962.531250,   40.363106, 2802.670166,    0.991628,  159.475372,   38.928379,    0.353047,    0.171575,     24954,               0,001,000
005,      5527,    5527,    0.094887,    3.000000, 2966.759521,   36.227703, 2827.951904,    0.916677,  138.465820,   34.936298,    0.312160,    0.136033,     21811,               0,001,000
006,      4569,    4569,    0.079945,    3.000000, 2972.988525,   30.103973, 2862.829346,    0.712962,  109.873306,   29.074739,    0.261898,    0.112750,     17151,               0,001,000
007,      1943,    1943,    0.035319,    3.000000, 2990.179932,   13.117865, 2941.764160,    0.317344,   48.290352,   12.661336,    0.114744,    0.049642,      7387,               0,001,000
008,      8462,    8462,    0.192560,    3.000000, 2934.702393,   68.196159, 2649.982666,    1.300893,  284.121552,   66.222931,    0.531642,    0.209083,     35925,               0,001,000
009,      5106,    5106,    0.114960,    3.000000, 2961.460449,   41.446468, 2780.880859,    0.882402,  180.227341,   40.170746,    0.330365,    0.125923,     22680,               0,001,000
010,      3864,    3864,    0.080513,    3.000000, 2971.954590,   31.083467, 2844.818359,    0.537072,  126.876823,   30.254061,    0.231685,    0.094737,     16098,               0,001,000
011,      3182,    3182,    0.074860,    3.000000, 2977.240479,   25.885143, 2865.842285,    0.544981,  111.171616,   25.082626,    0.213761,    0.077717,     14059,               0,001,000
012,      7492,    7492,    0.155930,    3.000000, 2942.385742,   60.576115, 2695.671387,    1.130670,  246.207840,   58.884808,    0.481203,    0.184673,     31011,               0,001,000
013,      3072,    3072,    0.077920,    3.000000, 2978.255615,   24.947491, 2876.922363,    0.446245,  101.105911,   24.259653,    0.206587,    0.079362,     12656,               0,001,000
014,      9516,    9516,    0.206103,    3.000000, 2926.490967,   76.231987, 2599.082764,    1.568953,  326.755310,   73.922997,    0.612900,    0.233897,     41641,               0,001,000
015,      4875,    4875,    0.113373,    3.000000, 2963.743652,   39.178093, 2797.981689,    0.681123,  165.399994,   38.105427,    0.326453,    0.119782,     21003,               0,001,000
000,      3746,    3746,    0.068587,    3.000000, 2975.324707,   24.813925, 2884.307129,    0.639527,   90.778885,   23.910543,    0.224420,    0.091567,     14177,               0,001,001
001,      6662,    6662,    0.117313,    3.000000, 2957.644287,   42.423862, 2790.717285,    1.147233,  166.469467,   40.743092,    0.371453,    0.168355,     27265,               0,001,001
002,      4284,    4284,    0.084715,    3.000000, 2971.579346,   28.497713, 2866.822510,    0.700965,  104.483986,   27.504988,    0.247997,    0.105172,     16256,               0,001,001
003,     11495,   11495,    0.211357,    3.000000, 2922.663818,   77.089073, 2618.022461,    1.793945,  303.899780,   73.993652,    0.661067,    0.286980,     47107,               0,001,001
004,      2999,    2999,    0.059423,    3.000000, 2980.141602,   19.772850, 2911.828613,    0.524558,   68.124992,   19.036102,    0.167027,    0.081912,     10716,               0,001,001
005,      6190,    6190,    0.113258,    3.000000, 2959.679688,   40.478226, 2807.153809,    0.940980,  152.137238,   39.112320,    0.358367,    0.153455,     23965,               0,001,001
006,      4460,    4460,    0.079460,    3.000000, 2970.363770,   29.499786, 2860.680664,    0.747957,  109.399445,   28.436653,    0.257063,    0.109373,     17102,               0,001,001
007,      2083,    2083,    0.039137,    3.000000, 2986.450684,   13.734788, 2935.252441,    0.337377,   51.066017,   13.248540,    0.120072,    0.051347,      8022,               0,001,001
008,      2483,    2483,    0.057832,    3.000000, 2979.932129,   20.056021, 2894.957764,    0.399693,   84.794235,   19.446510,    0.162922,    0.060372,     10765,               0,001,001
009,      4964,    4964,    0.103088,    3.000000, 2959.634277,   40.185688, 2782.564697,    0.816522,  176.737167,   39.000275,    0.299123,    0.121863,     22355,               0,001,001
010,      3916,    3916,    0.089507,    3.000000, 2968.777588,   31.565086, 2835.729980,    0.668682,  132.721832,   30.590679,    0.237378,    0.096353,     16854,               0,001,001
011,      7998,    7998,    0.185998,    3.000000, 2934.480957,   65.253510, 2639.904541,    1.436867,  294.005676,   63.194920,    0.506020,    0.197778,     37034,               0,001,001
012,      3195,    3195,    0.080220,    3.000000, 2974.386719,   25.881243, 2866.869141,    0.519540,  107.283707,   25.104177,    0.212543,    0.077480,     13526,               0,001,001
013,      5731,    5731,    0.121088,    3.000000, 2953.368896,   46.925713, 2749.861084,    0.985167,  203.118179,   45.488468,    0.371690,    0.148477,     25416,               0,001,001
014,      5083,    5083,    0.112545,    3.000000, 2959.445312,   40.612049, 2785.057129,    0.792730,  174.039383,   39.437386,    0.315788,    0.125332,     22186,               0,001,001
015,      5012,    5012,    0.099323,    3.000000, 2960.110840,   40.160385, 2789.862305,    0.787608,  169.924713,   39.009274,    0.294448,    0.123852,     21611,               0,001,001
000,      6746,    6746,    0.123705,    3.000000, 2956.301758,   44.420067, 2787.867676,    0.951952,  168.003479,   42.993401,    0.402500,    0.168303,     26174,               0,001,002
001,      7973,    7973,    0.142080,    3.000000, 2950.067383,   50.589958, 2744.775635,    1.279112,  204.740356,   48.436325,    0.449248,    0.199988,     33541,               0,001,002
002,      6002,    6002,    0.118950,    3.000000, 2961.176025,   39.414173, 2811.998291,    0.932228,  148.800034,   38.072147,    0.348033,    0.148012,     23319,               0,001,002
003,      4870,    4870,    0.092762,    3.000000, 2967.684570,   32.809719, 2841.701660,    0.802232,  125.663254,   31.412148,    0.288027,    0.121068,     19370,               0,001,002
004,      4580,    4580,    0.093903,    3.000000, 2970.493896,   30.213577, 2856.344482,    0.681250,  113.833427,   29.200153,    0.263943,    0.127425,     17791,               0,001,002
005,      5867,    5867,    0.108018,    3.000000, 2961.885742,   38.532822, 2826.189209,    1.015202,  135.325684,   37.116055,    0.338102,    0.146253,     21227,               0,001,002
006,      5610,    5610,    0.102067,    3.000000, 2964.224365,   36.701160, 2838.422363,    0.972290,  125.444855,   35.340649,    0.323055,    0.137895,     19725,               0,001,002
007,      3104,    3104,    0.058472,    3.000000, 2980.507568,   20.438379, 2905.196777,    0.472692,   75.112930,   19.738661,    0.179828,    0.076212,     11795,               0,001,002
008,      3431,    3431,    0.062877,    3.000000, 2973.389404,   27.596601, 2859.463867,    0.519478,  113.696159,   26.819153,    0.197080,    0.083925,     14351,               0,001,002
009,      4384,    4384,    0.081320,    3.000000, 2965.026855,   35.419228, 2795.100586,    0.788918,  169.638153,   34.309334,    0.257450,    0.108352,     21416,               0,001,002
