lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044214,0000250,0000050,0001041,0038873,0043713,0038332,0000000,001024,000,000,0512
0149813,0001149,0001964,0001264,0077767,0079990,0078108,0000000,001024,000,000,0512
0040547,0000241,0000050,0001037,0017594,0040046,0029586,0000000,001024,001,000,0512
0152448,0001150,0001883,0001259,0051638,0063751,0052569,0000000,001024,001,000,0512
0037310,0000271,0000060,0001034,0012704,0036638,0010941,0000000,001024,002,000,0512
0152998,0001151,0001824,0001257,0044103,0055685,0046307,0000000,001024,002,000,0512
0035648,0000250,0000050,0001029,0006522,0034655,0006171,0000000,001024,003,000,0512
0134063,0001132,0002414,0001286,0042220,0053792,0040206,0000000,001024,003,000,0512
0047059,0000251,0000050,0001043,0041018,0046548,0040326,0000000,001024,000,001,0512
0164841,0001163,0001954,0001292,0083798,0084659,0083196,0000000,001024,000,001,0512
0042049,0000250,0000050,0001039,0018825,0041548,0031199,0000000,001024,001,001,0512
0161985,0001160,0001894,0001280,0053682,0069582,0054403,0000000,001024,001,001,0512
0039093,0000271,0000060,0001036,0014066,0038412,0013104,0000000,001024,002,001,0512
0162986,0001161,0001843,0001276,0046918,0063549,0048872,0000000,001024,002,001,0512
0038202,0000241,0000050,0001031,0009768,0037170,0006372,0000000,001024,003,001,0512
0160071,0001155,0002595,0001303,0045286,0062367,0043462,0000000,001024,003,001,0512
0050274,0000240,0000050,0001046,0042480,0049734,0042009,0000000,001024,000,002,0512
0177905,0001176,0002004,0001314,0085250,0089389,0084650,0000000,001024,000,002,0512
0042140,0000250,0000050,0001039,0024948,0041638,0031159,0000000,001024,001,002,0512
0170262,0001168,0001884,0001302,0054613,0072277,0055084,0000000,001024,001,002,0512
0039505,0000271,0000060,0001037,0015169,0038823,0018114,0000000,001024,002,002,0512
0171502,0001170,0001833,0001292,0047680,0067737,0049413,0000000,001024,002,002,0512
0038162,0000241,0000050,0001035,0014047,0037030,0007314,0000000,001024,003,002,0512
0190018,0001174,0002194,0001306,0046307,0066906,0044744,0000000,001024,003,002,0512
