tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2291987, 2291987,  141.706039
001,   2793965, 2793965,  188.376633
002,    993009,  993009,  140.320221
003,   1633978, 1633978,  262.740540
004,   2715844, 2715844,  536.626343
005,   2730716, 2730716,  483.235199
006,   3103516, 3103516,  560.002319
007,   3216132, 3216132,  510.819946
008,   3019995, 3019995,  555.470459
009,   3216131, 3216131,  567.977966
010,   2670033, 2670033,  445.656372
011,   3216134, 3216134,  529.137390
012,   3216134, 3216134,  563.643494
013,   3216131, 3216131,  570.113953
014,   2924674, 2924674,  512.873840
015,   3216133, 3216133,  591.108398
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1209594, 1209594,  146.967484
001,   3580362, 3580362,  201.329956
002,    719292,  719292,  141.192154
003,   1742856, 1742856,  297.842743
004,   3412044, 3412044,  626.771790
005,   3103478, 3103478,  519.516663
006,   3146338, 3146338,  572.410645
007,   2854185, 2854185,  524.387512
008,   2662236, 2662236,  491.931458
009,   3497147, 3497147,  604.347900
010,   2884732, 2884732,  497.030182
011,   3497144, 3497144,  568.725342
012,   2737116, 2737116,  481.389130
013,   2862584, 2862584,  508.382996
014,   2451903, 2451903,  439.002075
015,   3497145, 3497145,  599.898804
-------------------------------------------------------------------------------------------------------

RUN 2
000,   3198330, 3198330,  626.371521
001,   1963915, 1963915,  123.940971
002,   2610268, 2610268,  498.408691
003,   2234889, 2234889,  318.069397
004,   3401769, 3401769,  647.241943
005,   3401771, 3401771,  630.013733
006,   2252349, 2252349,  392.593658
007,   3371092, 3371092,  602.768005
008,   1370958, 1370958,  142.362518
009,   3016746, 3016746,  550.011108
010,   2582033, 2582033,  464.308472
011,   2999784, 2999784,  517.137268
012,   2797872, 2797872,  521.804138
013,   3401765, 3401765,  582.226440
014,    295041,  295041,   50.973347
015,   3382280, 3382280,  530.568909
-------------------------------------------------------------------------------------------------------

RUN 3
000,   3215255, 3215255,  628.017090
001,   1888881, 1888881,  120.133293
002,   3224741, 3224741,  615.341919
003,   2435227, 2435227,  410.032410
004,   2387454, 2387454,  456.679474
005,   2819385, 2819385,  486.374664
006,   2381473, 2381473,  436.112122
007,   3184526, 3184526,  585.125488
008,   1289050, 1289050,  175.903580
009,   2502873, 2502873,  462.841064
010,   2936261, 2936261,  557.985596
011,   2921569, 2921569,  523.941895
012,   3058407, 3058407,  583.525696
013,   3216934, 3216934,  633.649048
014,   1220434, 1220434,   72.977783
015,   2924758, 2924758,  505.010834
-------------------------------------------------------------------------------------------------------

RUN 4
000,   3551569, 3551569,  681.212219
001,   3411756, 3411756,  231.247391
002,   1274916, 1274916,  172.430344
003,   1706291, 1706291,  284.980072
004,   1061399, 1061399,  178.122711
005,   3510586, 3510586,  655.852600
006,   2189444, 2189444,  400.306274
007,   3564539, 3564539,  667.995056
008,   2835461, 2835461,  531.743347
009,   2760637, 2760637,  492.102356
010,   3298927, 3298927,  604.003906
011,   3363434, 3363434,  587.515625
012,   3462603, 3462603,  605.401245
013,   2090402, 2090402,  388.768311
014,   1762400, 1762400,  331.764313
015,   2701175, 2701175,  445.721191
-------------------------------------------------------------------------------------------------------

