tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00122902,00122902,010,00302149,001024,001,000,0256
001,00120040,00120040,010,00294520,001024,001,000,0256
002,00123286,00123286,010,00302358,001024,001,000,0256
003,00120158,00120158,010,00294735,001024,001,000,0256
004,00123323,00123323,010,00302234,001024,001,000,0256
005,00119933,00119933,010,00291960,001024,001,000,0256
006,00122348,00122348,010,00301944,001024,001,000,0256
007,00119983,00119983,010,00293871,001024,001,000,0256
008,00122533,00122533,010,00301599,001024,001,000,0256
009,00122923,00122923,010,00304042,001024,001,000,0256
010,00120161,00120161,010,00293209,001024,001,000,0256
011,00119670,00119670,010,00293589,001024,001,000,0256
012,00122839,00122839,010,00303712,001024,001,000,0256
013,00119957,00119957,010,00293452,001024,001,000,0256
014,00119400,00119400,010,00292886,001024,001,000,0256
015,00122103,00122103,010,00301145,001024,001,000,0256
016,00122973,00122973,010,00301900,001024,001,000,0256
017,00123246,00123246,010,00302441,001024,001,000,0256
018,00119663,00119663,010,00293340,001024,001,000,0256
019,00119640,00119640,010,00293480,001024,001,000,0256
020,00122886,00122886,010,00301323,001024,001,000,0256
021,00119615,00119615,010,00293342,001024,001,000,0256
022,00119839,00119839,010,00295092,001024,001,000,0256
023,00122929,00122929,010,00300392,001024,001,000,0256
024,00122555,00122555,010,00301530,001024,001,000,0256
025,00119359,00119359,010,00292139,001024,001,000,0256
026,00119483,00119483,010,00291169,001024,001,000,0256
027,00119619,00119619,010,00293237,001024,001,000,0256
028,00122615,00122615,010,00301896,001024,001,000,0256
029,00119604,00119604,010,00292299,001024,001,000,0256
030,00119174,00119174,010,00292054,001024,001,000,0256
031,00122127,00122127,010,00298964,001024,001,000,0256
000,00123400,00123400,010,00306205,001024,002,000,0256
001,00119200,00119200,010,00291973,001024,002,000,0256
002,00123300,00123300,010,00304832,001024,002,000,0256
003,00117600,00117600,010,00290271,001024,002,000,0256
004,00123093,00123093,010,00305891,001024,002,000,0256
005,00115500,00115500,010,00284467,001024,002,000,0256
006,00117900,00117900,010,00290526,001024,002,000,0256
007,00118200,00118200,010,00290859,001024,002,000,0256
008,00123600,00123600,010,00305696,001024,002,000,0256
009,00115600,00115600,010,00284098,001024,002,000,0256
010,00117600,00117600,010,00289790,001024,002,000,0256
011,00118200,00118200,010,00289849,001024,002,000,0256
012,00117800,00117800,010,00290104,001024,002,000,0256
013,00117900,00117900,010,00290075,001024,002,000,0256
014,00123600,00123600,010,00305382,001024,002,000,0256
015,00122300,00122300,010,00301228,001024,002,000,0256
016,00117800,00117800,010,00290703,001024,002,000,0256
017,00123093,00123093,010,00304049,001024,002,000,0256
018,00118000,00118000,010,00290127,001024,002,000,0256
019,00123200,00123200,010,00304872,001024,002,000,0256
020,00123300,00123300,010,00306594,001024,002,000,0256
021,00123200,00123200,010,00305029,001024,002,000,0256
022,00122830,00122830,010,00303783,001024,002,000,0256
