tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00275767,00275767,020,00389738,00023773,00023773,001024,000,000,00016384,00275767
001,00276077,00276077,020,00389618,00023972,00023972,001024,000,000,00016384,00276077
002,00275477,00275477,020,00390121,00023887,00023887,001024,000,000,00016384,00275477
003,00275679,00275679,020,00388140,00023788,00023788,001024,000,000,00016384,00275679
004,00275683,00275683,020,00390253,00023896,00023896,001024,000,000,00016384,00275683
005,00275548,00275548,020,00389956,00023967,00023967,001024,000,000,00016384,00275548
006,00275468,00275468,020,00389164,00024001,00024001,001024,000,000,00016384,00275468
007,00275739,00275739,020,00390720,00023821,00023821,001024,000,000,00016384,00275739
008,00275251,00275251,020,00388605,00023876,00023876,001024,000,000,00016384,00275251
009,00275780,00275780,020,00389072,00023769,00023769,001024,000,000,00016384,00275780
010,00275850,00275850,020,00388372,00024047,00024047,001024,000,000,00016384,00275850
011,00275967,00275967,020,00389451,00023740,00023740,001024,000,000,00016384,00275967
012,00275692,00275692,020,00386734,00023979,00023979,001024,000,000,00016384,00275692
013,00275338,00275338,020,00386980,00023660,00023660,001024,000,000,00016384,00275338
014,00275273,00275273,020,00386729,00024144,00024144,001024,000,000,00016384,00275273
015,00275044,00275044,020,00387254,00023951,00023951,001024,000,000,00016384,00275044
016,00274986,00274986,020,00389654,00023837,00023837,001024,000,000,00016384,00274986
017,00274815,00274815,020,00386301,00023766,00023766,001024,000,000,00016384,00274815
018,00275341,00275341,020,00388104,00023745,00023745,001024,000,000,00016384,00275341
019,00275234,00275234,020,00386833,00024238,00024238,001024,000,000,00016384,00275234
020,00274923,00274923,020,00386663,00023970,00023970,001024,000,000,00016384,00274923
021,00274880,00274880,020,00387748,00023742,00023742,001024,000,000,00016384,00274880
022,00274720,00274720,020,00387917,00023523,00023523,001024,000,000,00016384,00274720
023,00274680,00274680,020,00386351,00023710,00023710,001024,000,000,00016384,00274680
024,00274534,00274534,020,00387421,00023700,00023700,001024,000,000,00016384,00274534
025,00274762,00274762,020,00386677,00023927,00023927,001024,000,000,00016384,00274762
026,00274603,00274603,020,00387823,00023714,00023714,001024,000,000,00016384,00274603
027,00274276,00274276,020,00387699,00023700,00023700,001024,000,000,00016384,00274276
028,00274844,00274844,020,00386483,00023719,00023719,001024,000,000,00016384,00274844
029,00274614,00274614,020,00388277,00023986,00023986,001024,000,000,00016384,00274614
