tid,lock_impl_time(ms)
RUN 0
001,55572.398438
002,55792.382812
003,55786.898438
004,56179.109375
005,56405.519531
006,56013.796875
007,55967.097656
008,56003.113281
009,56163.699219
010,56647.257812
011,56413.906250
012,56309.218750
013,56812.433594
014,56514.460938
015,56650.757812
016,56486.078125
-----------------------------------------------------------------------------------------------

RUN 1
001,55640.128906
002,56043.703125
003,55919.351562
004,56183.058594
005,56240.812500
006,55796.421875
007,56009.183594
008,56048.503906
009,56202.347656
010,56297.804688
011,56627.160156
012,56613.933594
013,57528.914062
014,56242.554688
015,56097.492188
016,56224.355469
-----------------------------------------------------------------------------------------------

