tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.721000,  2.944515,000,000
001,  1.708570,  2.882401,000,000
002,  1.731323,  2.940019,000,000
003,  1.666828,  2.872797,000,000
004,  1.686086,  2.915429,000,000
005,  1.655728,  2.884602,000,000
006,  1.683975,  2.896016,000,000
007,  1.672802,  2.850920,000,000
008,  1.696877,  2.947402,000,000
009,  1.679399,  2.940350,000,000
010,  1.651452,  2.890280,000,000
011,  1.654102,  2.879913,000,000
012,  1.675637,  2.937460,000,000
013,  1.690037,  2.905729,000,000
014,  1.662221,  2.892006,000,000
015,  1.643268,  2.842103,000,000
000,  2.148558,  3.011267,000,001
001,  2.106157,  3.001481,000,001
002,  2.090874,  2.997201,000,001
003,  2.138125,  3.036033,000,001
004,  2.119888,  2.993260,000,001
005,  2.161317,  3.018964,000,001
006,  2.123586,  3.033227,000,001
007,  2.130559,  3.035871,000,001
008,  2.089021,  2.967123,000,001
009,  2.109884,  2.990662,000,001
010,  2.115537,  3.024805,000,001
011,  2.210043,  3.079457,000,001
012,  2.090158,  2.997710,000,001
013,  2.103148,  2.984881,000,001
014,  2.160376,  3.049528,000,001
015,  2.140423,  3.061505,000,001
