tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00180414,00180414,030,00195768,00000518,00000518,001024,000,000,00000512
001,00179553,00179553,030,00195569,00000510,00000510,001024,000,000,00000512
002,00168057,00168057,030,00186767,00000468,00000468,001024,000,000,00000512
003,00169500,00169500,030,00186254,00000447,00000447,001024,000,000,00000512
004,00179400,00179400,030,00195269,00000507,00000507,001024,000,000,00000512
005,00169096,00169096,030,00185963,00000531,00000531,001024,000,000,00000512
006,00177900,00177900,030,00193582,00000536,00000536,001024,000,000,00000512
007,00168350,00168350,030,00184787,00000486,00000486,001024,000,000,00000512
008,00178800,00178800,030,00194607,00000505,00000505,001024,000,000,00000512
009,00169100,00169100,030,00186027,00000470,00000470,001024,000,000,00000512
010,00181900,00181900,030,00197964,00000538,00000538,001024,000,000,00000512
011,00170500,00170500,030,00187616,00000475,00000475,001024,000,000,00000512
012,00182637,00182637,030,00198386,00000538,00000538,001024,000,000,00000512
013,00169900,00169900,030,00186509,00000491,00000491,001024,000,000,00000512
014,00181900,00181900,030,00198322,00000461,00000461,001024,000,000,00000512
015,00170882,00170882,030,00188768,00000501,00000501,001024,000,000,00000512
016,00181948,00181948,030,00200125,00000547,00000547,001024,000,000,00000512
017,00171100,00171100,030,00188267,00000478,00000478,001024,000,000,00000512
018,00183224,00183224,030,00199488,00000511,00000511,001024,000,000,00000512
019,00170700,00170700,030,00187597,00000495,00000495,001024,000,000,00000512
020,00183944,00183944,030,00199742,00000486,00000486,001024,000,000,00000512
021,00170321,00170321,030,00188318,00000536,00000536,001024,000,000,00000512
022,00183667,00183667,030,00199591,00000516,00000516,001024,000,000,00000512
023,00170345,00170345,030,00187124,00000479,00000479,001024,000,000,00000512
024,00184598,00184598,030,00200850,00000479,00000479,001024,000,000,00000512
025,00183535,00183535,030,00199409,00000507,00000507,001024,000,000,00000512
026,00171600,00171600,030,00188622,00000477,00000477,001024,000,000,00000512
027,00171000,00171000,030,00187889,00000489,00000489,001024,000,000,00000512
