tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  1.417875  0.000297
001,  0.000162  0.000093
001,  0.086228  0.000095
001,  0.041865  0.000117
001,  0.019650  0.000095
001,  0.019640  0.000088
001,  0.019638  0.000085
001,  0.019625  0.000082
001,  0.019627  0.000083
001,  0.008633  0.000103
002,  0.063795  0.000358
002,  0.021060  0.000137
002,  0.000290  0.000138
002,  0.000288  0.000133
002,  0.000215  0.000140
002,  0.000213  0.000142
002,  0.000213  0.000133
002,  0.000260  0.000150
002,  0.000232  0.000140
002,  0.000230  0.000137
003,  0.000578  0.000317
003,  0.041940  0.000092
003,  0.019653  0.000085
003,  0.008518  0.000097
003,  0.002965  0.000092
003,  0.002920  0.000077
003,  0.002923  0.000080
003,  0.002945  0.000083
003,  0.002918  0.000090
003,  0.002938  0.000090
004,  2.843942  0.000355
004,  0.000280  0.000140
004,  0.000168  0.000140
004,  0.000152  0.000137
004,  0.000148  0.000135
004,  0.000125  0.000143
004,  0.000122  0.000140
004,  0.000130  0.000120
004,  0.000125  0.000128
004,  0.000135  0.000125
005, 11.483314  0.000318
005,  0.000157  0.000100
005,  0.000078  0.000097
005,  0.000088  0.000093
005,  0.000097  0.000097
005,  0.000077  0.000088
005,  0.000077  0.000092
005,  0.000080  0.000085
005,  0.000087  0.000100
005,  0.000075  0.000088
006,  5.683558  0.000298
006,  0.000167  0.000102
006,  0.000073  0.000100
006,  0.000087  0.000100
006,  0.000078  0.000097
006,  0.000073  0.000100
006,  0.000078  0.000100
006,  0.000073  0.000098
006,  0.000092  0.000097
006,  0.000073  0.000100
007,  1.626050  0.000320
007,  0.000250  0.000098
007,  0.008580  0.000085
007,  0.000212  0.000085
007,  0.000180  0.000080
007,  0.000188  0.000098
007,  0.000203  0.000082
007,  0.000185  0.000130
007,  0.000210  0.000100
007,  0.000087  0.000087
008, 17.224585  0.000362
008,  0.000185  0.000105
008,  0.000098  0.000107
008,  0.000103  0.000105
008,  0.000103  0.000103
008,  0.000088  0.000110
008,  0.000103  0.000118
008,  0.000098  0.000107
008,  0.000107  0.000115
008,  0.000113  0.000112
-----------------------------------------------------------------------------------------------

RUN 1
001,  2.841718  0.000235
001,  0.041887  0.000097
001,  0.000232  0.000083
001,  0.000208  0.000083
001,  0.008560  0.000080
001,  0.008577  0.000092
001,  0.008550  0.000088
001,  0.008548  0.000082
001,  0.000207  0.000080
001,  0.008537  0.000090
002,  1.614397  0.000165
002,  0.000155  0.000090
002,  0.000133  0.000088
002,  0.000088  0.000082
002,  0.019635  0.000082
002,  0.008525  0.000082
002,  0.019593  0.000135
002,  0.008520  0.000087
002,  0.008527  0.000088
002,  0.008525  0.000088
003,  0.000202  0.000100
003,  2.842148  0.000087
003,  0.008548  0.000083
003,  0.008540  0.000082
003,  0.008512  0.000135
003,  0.000202  0.000132
003,  0.000202  0.000095
003,  0.000203  0.000088
003,  0.000207  0.000078
003,  0.000187  0.000085
004,  0.086553  0.000317
004,  0.041970  0.000143
004,  0.086280  0.000147
004,  1.417583  0.000175
004,  0.000285  0.000140
004,  0.000205  0.000137
004,  0.008602  0.000133
004,  0.000198  0.000130
004,  0.000205  0.000133
004,  0.000198  0.000138
005,  0.377125  0.000153
005,  0.045710  0.000140
005,  0.000208  0.000120
005,  0.000160  0.000102
005,  0.002982  0.000100
005,  0.000165  0.000102
005,  0.000175  0.000088
005,  0.000158  0.000105
005,  0.019693  0.000098
005,  0.000092  0.000073
006,  0.091588  0.000305
006,  0.041850  0.000117
006,  0.086220  0.000103
006,  0.019640  0.000098
006,  0.019613  0.000097
006,  0.041800  0.000117
006,  0.019620  0.000098
006,  0.019640  0.000085
006,  0.019632  0.000102
006,  0.041793  0.000133
007,  6.148945  0.000247
007,  0.003007  0.000122
007,  0.003072  0.000120
007,  0.003008  0.000118
007,  0.002968  0.000120
007,  0.002973  0.000115
007,  0.000120  0.000082
007,  0.000102  0.000088
007,  0.000123  0.000078
007,  0.000103  0.000073
008,  5.690633  0.000222
008,  0.000135  0.000108
008,  0.000110  0.000105
008,  0.000125  0.000112
008,  0.000100  0.000105
008,  0.055615  0.000178
008,  0.019087  0.000173
008,  0.019115  0.000128
008,  0.019357  0.000120
008,  0.018773  0.000132
-----------------------------------------------------------------------------------------------

