tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000243333, 0.000261250, 0.009676250, 0.007315000, 0.016500833,4297.348144531, 0.007078333, 0.009785417, 0.028345417, 0.000061667, 0.000091667,4297.192382812, 0.000055000, 0.001771667, 0.020301251, 0.007058333, 0.016200000, 0.297957927, 0.005308333, 0.007821250, 0.020997917, 0.000050000, 0.000058333, 0.009646666, 0.000025000, 0.000027500, 0.004536666, 1.000000000, 2.000000000,38.000000000,        33554432,000
001,10.0, 0.000567500, 0.001697500, 0.002827500,4296.586425781,5000.705566406,5704.824218750, 0.011170000, 0.014540000, 0.017910000,4296.550781250,5000.666503906,5704.781738281, 0.002762500, 0.002881250, 0.003000000, 0.024089999, 0.033087499, 0.042084999, 0.007847500, 0.008072500, 0.008297500, 0.000197500, 0.002648750, 0.005100000, 0.000050000, 0.000052500, 0.000055000, 1.000000000, 3.000000000, 5.000000000,        33554432,000
002,10.0, 0.000231667, 0.000263333, 0.009743334, 0.007261666, 0.016368333,3083.989013672, 0.006888333, 0.009813333, 0.131382912, 0.000061667, 0.000082083,3083.963378906, 0.000053333, 0.001764167, 0.013655000, 0.006956667, 0.016073750, 9.094136238, 0.006675000, 0.007859167, 0.122261249, 0.000050000, 0.000058750, 0.009588334, 0.000021667, 0.000027500, 0.000056667, 1.000000000, 2.000000000,1146.000000000,        33554432,000
003,10.0, 0.000243333, 0.000261667, 0.009670833, 0.007506667, 0.016467500,2164.671875000, 0.007896666, 0.009896667, 0.023170000, 0.000061667, 0.000082500,2164.597900391, 0.000056667, 0.001785000, 0.011243750, 0.007233333, 0.016172918, 0.376316667, 0.006975000, 0.007915000, 0.020888334, 0.000046667, 0.000054583, 0.009326250, 0.000025000, 0.000027500, 0.003340000, 1.000000000, 2.000000000,48.000000000,        33554432,000
004,10.0, 0.000243333, 0.000266667, 0.009751250, 0.007410000, 0.016319999, 0.317436665, 0.008027500, 0.009806250, 0.024101667, 0.000061667, 0.000082083, 0.003751667, 0.000056667, 0.001751667, 0.011454167, 0.007140000, 0.016022917, 0.317046672, 0.006945000, 0.007833750, 0.022166668, 0.000050000, 0.000058750, 0.002090833, 0.000025000, 0.000027500, 0.009478750, 1.000000000, 2.000000000,41.000000000,        33554432,000
005,10.0, 0.000620000, 0.001736667, 0.002853333,4297.157714844,5000.166992188,5703.176757812, 0.017640000, 0.020031666, 0.022423333,4297.107421875,5000.114257812,5703.120605469, 0.003246667, 0.003280000, 0.003313333, 0.036103334, 0.045541666, 0.054979999, 0.011360000, 0.012588333, 0.013816667, 0.000373333, 0.003180000, 0.005986667, 0.000046667, 0.000053333, 0.000060000, 2.000000000, 3.000000000, 4.000000000,        33554432,000
006,10.0, 0.000526667, 0.001685000, 0.002843333,4296.949218750,5000.101562500,5703.254394531, 0.014086667, 0.017991666, 0.021896666,4296.866699219,5000.025878906,5703.185546875, 0.003040000, 0.003315000, 0.003590000, 0.067919999, 0.068476669, 0.069033332, 0.010390000, 0.010483333, 0.010576666, 0.000193333, 0.002958333, 0.005723333, 0.000083333, 0.000086667, 0.000090000, 5.000000000, 5.000000000, 6.000000000,        33554432,000
007,10.0, 0.000593333, 0.001708333, 0.002823333,4296.836425781,5000.053710938,5703.270996094, 0.013656667, 0.019086666, 0.024516666,4296.743652344,4999.952636719,5703.162109375, 0.002950000, 0.002955000, 0.002960000, 0.079200000, 0.093706667, 0.108213335, 0.010136667, 0.011910000, 0.013683333, 0.000353333, 0.003090000, 0.005826666, 0.000060000, 0.000060000, 0.000060000, 7.000000000, 8.000000000,10.000000000,        33554432,000
008,10.0, 0.000410000, 0.000420000, 0.007933334, 0.011460000, 0.022910001,4296.309570312, 0.013030000, 0.013670000, 0.039930001, 0.000126667, 0.000130000,4296.191894531, 0.001603333, 0.002476667, 0.003596667, 0.011026666, 0.022436667, 0.158946663, 0.010636667, 0.010886666, 0.012453333, 0.000083333, 0.000130000, 0.017430000, 0.000043333, 0.000046667, 0.000103333, 1.000000000, 2.000000000,14.000000000,        33554432,000
009,10.0, 0.000576667, 0.004330000, 0.008083333,4297.918945312,5000.485351562,5703.051757812, 0.015916666, 0.027883334, 0.039850000,4297.799804688,5000.374023438,5702.948730469, 0.002726667, 0.002898333, 0.003070000, 0.077393331, 0.089979999, 0.102566667, 0.012450000, 0.012535000, 0.012620000, 0.000230000, 0.008825000, 0.017419999, 0.000063333, 0.000071667, 0.000080000, 6.000000000, 7.000000000, 8.000000000,        33554432,000
010,10.0, 0.000566667, 0.004293333, 0.008020000,4296.495117188,5000.650878906,5704.806640625, 0.015573333, 0.027941667, 0.040309999,4296.370117188,5000.573730469,5704.777343750, 0.003153333, 0.003308333, 0.003463333, 0.028703334, 0.056208335, 0.083713330, 0.011743333, 0.012078334, 0.012413333, 0.000166667, 0.008720000, 0.017273333, 0.000060000, 0.000068333, 0.000076667, 2.000000000, 3.000000000, 5.000000000,        33554432,000
