tid,lock_impl_time(ms)
RUN 0
002,   192.603
001,   102.834
003,   111.467
004,    57.256
005,   106.854
007,    99.732
006,    35.021
008,   215.474
009,    94.224
010,    87.899
012,    83.105
011,   121.169
013,   116.821
015,   112.276
014,   182.908
016,   198.202
-----------------------------------------------------------------------------------------------

RUN 1
002,   166.476
001,   144.043
003,   119.256
004,    38.682
005,   116.172
007,   110.551
006,    52.181
008,   228.873
009,    88.246
010,    58.250
012,   119.768
011,   133.404
013,   201.423
015,    97.011
014,   150.078
016,    97.182
-----------------------------------------------------------------------------------------------

RUN 2
002,   200.005
001,   174.583
003,    48.549
004,    88.793
005,   131.136
007,   101.363
006,    63.204
008,   223.260
009,    84.429
010,    29.260
012,   137.609
011,   109.689
013,   189.104
015,    26.458
014,   172.281
016,   115.220
-----------------------------------------------------------------------------------------------

RUN 3
002,   188.522
001,   153.203
003,    98.361
004,    52.801
005,   133.888
007,   149.495
006,    25.890
008,   234.198
009,    74.530
010,    28.647
012,    77.963
011,   100.018
013,   179.521
015,    61.232
014,   209.349
016,   139.405
-----------------------------------------------------------------------------------------------

RUN 4
002,   189.175
001,   175.692
003,   102.425
004,    55.018
005,    91.906
007,   108.412
006,    40.650
008,   225.016
009,    93.516
010,   113.092
012,   128.266
011,    67.936
013,    97.072
015,    51.806
014,   206.991
016,   158.000
-----------------------------------------------------------------------------------------------

