tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001350,  0.000472
001,  0.000590,  0.000302
001,  0.000247,  0.000198
001,  0.000178,  0.000140
001,  0.000162,  0.000127
001,  0.000198,  0.000200
001,  0.000177,  0.000118
001,  0.000410,  0.000267
001,  0.000373,  0.000157
001,  0.000282,  0.000125
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000275,  0.000220
001,  0.000132,  0.000155
001,  0.000135,  0.000128
001,  0.000148,  0.000112
001,  0.000138,  0.000127
001,  0.000133,  0.000127
001,  0.000145,  0.000135
001,  0.000185,  0.000120
001,  0.000283,  0.000115
001,  0.000275,  0.000088
-----------------------------------------------------------------------------------------------

