lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0008235,0000350,0000030,0001006,0005009,0007424,0013806,001024,001,000,0512
0037962,0001001,0000331,0001037,0014307,0037090,0047550,001024,001,000,0512
0008216,0000350,0000030,0001006,0005009,0007394,0013766,001024,002,000,0512
0038042,0001001,0000331,0001037,0014628,0037170,0048081,001024,002,000,0512
0009578,0000381,0000040,0001007,0005621,0008746,0016090,001024,003,000,0512
0041709,0001001,0000331,0001038,0021030,0040847,0060223,001024,003,000,0512
0008927,0000351,0000030,0001007,0005300,0008116,0014928,001024,004,000,0512
0039855,0001001,0000351,0001037,0015689,0038963,0051998,001024,004,000,0512
0008246,0000351,0000030,0001006,0004959,0007444,0013816,001024,001,001,0512
0039965,0000982,0000321,0001039,0020298,0039064,0050977,001024,001,001,0512
0008215,0000341,0000030,0001006,0004919,0007414,0013746,001024,002,001,0512
0039434,0001001,0000331,0001038,0018666,0038602,0049804,001024,002,001,0512
0008967,0000351,0000030,0001007,0005300,0008156,0014998,001024,003,001,0512
0041898,0001001,0000350,0001039,0020859,0040957,0057048,001024,003,001,0512
0009648,0000381,0000040,0001007,0005691,0008816,0016241,001024,004,001,0512
0045596,0001001,0000351,0001041,0025227,0044724,0069600,001024,004,001,0512
0007554,0000351,0000030,0001006,0005740,0006733,0013796,001024,001,002,0512
0015630,0000972,0000321,0001018,0018655,0014628,0035647,001024,001,002,0512
0006392,0000350,0000030,0001005,0004949,0005710,0011552,001024,002,002,0512
0009599,0000931,0000330,0001016,0007084,0007965,0016852,001024,002,002,0512
0007664,0000381,0000040,0001006,0005731,0006772,0013946,001024,003,002,0512
0015569,0001001,0000370,0001018,0019256,0014597,0036739,001024,003,002,0512
0007093,0000360,0000030,0001005,0005310,0006292,0013055,001024,004,002,0512
0012854,0001001,0000331,0001016,0009818,0011181,0021310,001024,004,002,0512
