tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003423333, 0.003423333, 0.003423333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
001,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003650000, 0.003650000, 0.003650000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
002,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003703333, 0.003703333, 0.003703333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
003,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003288750, 0.003288750, 0.003288750, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
004,20.0, 0.205735832, 0.206080422, 0.211972505, 0.942645431, 2.389799595,28.144813538, 0.251619995, 0.253112912, 0.279080003, 0.000074583, 0.000076667, 0.000116667, 0.002042083, 0.002211667, 0.002803333, 0.702613771, 2.150002003,27.904781342, 0.008870416, 0.009590833, 0.021735417, 0.239377916, 0.239750415, 0.240651667, 0.240459993, 0.241012082, 0.254940420,74.000000000,227.000000000,2931.000000000,         1048576,000,000001
005,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003793333, 0.003793333, 0.003793333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
006,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003317500, 0.003317500, 0.003317500, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
007,20.0, 0.205769584, 0.205950826, 0.223330840, 0.933582067, 2.019946575, 3.791873693, 0.252482086, 0.253610820, 0.266279995, 0.000074583, 0.000078750, 0.000133750, 0.002208333, 0.002334583, 0.002538750, 0.693817914, 1.777002931, 3.551370382, 0.008512500, 0.009777083, 0.010034584, 0.239495829, 0.239775836, 0.245755836, 0.240493745, 0.241232082, 0.253884166,73.000000000,185.000000000,371.000000000,         1048576,000,000001
008,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003970000, 0.003970000, 0.003970000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
009,20.0, 0.211292505, 0.216024160, 0.223577917, 0.935644150, 2.362547159, 8.400088310, 0.255008340, 0.258746654, 0.271003336, 0.000074583, 0.000075833, 0.000113333, 0.002004167, 0.002212500, 0.003276667, 0.694440007, 2.113557816, 8.158551216, 0.010313750, 0.011665417, 0.018747499, 0.240668327, 0.241274998, 0.256771654, 0.241482079, 0.242522910, 0.255372077,59.000000000,192.000000000,726.000000000,         1048576,000,000001
