tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,     82274,   82274,    0.777607,   30.000000,22049.812500,  448.248291,21155.945312,    4.540106,  881.962463,  431.868591,    160795,               0,000,000
001,     82275,   82275,    0.786705,   30.000000,22093.654297,  404.839081,21211.714844,    5.055140,  877.389221,  395.885040,    171946,               0,000,000
002,     82275,   82275,    0.770981,   30.000000,22104.541016,  394.028015,21224.029297,    4.241396,  875.958130,  385.955200,    180640,               0,000,000
003,     82275,   82275,    0.783276,   30.000000,22092.333984,  406.342194,21184.105469,    5.167044,  903.684509,  397.259247,    182277,               0,000,000
004,     82274,   82274,    0.771528,   30.000000,22099.902344,  398.572632,21229.318359,    4.400457,  866.034851,  390.316895,    176970,               0,000,000
005,     82275,   82275,    0.765360,   30.000000,22099.779297,  398.757050,21230.238281,    4.171584,  864.871582,  390.440125,    177442,               0,000,000
006,     82274,   82274,    0.766960,   30.000000,22100.687500,  397.808167,21236.273438,    3.815302,  859.767700,  390.054993,    176323,               0,000,000
007,     82275,   82275,    0.776171,   30.000000,22102.673828,  395.972626,21274.052734,    5.267878,  823.877197,  386.802673,    170926,               0,000,000
008,     82274,   82274,    0.777245,   30.000000,21983.119141,  515.147278,20902.097656,    4.629322, 1071.420044,  499.140594,    173946,               0,000,000
009,     82274,   82274,    0.823448,   30.000000,22012.457031,  486.032471,21014.285156,    6.177141,  993.614746,  475.784088,    169770,               0,000,000
010,     82274,   82274,    0.781860,   30.000000,22025.304688,  473.164398,21036.390625,    4.468612,  984.854736,  464.797028,    166907,               0,000,000
011,     82274,   82274,    0.784064,   30.000000,22020.068359,  478.384827,21032.589844,    4.168795,  983.055176,  470.356628,    168773,               0,000,000
012,     82274,   82274,    0.792484,   30.000000,22017.175781,  481.392548,21016.291016,    4.004598,  996.462402,  473.463959,    170133,               0,000,000
013,     82274,   82274,    0.769444,   30.000000,22014.910156,  483.659546,21020.894531,    3.970957,  989.546326,  475.726715,    166800,               0,000,000
