tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.352928,  0.000258
002,  0.086295,  0.000133
002,  0.041812,  0.000085
002,  2.837388,  0.000085
002,  0.000243,  0.000127
002,  1.417442,  0.000083
002,  0.352730,  0.000118
002,  1.417435,  0.000077
002,  0.707812,  0.000078
002,  0.000337,  0.000082
001,  0.707822,  0.000325
001,  0.352677,  0.000115
001,  0.707505,  0.000070
001,  0.175090,  0.000087
001,  0.086305,  0.000065
001,  0.175038,  0.000067
001,  0.707655,  0.000188
001,  0.352515,  0.000085
001,  0.175087,  0.000083
001,  0.175160,  0.000093
003,  1.417875,  0.000287
003,  0.000250,  0.000122
003,  1.417422,  0.000112
003,  0.707470,  0.000093
003,  1.417400,  0.000087
003,  0.707655,  0.000162
003,  0.041970,  0.000117
003,  0.008605,  0.000090
003,  0.041923,  0.000102
003,  1.417477,  0.000098
004,  0.197187,  0.000337
004,  0.731067,  0.000112
004,  0.369360,  0.000120
004,  0.368525,  0.000123
004,  0.719467,  0.000120
004,  0.368418,  0.000107
004,  1.435307,  0.000117
004,  0.725577,  0.000095
004,  1.442290,  0.000128
004,  0.724773,  0.000120
005, 39.870731,  0.000337
005,  0.000403,  0.000245
005,  0.000273,  0.000127
005,  0.000230,  0.000123
005,  0.000253,  0.000202
005,  0.000255,  0.000133
005,  0.000237,  0.000115
005,  0.000227,  0.000112
005,  0.000430,  0.000138
005,  0.000512,  0.000222
006,  0.387675,  0.000357
006,  2.873235,  0.000177
006,  2.872420,  0.000147
006,  1.443977,  0.000143
006,  2.862290,  0.000145
006,  2.872275,  0.000145
006,  2.861163,  0.000127
006,  2.860812,  0.000137
006,  2.859255,  0.000135
006,  2.861548,  0.000127
007,  0.000490,  0.000430
007,  1.417552,  0.000110
007,  0.000188,  0.000132
007,  0.000177,  0.000117
007,  0.352627,  0.000095
007,  0.000230,  0.000140
007,  0.000220,  0.000155
007,  0.175017,  0.000097
007,  0.000313,  0.000085
007,  0.352647,  0.000100
008,  0.760530,  0.000340
008,  5.716052,  0.000145
008,  0.175305,  0.000170
008,  0.000303,  0.000303
008,  0.175265,  0.000128
008,  0.086448,  0.000132
008,  0.000287,  0.000288
008,  0.175260,  0.000130
008,  0.000397,  0.000138
008,  0.177247,  0.000125
009, 11.425072,  0.000333
009,  0.000553,  0.000353
009,  0.000382,  0.000225
009,  0.000375,  0.000212
009,  0.000358,  0.000160
009,  0.000308,  0.000165
009,  0.000310,  0.000160
009,  0.000358,  0.000152
009,  0.000370,  0.000218
009,  0.000360,  0.000160
010,  2.904080,  0.000285
010,  0.000363,  0.000163
010,  0.000180,  0.000072
010,  0.086420,  0.000073
010,  0.086297,  0.000090
010,  0.000263,  0.000080
010,  0.083657,  0.000173
010,  0.086277,  0.000082
010,  0.086425,  0.000077
010,  0.000540,  0.000157
011,  5.741298,  0.000362
011,  0.083703,  0.000213
011,  0.086317,  0.000082
011,  0.174982,  0.000090
011,  0.000355,  0.000318
011,  0.175197,  0.000100
