lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007334,0001001,0000130,0001005,0013606,0006532,0013556,001024,001,000,0512
0012344,0001110,0000932,0001017,0019757,0011292,0019477,001024,001,000,0512
0008376,0001001,0000140,0001005,0015470,0007614,0015429,001024,002,000,0512
0013685,0001120,0000952,0001012,0025749,0012724,0025518,001024,002,000,0512
0007414,0001001,0000140,0001005,0013856,0006592,0013806,001024,003,000,0512
0013726,0001113,0000962,0001015,0022442,0012243,0022152,001024,003,000,0512
0008476,0001001,0000180,0001005,0015629,0007644,0015569,001024,004,000,0512
0014146,0001139,0001112,0001013,0025308,0013024,0025047,001024,004,000,0512
0007384,0001001,0000131,0001005,0013745,0006583,0013696,001024,001,001,0512
0012824,0001115,0000942,0001017,0020218,0011762,0019928,001024,001,001,0512
0008395,0000972,0000130,0001005,0015470,0007625,0015429,001024,002,001,0512
0013936,0001111,0000942,0001012,0025719,0012964,0025478,001024,002,001,0512
0008516,0001001,0000170,0001005,0015700,0007685,0015639,001024,003,001,0512
0014657,0001121,0001123,0001014,0027071,0013536,0026831,001024,003,001,0512
0007434,0001001,0000140,0001004,0013866,0006613,0013816,001024,004,001,0512
0013976,0001105,0000962,0001015,0022693,0012614,0022423,001024,004,001,0512
0007454,0001001,0000130,0001005,0014508,0006662,0014458,001024,001,002,0512
0013145,0001123,0000932,0001014,0024286,0011733,0024065,001024,001,002,0512
0007484,0000971,0000140,0001005,0014548,0006673,0014507,001024,002,002,0512
0011742,0001089,0000882,0001012,0024516,0010720,0024256,001024,002,002,0512
0007564,0001001,0000180,0001005,0014698,0006722,0014638,001024,003,002,0512
0012674,0001127,0001132,0001014,0025067,0011351,0024797,001024,003,002,0512
0006512,0001001,0000131,0001004,0012984,0005741,0012924,001024,004,002,0512
0012453,0001122,0000962,0001014,0021561,0010650,0021280,001024,004,002,0512
