lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007044,0000070,0000040,0001062,0005360,0006392,0005941,001024,001,000,0001
0008205,0000151,0000100,0001430,0005630,0007424,0006172,001024,001,000,0001
0006973,0000070,0000050,0001049,0005320,0006352,0005911,001024,002,000,0001
0008065,0000160,0000091,0001461,0005591,0007384,0006142,001024,002,000,0001
0007013,0000080,0000040,0001062,0005340,0006382,0005931,001024,003,000,0001
0008155,0000151,0000090,0001453,0005611,0007414,0006182,001024,003,000,0001
0007084,0000070,0000040,0001050,0005350,0006372,0005921,001024,004,000,0001
0009989,0000140,0000100,0001466,0008917,0009157,0009417,001024,004,000,0001
0007193,0000070,0000040,0001062,0005371,0006462,0005961,001024,001,001,0001
0008335,0000160,0000090,0001423,0005641,0007494,0006202,001024,001,001,0001
0006953,0000070,0000050,0001050,0005320,0006422,0005911,001024,002,001,0001
0008075,0000151,0000090,0001465,0005580,0007414,0006132,001024,002,001,0001
0007073,0000080,0000040,0001062,0005340,0006452,0005931,001024,003,001,0001
0008226,0000170,0000081,0001447,0005601,0007454,0006182,001024,003,001,0001
0007133,0000070,0000041,0001063,0005350,0006452,0005931,001024,004,001,0001
0009948,0000141,0000101,0001474,0008916,0009147,0009779,001024,004,001,0001
0007133,0000070,0000040,0001062,0005360,0006382,0005941,001024,001,002,0001
0008226,0000150,0000081,0001437,0005601,0007404,0006202,001024,001,002,0001
0006943,0000080,0000040,0001049,0005320,0006342,0005911,001024,002,002,0001
0007995,0000151,0000110,0001456,0005561,0007344,0006142,001024,002,002,0001
0007014,0000080,0000050,0001062,0005340,0006362,0005931,001024,003,002,0001
0008145,0000140,0000090,0001447,0005611,0007404,0006191,001024,003,002,0001
0007033,0000070,0000050,0001050,0005340,0006352,0005921,001024,004,002,0001
0009768,0000140,0000110,0001454,0008756,0009007,0009689,001024,004,002,0001
0006943,0000070,0000040,0001061,0005360,0006352,0005941,001024,001,003,0001
0008035,0000150,0000091,0001432,0005601,0007173,0006182,001024,001,003,0001
0007024,0000070,0000040,0001062,0005340,0006332,0005931,001024,002,003,0001
0008035,0000180,0000110,0001459,0005600,0007193,0006192,001024,002,003,0001
0006783,0000070,0000051,0001049,0005320,0006322,0005911,001024,003,003,0001
0007805,0000151,0000160,0001466,0005580,0007144,0006142,001024,003,003,0001
0006923,0000071,0000040,0001049,0005350,0006322,0005922,001024,004,003,0001
0009728,0000160,0000080,0001477,0008747,0009017,0009808,001024,004,003,0001
