tid,lock_impl_time(ms)
RUN 0
001, 23731.834
002, 23202.459
003, 23079.463
004, 23715.277
005, 23529.078
006, 23142.947
008, 23645.822
007, 23672.988
-----------------------------------------------------------------------------------------------

RUN 1
001, 23409.844
002, 23191.055
003, 23143.717
004, 23669.055
005, 23430.270
006, 22871.340
008, 23756.605
007, 23640.748
-----------------------------------------------------------------------------------------------

RUN 2
001, 23500.254
002, 23140.953
003, 23215.793
004, 23677.768
005, 23533.783
006, 23101.527
008, 23781.469
007, 23415.832
-----------------------------------------------------------------------------------------------

RUN 3
001, 23493.793
002, 23047.463
003, 23546.691
004, 23758.115
005, 23544.047
006, 23030.369
008, 23792.613
007, 23454.168
-----------------------------------------------------------------------------------------------

RUN 4
001, 23637.000
002, 23248.100
003, 23349.650
004, 23662.152
005, 23478.012
006, 23013.219
008, 23772.785
007, 23578.016
-----------------------------------------------------------------------------------------------

