tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,      2838,    2838,    0.407142
001,     40227,   40227,    5.763624
002,      2807,    2807,    0.429857
003,     43872,   43872,    6.018641
004,      2840,    2840,    0.438163
005,     42227,   42227,    5.661634
006,      2996,    2996,    0.454060
007,     39529,   39529,    5.384434
008,      2841,    2841,    0.396391
009,     39236,   39236,    5.693570
010,      2715,    2715,    0.404235
011,     40929,   40929,    5.451999
012,      3302,    3302,    0.434495
013,     44178,   44178,    5.599985
014,     43007,   43007,    8.450207
015,      2830,    2830,    0.558074
-------------------------------------------------------------------------------------------------------

RUN 1
000,     45103,   45103,    6.170490
001,       913,     913,    0.126342
002,     44510,   44510,    5.837375
003,       965,     965,    0.137613
004,     45761,   45761,    6.122882
005,       934,     934,    0.124582
006,     44255,   44255,    6.166070
007,       909,     909,    0.129956
008,     44502,   44502,    6.249850
009,       922,     922,    0.127558
010,     43712,   43712,    6.058956
011,       950,     950,    0.132927
012,     45178,   45178,    6.311671
013,      1014,    1014,    0.147936
014,       951,     951,    0.185533
015,     49930,   49930,   10.123655
-------------------------------------------------------------------------------------------------------

RUN 2
000,     45655,   45655,    6.239794
001,       373,     373,    0.059973
002,     44994,   44994,    5.966375
003,       344,     344,    0.048542
004,     46316,   46316,    6.078874
005,       414,     414,    0.055230
006,     45036,   45036,    6.197092
007,       356,     356,    0.061504
008,     45718,   45718,    6.354615
009,       410,     410,    0.058567
010,     44316,   44316,    6.251061
011,       370,     370,    0.052833
012,     45376,   45376,    6.347871
013,       455,     455,    0.069017
014,       377,     377,    0.072821
015,     49993,   49993,    8.906828
-------------------------------------------------------------------------------------------------------

RUN 3
000,     45506,   45506,    6.138494
001,       482,     482,    0.089817
002,     51312,   51312,    6.516177
003,       430,     430,    0.063655
004,     45944,   45944,    6.041136
005,       498,     498,    0.070298
006,     44667,   44667,    6.028325
007,       435,     435,    0.055867
008,     44691,   44691,    6.031944
009,       530,     530,    0.077317
010,     42873,   42873,    5.860357
011,       486,     486,    0.066393
012,     44694,   44694,    6.229435
013,       511,     511,    0.076504
014,       462,     462,    0.089972
015,     45315,   45315,    7.821635
-------------------------------------------------------------------------------------------------------

RUN 4
000,     45605,   45605,    5.982040
001,       388,     388,    0.059937
002,     51261,   51261,    6.574834
003,       370,     370,    0.051270
004,     46459,   46459,    6.039841
005,       435,     435,    0.068060
006,     45098,   45098,    6.086955
007,       361,     361,    0.047315
008,     44875,   44875,    5.978131
009,       409,     409,    0.055177
010,     44115,   44115,    5.988386
011,       403,     403,    0.062169
012,     44668,   44668,    6.114312
013,       430,     430,    0.057397
014,       381,     381,    0.078050
015,     45428,   45428,    7.962619
-------------------------------------------------------------------------------------------------------

