tid,lock_impl_time(ms)
RUN 0
001, 17624.893
002, 17688.605
003, 17667.229
004, 17720.076
005, 17735.066
006, 17598.537
007, 17731.018
008, 17535.947
009, 17668.400
010, 17585.598
011, 17613.799
012, 17782.357
013, 17534.686
014, 17709.225
015, 17565.844
016, 17660.107
-----------------------------------------------------------------------------------------------

RUN 1
001, 17670.865
002, 17527.797
003, 17700.998
004, 17544.076
005, 17766.090
006, 17638.793
007, 17467.652
008, 17673.381
009, 17658.389
010, 17712.355
011, 17826.266
012, 17700.283
013, 17611.494
014, 17789.883
015, 17624.842
016, 17448.021
-----------------------------------------------------------------------------------------------

RUN 2
001, 17662.281
002, 17509.236
003, 17688.447
004, 17557.527
005, 17740.732
006, 17636.375
007, 17707.176
008, 17532.354
009, 17550.496
010, 17604.273
011, 17714.594
012, 17743.717
013, 17623.094
014, 17787.203
015, 17608.133
016, 17608.016
-----------------------------------------------------------------------------------------------

RUN 3
001, 17647.303
002, 17592.273
003, 17808.475
004, 17754.090
005, 17732.473
006, 17639.762
007, 17635.418
008, 17583.906
009, 17578.002
010, 17571.172
011, 17826.102
012, 17776.881
013, 17656.266
014, 17806.449
015, 17635.652
016, 17640.705
-----------------------------------------------------------------------------------------------

RUN 4
001, 17696.953
002, 17636.314
003, 17722.844
004, 17725.965
005, 17578.408
006, 17713.256
007, 17653.330
008, 17693.070
009, 17686.117
010, 17732.553
011, 17763.041
012, 17650.760
013, 17581.934
014, 17674.479
015, 17671.324
016, 17471.705
-----------------------------------------------------------------------------------------------

