tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,1005060096,    3833,  621.187378,   20.000000,18434.300781,  937.959900,17494.929688,    0.604945,  939.088135,  937.206177,  908.513489,  909.878418,      3833,         1048576,000,000,000001
001,1004535808,    3831,  620.569031,   20.000000,18432.181641,  937.669128,17493.121094,    0.614922,  938.698120,  936.986694,  908.152771,  909.869202,      3831,         1048576,000,000,000001
002,1004535808,    3831,  620.616333,   20.000000,18431.925781,  937.249146,17492.945312,    0.691090,  938.713806,  936.438904,  907.886841,  909.299744,      3831,         1048576,000,000,000001
003,1004535808,    3831,  620.700500,   20.000000,18423.824219,  943.762268,17481.644531,    0.684393,  941.734192,  942.766479,  907.748779,  912.760620,      3831,         1048576,000,000,000001
004,1004535808,    3831,  620.728577,   20.000000,18430.607422,  937.873291,17491.722656,    0.642757,  938.621338,  937.151978,  907.857361,  910.194031,      3831,         1048576,000,000,000001
005,1004535808,    3831,  620.468384,   20.000000,18432.996094,  937.555603,17494.193359,    0.599343,  938.486511,  936.842651,  908.042236,  909.691101,      3831,         1048576,000,000,000001
006,1004797952,    3832,  620.564453,   20.000000,18433.373047,  938.250854,17494.714844,    0.686868,  938.393250,  937.438293,  908.251831,  910.348083,      3832,         1048576,000,000,000001
007,1004535808,    3831,  621.041199,   20.000000,18429.236328,  937.804993,17494.230469,    0.541838,  939.512451,  937.207031,  908.827759,  910.120117,      3832,         1048576,000,000,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000322,    0.000000,    0.250833,    0.000000,    0.000000,         0,         1048576,000,000,000001
009,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000347,    0.000000,    0.270625,    0.000000,    0.000000,         0,         1048576,000,000,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000262,    0.000000,    0.248873,    0.000000,    0.000000,         0,         1048576,000,000,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000455,    0.000000,    0.248765,    0.000000,    0.000000,         0,         1048576,000,000,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000360,    0.000000,    0.248948,    0.000000,    0.000000,         0,         1048576,000,000,000001
013,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000298,    0.000000,    0.250242,    0.000000,    0.000000,         0,         1048576,000,000,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000203,    0.000000,    0.249278,    0.000000,    0.000000,         0,         1048576,000,000,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000298,    0.000000,    0.249092,    0.000000,    0.000000,         0,         1048576,000,000,000001
