lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000752,0000100,0001005,0012834,0005921,0012724,0000010,001024,000,000,16384
0000000,0020012,0000791,0001331,0019928,0009868,0019617,0004760,001024,000,000,16384
0000000,0000641,0000091,0001005,0014337,0006573,0014156,0000013,001024,001,000,16384
0000000,0038540,0000381,0001460,0026430,0013074,0026159,0009398,001024,001,000,16384
0000000,0000621,0000100,0001005,0014457,0006613,0014267,0000014,001024,002,000,16384
0000000,0038283,0000411,0001460,0044734,0018544,0044463,0009334,001024,002,000,16384
0000000,0000611,0000090,0001005,0012784,0005962,0012694,0000012,001024,003,000,16384
0000000,0019648,0000371,0001300,0019016,0009418,0018785,0004706,001024,003,000,16384
0000000,0000742,0000100,0001005,0012874,0005941,0012745,0000010,001024,000,001,16384
0000000,0010581,0000791,0001293,0020078,0009858,0019728,0002635,001024,000,001,16384
0000000,0000611,0000091,0001005,0014357,0006582,0014157,0000013,001024,001,001,16384
0000000,0038287,0000411,0001609,0027342,0013174,0026970,0010060,001024,001,001,16384
0000000,0000632,0000091,0001005,0014317,0006562,0014116,0000013,001024,002,001,16384
0000000,0038540,0000401,0001606,0043041,0015579,0042420,0009660,001024,002,001,16384
0000000,0000621,0000090,0001005,0012794,0005961,0012704,0000012,001024,003,001,16384
0000000,0019644,0000371,0001318,0018755,0009047,0018545,0004854,001024,003,001,16384
0000000,0000761,0000100,0001005,0012794,0005891,0012684,0000010,001024,000,002,16384
0000000,0020130,0000731,0001356,0019607,0009709,0019306,0004805,001024,000,002,16384
0000000,0000651,0000100,0001005,0014327,0006563,0014146,0000013,001024,001,002,16384
0000000,0038541,0000531,0001438,0025749,0012834,0025488,0009397,001024,001,002,16384
0000000,0000621,0000101,0001005,0014397,0006582,0014207,0000014,001024,002,002,16384
0000000,0038284,0000571,0001432,0045606,0017473,0045255,0009335,001024,002,002,16384
0000000,0000632,0000100,0001005,0012784,0005951,0012684,0000012,001024,003,002,16384
0000000,0019640,0000551,0001307,0018915,0009218,0018696,0004673,001024,003,002,16384
