tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.084363334, 0.084702499, 0.084820002, 0.000158333, 0.000163333, 0.000165000, 0.000326667, 0.000341667, 0.000350000, 0.000066667, 0.000070833, 0.000073333, 0.000138333, 0.000143333, 0.000150000, 0.007488333, 0.007514167, 0.007681667, 0.007555000, 0.007595000, 0.007901667, 0.121506669, 0.121650830, 0.121959999, 0.123324998, 0.123664998, 0.124273330, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.084618330, 0.084746666, 0.084791668, 0.000168333, 0.000172500, 0.000178333, 0.000338333, 0.000349167, 0.130111665, 0.000063333, 0.000068333, 0.000070000, 0.000155000, 0.000159167, 0.000361667, 0.006608333, 0.006687500, 0.007153333, 0.006815000, 0.006860000, 0.006968333, 0.121601664, 0.121662498, 0.121938333, 0.122440003, 0.122566670, 0.123116665, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.077303335, 0.077675834, 0.081143335, 0.000140000, 0.000144167, 0.128981665, 0.000331667, 0.000341667, 0.130054995, 0.000056667, 0.000066667, 0.000071667, 0.000136667, 0.000147500, 0.000360000, 0.006555000, 0.006891666, 0.006973333, 0.006843333, 0.006895833, 0.007261666, 0.121665001, 0.121931665, 0.122128330, 0.122706667, 0.122945830, 0.123638332, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.084243335, 0.084449999, 0.084686667, 0.000146667, 0.000148333, 0.000151667, 0.000348333, 0.000355000, 0.130329996, 0.000066667, 0.000068333, 0.000068333, 0.000145000, 0.000162500, 0.000166667, 0.006670000, 0.006711666, 0.006788333, 0.006746667, 0.006825833, 0.006951666, 0.121621668, 0.121841669, 0.122398332, 0.122570001, 0.123103335, 0.123643331, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.084331669, 0.084732503, 0.084816664, 0.000151667, 0.000154167, 0.129576668, 0.000338333, 0.000356667, 0.130338326, 0.000068333, 0.000071667, 0.000155000, 0.000151667, 0.000160833, 0.000355000, 0.006705000, 0.006951666, 0.007218333, 0.006903333, 0.007067500, 0.007365000, 0.121763334, 0.121983334, 0.122465000, 0.122690000, 0.122970000, 0.126741663, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.084661670, 0.084730834, 0.084840000, 0.000145000, 0.000148333, 0.000158333, 0.000358333, 0.000373333, 0.000843333, 0.000063333, 0.000068333, 0.000078333, 0.000163333, 0.000165000, 0.000376667, 0.006683333, 0.007178333, 0.007400000, 0.006911667, 0.007153333, 0.007616667, 0.121558331, 0.122072503, 0.122335002, 0.122583330, 0.122918330, 0.123293333, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
006,20.0, 0.084576666, 0.084719166, 0.085000001, 0.000151667, 0.000156667, 0.129196674, 0.000346667, 0.000357500, 0.130256668, 0.000060000, 0.000071667, 0.000075000, 0.000140000, 0.000153333, 0.000366667, 0.006601667, 0.006633333, 0.006751667, 0.006660000, 0.006795833, 0.006921667, 0.121571667, 0.121841669, 0.122246668, 0.122378334, 0.122922502, 0.123271666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.084366664, 0.084715001, 0.089076668, 0.000141667, 0.000146667, 0.000155000, 0.000355000, 0.000363333, 0.130213335, 0.000063333, 0.000065833, 0.000075000, 0.000148333, 0.000162500, 0.000166667, 0.006753333, 0.006826667, 0.007136667, 0.006756667, 0.006873333, 0.007361667, 0.121626668, 0.121846668, 0.122226670, 0.122536667, 0.122803330, 0.126841664, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.084313333, 0.084721670, 0.090259999, 0.000146667, 0.000148333, 0.000150000, 0.000355000, 0.000365833, 0.000411667, 0.000066667, 0.000068333, 0.000071667, 0.000153333, 0.000160833, 0.000205000, 0.007938334, 0.009021667, 0.009405000, 0.008533333, 0.009243334, 0.009960000, 0.123386666, 0.123863332, 0.124381669, 0.125196666, 0.125387505, 0.125911668, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.084283337, 0.084629163, 0.089578331, 0.000150000, 0.000153333, 0.000165000, 0.000328333, 0.000336667, 0.133926660, 0.000070000, 0.000072500, 0.000076667, 0.000140000, 0.000160833, 0.000170000, 0.007831667, 0.008325833, 0.008808333, 0.007998333, 0.008889167, 0.009240000, 0.122733332, 0.123290837, 0.123733334, 0.124051668, 0.124562502, 0.125206664, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
