lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0039514,0000301,0000050,0001036,0034565,0039174,0034054,0000000,001024,000,000,0512
0074500,0001226,0000370,0001232,0072837,0074140,0072948,0000000,001024,000,000,0512
0034545,0000310,0000050,0001025,0009938,0033754,0006011,0000000,001024,001,000,0512
0050886,0001142,0000351,0001250,0043011,0049884,0041068,0000000,001024,001,000,0512
0034735,0000361,0000070,0001030,0009007,0034265,0010711,0000000,001024,002,000,0512
0051176,0001172,0000391,0001218,0043532,0050656,0045586,0000000,001024,002,000,0512
0035086,0000301,0000050,0001026,0011612,0034294,0006041,0000000,001024,003,000,0512
0051147,0001153,0000360,0001248,0042791,0050104,0041308,0000000,001024,003,000,0512
0041318,0000301,0000050,0001038,0035958,0040987,0035157,0000000,001024,000,001,0512
0078017,0001237,0000370,0001248,0076755,0077626,0076364,0000000,001024,000,001,0512
0035848,0000321,0000050,0001027,0011441,0035066,0006011,0000000,001024,001,001,0512
0054874,0001156,0000340,0001266,0044895,0053712,0043051,0000000,001024,001,001,0512
0035998,0000361,0000070,0001031,0009417,0035536,0012464,0000000,001024,002,001,0512
0055514,0001180,0000400,0001230,0045395,0054913,0047439,0000000,001024,002,001,0512
0036228,0000311,0000050,0001027,0012794,0035427,0006122,0000000,001024,003,001,0512
0053982,0001164,0000340,0001258,0044674,0052950,0043241,0000000,001024,003,001,0512
0038492,0000301,0000050,0001035,0033924,0038152,0033884,0000000,001024,000,002,0512
0072657,0001218,0000370,0001216,0070162,0072297,0071204,0000000,001024,000,002,0512
0033694,0000310,0000050,0001025,0008576,0032913,0005951,0000000,001024,001,002,0512
0050015,0001135,0000351,0001238,0041127,0049053,0038963,0000000,001024,001,002,0512
0033883,0000361,0000070,0001029,0008667,0033413,0009768,0000000,001024,002,002,0512
0049754,0001166,0000391,0001207,0041608,0049232,0044073,0000000,001024,002,002,0512
0033844,0000321,0000050,0001025,0008777,0033052,0005971,0000000,001024,003,002,0512
0050284,0001138,0000340,0001239,0041288,0049212,0039314,0000000,001024,003,002,0512
