tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00184336,010,00092781,00000000,001024,000,000,00016384
001,00000000,00183631,010,00091986,00000000,001024,000,000,00016384
002,00000000,00184757,010,00092834,00000000,001024,000,000,00016384
003,00000000,00183818,010,00091729,00000000,001024,000,000,00016384
004,00000000,00183066,010,00092059,00000000,001024,000,000,00016384
005,00000000,00184062,010,00092477,00000000,001024,000,000,00016384
006,00000000,00184480,010,00092566,00000000,001024,000,000,00016384
007,00000000,00183359,010,00092014,00000000,001024,000,000,00016384
008,00000000,00184312,010,00092513,00000000,001024,000,000,00016384
009,00000000,00183043,010,00091820,00000000,001024,000,000,00016384
010,00000000,00183523,010,00092133,00000000,001024,000,000,00016384
011,00000000,00183602,010,00092129,00000000,001024,000,000,00016384
012,00000000,00182892,010,00092009,00000000,001024,000,000,00016384
013,00000000,00184192,010,00092496,00000000,001024,000,000,00016384
014,00000000,00184611,010,00092576,00000000,001024,000,000,00016384
015,00000000,00182729,010,00091643,00000000,001024,000,000,00016384
016,00000000,00184082,010,00092545,00000000,001024,000,000,00016384
017,00000000,00184619,010,00092841,00000000,001024,000,000,00016384
018,00000000,00184624,010,00092692,00000000,001024,000,000,00016384
019,00000000,00183389,010,00092269,00000000,001024,000,000,00016384
020,00000000,00183838,010,00092326,00000000,001024,000,000,00016384
021,00000000,00183045,010,00091822,00000000,001024,000,000,00016384
022,00000000,00184378,010,00092410,00000000,001024,000,000,00016384
023,00000000,00183543,010,00091577,00000000,001024,000,000,00016384
024,00000000,00184031,010,00092459,00000000,001024,000,000,00016384
025,00000000,00182447,010,00091588,00000000,001024,000,000,00016384
026,00000000,00184505,010,00092380,00000000,001024,000,000,00016384
027,00000000,00184433,010,00092556,00000000,001024,000,000,00016384
028,00000000,00182682,010,00091713,00000000,001024,000,000,00016384
029,00000000,00183431,010,00092028,00000000,001024,000,000,00016384
