tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,    106582,  106582,    1.880163,   10.000000, 9293.173828,  702.045898, 8589.357422,   13.687990,  697.617310,  681.830444,    4.830709,    2.543123,    106582,               0,000,000
001,     92120,   92120,    1.618587,   10.000000, 9387.918945,  607.479309, 8777.968750,   11.693172,  604.632690,  590.072632,    3.840085,    2.171862,     92120,               0,000,000
002,     98834,   98834,    1.738285,   10.000000, 9339.127930,  655.786255, 8681.639648,   12.446272,  651.848328,  637.753540,    4.105900,    2.348178,     98834,               0,000,000
003,     81026,   81026,    1.417697,   10.000000, 9468.928711,  527.183655, 8938.641602,   10.134368,  525.681335,  512.458008,    3.555058,    1.920652,     81026,               0,000,000
004,     92466,   92466,    1.627785,   10.000000, 9386.254883,  609.220154, 8775.412109,   11.464889,  605.448669,  591.930481,    3.848398,    2.201107,     92466,               0,000,000
005,     83700,   83700,    1.464468,   10.000000, 9445.840820,  550.103149, 8892.585938,   10.343699,  548.549011,  535.047913,    3.583872,    1.997615,     83700,               0,000,000
006,     91685,   91685,    1.554388,   10.000000, 9425.033203,  570.878174, 8845.557617,   13.475697,  573.347961,  551.509155,    4.540993,    2.149058,     91685,               0,000,000
007,    108913,  108913,    1.898655,   10.000000, 9282.894531,  711.721802, 8568.402344,   14.014075,  708.232056,  691.534729,    4.509423,    2.597563,    108913,               0,000,000
000,    100137,  100137,    1.715508,   10.000000, 9335.954102,  659.823303, 8674.435547,   12.861582,  655.787048,  640.881409,    4.473562,    2.391690,    100137,               0,000,001
001,     89423,   89423,    1.533505,   10.000000, 9406.333008,  589.593506, 8814.342773,   11.352728,  586.853821,  572.717407,    3.703643,    2.115480,     89423,               0,000,001
002,    108439,  108439,    1.857932,   10.000000, 9271.835938,  722.898682, 8547.474609,   13.783667,  718.249329,  703.010193,    4.491818,    2.596590,    108439,               0,000,001
003,     91082,   91082,    1.539312,   10.000000, 9403.631836,  592.224365, 8808.257812,   11.428260,  590.257690,  575.690430,    3.928137,    2.160375,     91082,               0,000,001
004,     94890,   94890,    1.628413,   10.000000, 9370.464844,  625.343933, 8743.563477,   11.752867,  621.415527,  607.675476,    3.895202,    2.265688,     94890,               0,000,001
005,    101221,  101221,    1.742702,   10.000000, 9330.952148,  664.030396, 8663.604492,   12.584617,  661.600464,  645.747742,    4.286648,    2.429507,    101221,               0,000,001
006,     85926,   85926,    1.413752,   10.000000, 9462.284180,  534.084412, 8921.167969,   12.603887,  535.426880,  516.209961,    4.183192,    2.029757,     85926,               0,000,001
007,     84081,   84081,    1.433088,   10.000000, 9449.308594,  547.140076, 8900.683594,   10.758657,  543.915100,  531.655457,    3.426948,    1.986868,     84081,               0,000,001
000,     99092,   99092,    1.613053,   10.000000, 9348.923828,  651.827454, 8694.167969,   12.633707,  649.191223,  633.115784,    4.262653,    2.353665,     99092,               0,000,002
001,     97622,   97622,    1.577897,   10.000000, 9357.233398,  643.355835, 8711.151367,   12.389902,  640.611267,  625.046814,    3.967982,    2.304682,     97622,               0,000,002
002,     98387,   98387,    1.595978,   10.000000, 9345.829102,  654.244080, 8689.748047,   12.439955,  650.686707,  636.363098,    3.932915,    2.343757,     98387,               0,000,002
003,     93838,   93838,    1.526743,   10.000000, 9388.981445,  611.690002, 8773.501953,   11.748615,  610.299805,  594.744324,    3.989328,    2.223417,     93838,               0,000,002
004,    106643,  106643,    1.723267,   10.000000, 9297.206055,  702.952332, 8592.749023,   13.197449,  697.903687,  683.193359,    4.280298,    2.548465,    106643,               0,000,002
005,     81567,   81567,    1.335213,   10.000000, 9467.045898,  534.140137, 8930.084961,   10.041425,  532.410400,  519.595154,    3.408730,    1.949763,     81567,               0,000,002
006,    105366,  105366,    1.665697,   10.000000, 9344.329102,  656.174377, 8678.872070,   15.463146,  658.570496,  634.333252,    5.014953,    2.479692,    105366,               0,000,002
007,     74174,   74174,    1.222212,   10.000000, 9519.793945,  481.853882, 9037.213867,    9.443133,  478.491302,  468.336548,    2.956490,    1.747485,     74174,               0,000,002
