lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0045686,0000260,0000060,0001042,0039875,0045336,0039234,0000000,001024,000,000,0512
0082565,0001211,0000391,0001296,0081233,0082165,0080752,0000000,001024,000,000,0512
0040657,0000251,0000060,0001038,0018805,0040306,0030648,0000000,001024,001,000,0512
0068009,0001193,0000391,0001290,0052118,0067598,0052629,0000000,001024,001,000,0512
0037801,0000320,0000070,0001036,0014728,0037330,0011622,0000000,001024,002,000,0512
0062297,0001178,0000410,0001286,0045485,0061766,0047018,0000000,001024,002,000,0512
0037330,0000281,0000060,0001030,0010680,0036538,0006281,0000000,001024,003,000,0512
0061486,0001170,0000350,0001309,0044333,0060414,0042229,0000000,001024,003,000,0512
0048942,0000261,0000060,0001045,0041739,0048592,0041318,0000000,001024,000,001,0512
0086874,0001226,0000391,0001324,0083567,0086463,0082937,0000000,001024,000,001,0512
0041078,0000290,0000060,0001039,0024286,0040727,0030718,0000000,001024,001,001,0512
0071485,0001204,0000370,0001319,0053430,0071064,0053651,0000000,001024,001,001,0512
0038122,0000320,0000070,0001037,0017022,0037660,0013125,0000000,001024,002,001,0512
0066796,0001192,0000411,0001309,0046518,0066254,0047529,0000000,001024,002,001,0512
0038041,0000290,0000060,0001037,0017663,0037220,0010620,0000000,001024,003,001,0512
0074580,0001194,0000391,0001314,0046999,0072787,0046397,0000000,001024,003,001,0512
0011461,0000280,0000060,0001011,0010569,0011121,0011211,0000000,001024,000,002,0512
0063229,0001073,0000350,0001130,0057829,0062839,0059733,0000000,001024,000,002,0512
0013215,0000250,0000050,0001012,0007194,0012884,0008637,0000000,001024,001,002,0512
0050094,0001076,0000361,0001168,0042991,0049724,0043532,0000000,001024,001,002,0512
0011181,0000320,0000070,0001010,0005250,0010720,0005620,0000000,001024,002,002,0512
0046337,0001064,0000391,0001173,0036669,0045836,0037991,0000000,001024,002,002,0512
0011211,0000270,0000050,0001009,0005180,0010460,0005731,0000000,001024,003,002,0512
0048281,0001057,0000331,0001187,0037831,0046779,0034214,0000000,001024,003,002,0512
