tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.307210,  0.650183,000,000
001,  0.815583,  1.180545,000,000
002,  0.651831,  1.073988,000,000
003,  0.806203,  1.501401,000,000
004,  0.897150,  1.509125,000,000
005,  0.386249,  0.746223,000,000
006,  1.408645,  2.299926,000,000
007,  0.332255,  0.597992,000,000
008,  0.297415,  0.631229,000,000
009,  0.759827,  1.175365,000,000
010,  0.602577,  1.074821,000,000
011,  0.899219,  1.532991,000,000
012,  0.820810,  1.486399,000,000
013,  0.416358,  0.727061,000,000
014,  1.344121,  2.252882,000,000
015,  0.418841,  0.585872,000,000
016,  0.013015,  0.025961,000,000
017,  0.012924,  0.024850,000,000
018,  0.006528,  0.013758,000,000
019,  0.006280,  0.013451,000,000
020,  0.040250,  0.042907,000,000
021,  0.020670,  0.041167,000,000
022,  0.011838,  0.024055,000,000
023,  0.012731,  0.025544,000,000
024,  0.019901,  0.038299,000,000
025,  0.018609,  0.035346,000,000
026,  0.050758,  0.114109,000,000
027,  0.049409,  0.114511,000,000
028,  0.020576,  0.055983,000,000
029,  0.021821,  0.049008,000,000
030,  0.112777,  0.193872,000,000
031,  0.092685,  0.193825,000,000
000,  0.443395,  0.881007,000,001
001,  0.924856,  1.434110,000,001
002,  0.771319,  1.290577,000,001
003,  0.551129,  0.893150,000,001
004,  1.109793,  1.718564,000,001
005,  1.187572,  1.557395,000,001
006,  1.316465,  2.406577,000,001
007,  0.284863,  0.510875,000,001
008,  0.513946,  0.878111,000,001
009,  0.961498,  1.425386,000,001
010,  0.655351,  1.306353,000,001
011,  0.587942,  0.889760,000,001
012,  1.217931,  1.665799,000,001
013,  1.179334,  1.541677,000,001
014,  1.318792,  2.460848,000,001
015,  0.336060,  0.522236,000,001
016,  0.016796,  0.032907,000,001
017,  0.025995,  0.029325,000,001
018,  0.015831,  0.010702,000,001
019,  0.005580,  0.009157,000,001
020,  0.020546,  0.040121,000,001
021,  0.019194,  0.039280,000,001
022,  0.011147,  0.023430,000,001
023,  0.011677,  0.024584,000,001
024,  0.015614,  0.027513,000,001
025,  0.015790,  0.028517,000,001
026,  0.004645,  0.009624,000,001
027,  0.005307,  0.009879,000,001
028,  0.009405,  0.016982,000,001
029,  0.011463,  0.021176,000,001
030,  0.016278,  0.012965,000,001
031,  0.007476,  0.015006,000,001
