tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     17374,   17374,    0.289468,   10.000000, 9888.970703,  110.276772, 9440.656250,    1.964060,  447.325623,  107.217171,    0.722535,    0.415022,     73299,               0,000,000
001,     17423,   17423,    0.288532,   10.000000, 9887.001953,  111.856544, 9443.824219,    1.931858,  442.162018,  108.812553,    0.738390,    0.400327,     70836,               0,000,000
002,     17446,   17446,    0.293153,   10.000000, 9887.993164,  110.718040, 9441.024414,    2.048589,  446.012390,  107.594543,    0.731374,    0.407460,     72907,               0,000,000
003,     17481,   17481,    0.291751,   10.000000, 9892.636719,  106.080864, 9414.542969,    2.266376,  476.986389,  102.524803,    1.060328,    0.427602,     81728,               0,000,000
004,     17383,   17383,    0.292283,   10.000000, 9888.643555,  110.072151, 9437.552734,    2.024359,  450.130493,  106.958168,    0.770800,    0.408614,     73763,               0,000,000
005,     17452,   17452,    0.291754,   10.000000, 9888.587891,  110.135796, 9436.138672,    1.882656,  451.491730,  107.201630,    0.735554,    0.408369,     74228,               0,000,000
006,     17390,   17390,    0.294884,   10.000000, 9888.807617,  110.576180, 9440.038086,    2.037719,  447.799622,  107.485809,    0.721501,    0.414063,     73214,               0,000,000
007,     17471,   17471,    0.290529,   10.000000, 9888.392578,  110.287659, 9434.602539,    1.968603,  452.827362,  107.258110,    0.822620,    0.422947,     74404,               0,000,000
008,     17398,   17398,    0.381303,   10.000000, 9862.981445,  136.178589, 9316.278320,    2.546063,  545.511353,  132.281693,    0.932557,    0.411362,     71918,               0,000,000
009,     17383,   17383,    0.365895,   10.000000, 9863.478516,  135.358383, 9322.545898,    2.373034,  539.828247,  131.768402,    0.865240,    0.407863,     71488,               0,000,000
010,     17413,   17413,    0.367387,   10.000000, 9863.633789,  135.165268, 9328.930664,    2.280529,  533.572449,  131.660446,    0.846097,    0.408570,     70618,               0,000,000
011,     17465,   17465,    0.379328,   10.000000, 9860.469727,  138.229431, 9306.036133,    2.333301,  553.314392,  134.664078,    0.860354,    0.414130,     72564,               0,000,000
012,     17410,   17410,    0.369153,   10.000000, 9863.203125,  135.628540, 9315.744141,    2.265118,  546.345032,  132.150009,    0.862760,    0.407785,     72361,               0,000,000
013,     17385,   17385,    0.373174,   10.000000, 9863.309570,  135.431305, 9319.645508,    2.357631,  542.563354,  131.879379,    0.835194,    0.407513,     71778,               0,000,000
014,     17484,   17484,    0.367102,   10.000000, 9864.207031,  135.134659, 9320.450195,    2.243675,  542.625427,  131.667313,    0.878940,    0.409120,     72089,               0,000,000
015,     17390,   17390,    0.367999,   10.000000, 9862.754883,  136.050385, 9318.184570,    2.167807,  543.445862,  132.679214,    0.852888,    0.401100,     71719,               0,000,000
000,     17552,   17552,    0.302368,   10.000000, 9895.943359,  111.432564, 9443.181641,    2.010382,  451.769653,  108.311104,    0.758852,    0.415988,     73898,               0,000,001
001,     17549,   17549,    0.295052,   10.000000, 9894.025391,  112.739761, 9446.216797,    1.994165,  446.780151,  109.637291,    0.744863,    0.402032,     71706,               0,000,001
002,     17553,   17553,    0.296750,   10.000000, 9895.354492,  111.278183, 9446.522461,    2.007832,  447.851318,  108.190132,    0.733840,    0.407483,     73244,               0,000,001
003,     17550,   17550,    0.301618,   10.000000, 9900.397461,  106.601700, 9422.291992,    2.289678,  476.996704,  103.024841,    1.074810,    0.430698,     81790,               0,000,001
004,     17505,   17505,    0.297863,   10.000000, 9896.489258,  110.651955, 9448.671875,    2.007972,  446.843658,  107.564743,    0.774313,    0.407742,     73268,               0,000,001
005,     17529,   17529,    0.296463,   10.000000, 9896.533203,  110.581696, 9444.209961,    1.960368,  451.359100,  107.569534,    0.738817,    0.409512,     74251,               0,000,001
006,     17485,   17485,    0.294948,   10.000000, 9896.371094,  110.935898, 9449.307617,    1.989977,  446.083221,  107.893867,    0.721503,    0.411522,     73041,               0,000,001
007,     17503,   17503,    0.292947,   10.000000, 9896.338867,  110.458801, 9445.645508,    1.968057,  449.727722,  107.437416,    0.818090,    0.424047,     73981,               0,000,001
008,     17533,   17533,    0.323357,   10.000000, 9870.434570,  137.012207, 9319.083984,    2.487172,  550.232483,  133.249908,    0.844528,    0.411258,     72563,               0,000,001
009,     17489,   17489,    0.320303,   10.000000, 9870.901367,  135.991333, 9323.460938,    2.277897,  546.411865,  132.563232,    0.797657,    0.412782,     72407,               0,000,001
010,     17531,   17531,    0.322385,   10.000000, 9870.719727,  136.213242, 9328.122070,    2.284760,  541.554016,  132.780396,    0.768387,    0.413013,     71483,               0,000,001
011,     17593,   17593,    0.329873,   10.000000, 9868.025391,  139.039444, 9313.745117,    2.333185,  553.225586,  135.536850,    0.786992,    0.418710,     72507,               0,000,001
012,     17574,   17574,    0.330777,   10.000000, 9870.019531,  136.777328, 9324.113281,    2.285195,  544.864929,  133.348633,    0.784603,    0.413555,     72129,               0,000,001
013,     17522,   17522,    0.324423,   10.000000, 9870.659180,  136.287109, 9326.136719,    2.312040,  543.489136,  132.858307,    0.773222,    0.411000,     71956,               0,000,001
014,     17528,   17528,    0.324058,   10.000000, 9872.599609,  135.000351, 9330.009766,    2.254742,  541.546387,  131.597412,    0.796583,    0.415677,     72216,               0,000,001
015,     17461,   17461,    0.320058,   10.000000, 9870.501953,  136.318222, 9327.430664,    2.184823,  542.032410,  133.017273,    0.776183,    0.405273,     71589,               0,000,001
000,     17403,   17403,    0.299502,   10.000000, 9889.346680,  110.404297, 9439.705078,    1.992112,  448.644104,  107.319817,    0.736356,    0.413355,     73454,               0,000,002
001,     17441,   17441,    0.298203,   10.000000, 9887.063477,  112.000763, 9444.740234,    2.067973,  441.292755,  108.828079,    0.746245,    0.398787,     70793,               0,000,002
002,     17455,   17455,    0.302755,   10.000000, 9888.433594,  110.580826, 9441.469727,    1.916937,  445.981201,  107.582603,    0.735172,    0.408527,     72904,               0,000,002
003,     17470,   17470,    0.301582,   10.000000, 9892.954102,  106.055893, 9414.494141,    2.333658,  477.365112,  102.442863,    1.077587,    0.426507,     82034,               0,000,002
004,     17540,   17540,    0.301583,   10.000000, 9888.100586,  111.143303, 9437.217773,    1.973483,  449.832489,  108.082253,    0.777545,    0.409933,     73644,               0,000,002
005,     17410,   17410,    0.300267,   10.000000, 9889.362305,  109.738876, 9435.675781,    2.021205,  452.725586,  106.679695,    0.738095,    0.405670,     74696,               0,000,002
006,     17527,   17527,    0.299465,   10.000000, 9888.280273,  111.325874, 9439.834961,    1.956568,  447.478821,  108.304161,    0.725665,    0.413952,     73143,               0,000,002
007,     17469,   17469,    0.297330,   10.000000, 9888.812500,  110.218117, 9432.206055,    1.985283,  455.635986,  107.180450,    0.811818,    0.421750,     74955,               0,000,002
008,     17507,   17507,    0.303252,   10.000000, 9862.686523,  136.594833, 9309.989258,    2.368493,  551.605225,  132.983109,    0.822025,    0.427093,     72866,               0,000,002
009,     17503,   17503,    0.302727,   10.000000, 9862.887695,  135.895996, 9318.944336,    2.143955,  542.819946,  132.619049,    0.784015,    0.402970,     71920,               0,000,002
010,     17469,   17469,    0.306983,   10.000000, 9863.127930,  135.777847, 9321.603516,    2.306227,  540.501282,  132.318039,    0.744830,    0.423918,     71388,               0,000,002
011,     17424,   17424,    0.307027,   10.000000, 9861.136719,  137.605743, 9308.132812,    2.253068,  551.983521,  134.223618,    0.753653,    0.429183,     72394,               0,000,002
012,     17410,   17410,    0.308655,   10.000000, 9863.355469,  135.634216, 9319.035156,    2.247655,  543.314331,  132.276260,    0.758612,    0.423510,     71971,               0,000,002
013,     17491,   17491,    0.300870,   10.000000, 9863.065430,  135.933441, 9316.553711,    2.195925,  545.501953,  132.647690,    0.749052,    0.424177,     72260,               0,000,002
014,     17429,   17429,    0.299297,   10.000000, 9864.914062,  134.532501, 9326.995117,    2.276192,  536.905518,  131.141098,    0.767823,    0.417260,     71419,               0,000,002
015,     17469,   17469,    0.302288,   10.000000, 9862.446289,  136.465866, 9313.548828,    2.208673,  547.891602,  133.152084,    0.759168,    0.409655,     72373,               0,000,002
000,     17591,   17591,    0.294182,   10.000000, 9887.265625,  112.106094, 9436.808594,    2.071463,  449.469910,  109.074593,    0.739127,    0.402145,     73323,               0,001,000
001,     17515,   17515,    0.290904,   10.000000, 9887.218750,  111.552116, 9438.903320,    2.261904,  447.288513,  108.295448,    0.751655,    0.390780,     73023,               0,001,000
002,     17531,   17531,    0.295391,   10.000000, 9887.445312,  111.353920, 9441.906250,    2.073004,  444.573517,  108.330818,    0.705818,    0.401454,     72622,               0,001,000
003,     17557,   17557,    0.292402,   10.000000, 9887.188477,  111.743874, 9438.230469,    1.951775,  447.989594,  108.738602,    0.761512,    0.402187,     73101,               0,001,000
004,     17474,   17474,    0.293480,   10.000000, 9887.757812,  111.029770, 9439.935547,    2.141947,  446.840668,  107.878334,    0.730735,    0.399638,     73020,               0,001,000
005,     17552,   17552,    0.298584,   10.000000, 9892.309570,  106.466003, 9418.198242,    2.421322,  473.002502,  102.954620,    0.880300,    0.413776,     81223,               0,001,000
006,     17455,   17455,    0.291502,   10.000000, 9888.640625,  110.723053, 9443.905273,    1.985216,  443.759521,  107.750732,    0.698882,    0.397894,     72548,               0,001,000
007,     17527,   17527,    0.291875,   10.000000, 9887.723633,  111.158348, 9439.346680,    1.962233,  447.419250,  108.251656,    0.799408,    0.398922,     73073,               0,001,000
008,     17501,   17501,    0.388473,   10.000000, 9862.156250,  137.055954, 9316.385742,    2.620670,  544.587708,  133.244629,    0.894574,    0.398458,     71760,               0,001,000
009,     17519,   17519,    0.393989,   10.000000, 9862.715820,  136.144806, 9320.028320,    2.487608,  541.555969,  132.537369,    0.897078,    0.398951,     71589,               0,001,000
010,     17527,   17527,    0.404295,   10.000000, 9861.804688,  136.914459, 9320.536133,    2.309294,  540.138489,  133.481766,    0.902173,    0.394040,     71196,               0,001,000
011,     17566,   17566,    0.381224,   10.000000, 9861.970703,  136.890747, 9310.521484,    2.270481,  550.336182,  133.514130,    0.859490,    0.394657,     72522,               0,001,000
012,     17524,   17524,    0.389511,   10.000000, 9862.699219,  136.194046, 9309.294922,    2.443440,  552.254822,  132.614822,    0.859402,    0.389022,     71531,               0,001,000
013,     17514,   17514,    0.381111,   10.000000, 9861.427734,  137.287476, 9313.275391,    2.331639,  547.030212,  133.851547,    0.870621,    0.390087,     71912,               0,001,000
014,     17435,   17435,    0.378807,   10.000000, 9863.027344,  136.207062, 9316.603516,    2.345985,  545.309204,  132.754288,    0.875824,    0.387877,     71924,               0,001,000
015,     17516,   17516,    0.395479,   10.000000, 9861.750977,  137.000031, 9318.206055,    2.386966,  542.409241,  133.512024,    0.875742,    0.390699,     71484,               0,001,000
000,     17485,   17485,    0.296580,   10.000000, 9888.475586,  111.367050, 9442.122070,    2.050937,  445.380951,  108.354965,    0.749585,    0.397573,     72712,               0,001,001
001,     17539,   17539,    0.293733,   10.000000, 9887.794922,  111.545029, 9437.296875,    2.242580,  449.466614,  108.317863,    0.761642,    0.390778,     73511,               0,001,001
002,     17530,   17530,    0.296292,   10.000000, 9887.899414,  111.311325, 9438.925781,    2.055957,  448.016418,  108.297852,    0.714225,    0.400415,     73230,               0,001,001
003,     17617,   17617,    0.298985,   10.000000, 9887.259766,  111.971840, 9435.205078,    1.964330,  451.081451,  108.953690,    0.764730,    0.402525,     73715,               0,001,001
004,     17506,   17506,    0.295698,   10.000000, 9888.156250,  111.210640, 9438.656250,    2.148680,  448.511047,  108.050430,    0.737585,    0.398985,     73404,               0,001,001
005,     17525,   17525,    0.310470,   10.000000, 9893.065430,  106.129532, 9417.002930,    2.377170,  474.961212,  102.677658,    0.875463,    0.413880,     81587,               0,001,001
006,     17560,   17560,    0.298108,   10.000000, 9888.608398,  111.383163, 9438.732422,    1.996310,  448.891846,  108.400543,    0.703883,    0.399960,     73475,               0,001,001
007,     17469,   17469,    0.296168,   10.000000, 9888.624023,  110.728180, 9437.125000,    1.949420,  450.543884,  107.829224,    0.793593,    0.393813,     73372,               0,001,001
008,     17484,   17484,    0.318277,   10.000000, 9862.916992,  136.649765, 9313.331055,    2.465908,  548.528076,  133.086609,    0.783157,    0.401567,     72299,               0,001,001
009,     17489,   17489,    0.312982,   10.000000, 9863.597656,  135.495071, 9323.841797,    2.435765,  538.744446,  132.065674,    0.760295,    0.397777,     71359,               0,001,001
010,     17593,   17593,    0.309620,   10.000000, 9861.779297,  137.253708, 9316.432617,    2.327463,  544.323792,  133.901474,    0.772967,    0.400832,     71802,               0,001,001
011,     17511,   17511,    0.317470,   10.000000, 9862.798828,  136.181900, 9317.400391,    2.246935,  544.396240,  132.946243,    0.758552,    0.400565,     71946,               0,001,001
012,     17504,   17504,    0.313872,   10.000000, 9863.354492,  135.736069, 9326.844727,    2.505053,  535.498108,  132.242096,    0.759292,    0.397847,     70853,               0,001,001
013,     17486,   17486,    0.309775,   10.000000, 9862.075195,  136.749313, 9315.463867,    2.339098,  545.606323,  133.422119,    0.765745,    0.395565,     71801,               0,001,001
014,     17496,   17496,    0.315867,   10.000000, 9862.985352,  136.502182, 9313.084961,    2.376625,  548.896484,  133.131393,    0.758333,    0.398922,     72439,               0,001,001
015,     17550,   17550,    0.307580,   10.000000, 9862.129883,  136.929855, 9317.990234,    2.411512,  543.123779,  133.521942,    0.764985,    0.396352,     71667,               0,001,001
000,     17581,   17581,    0.297592,   10.000000, 9887.753906,  111.960426, 9437.046875,    2.063700,  449.722015,  108.937614,    0.743077,    0.401533,     73426,               0,001,002
001,     17518,   17518,    0.292085,   10.000000, 9887.526367,  111.501289, 9434.858398,    2.223315,  451.640808,  108.296837,    0.761483,    0.388553,     73758,               0,001,002
002,     17620,   17620,    0.297050,   10.000000, 9887.302734,  111.792587, 9441.022461,    2.042613,  445.316620,  108.784698,    0.710483,    0.402858,     72728,               0,001,002
