tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,    534635,  534635,    4.957181,   30.000000,22074.544922,  414.308350,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
001,    534627,  534627,    4.918310,   30.000000,22075.734375,  413.316467,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
002,    534640,  534640,    4.947709,   30.000000,22068.310547,  420.732086,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
003,    534642,  534642,    4.949980,   30.000000,22071.949219,  417.065491,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
004,    534641,  534641,    4.961259,   30.000000,22074.695312,  414.352295,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
005,    534641,  534641,    4.932403,   30.000000,22070.939453,  417.038208,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
006,    534640,  534640,    4.971922,   30.000000,22074.853516,  414.174835,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
007,    534641,  534641,    4.994819,   30.000000,22074.011719,  414.991028,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
008,    579437,  579437,    5.375645,   30.000000,21984.283203,  506.260803,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
009,    579439,  579439,    5.371886,   30.000000,22017.851562,  472.758514,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
010,    579438,  579438,    5.373377,   30.000000,22017.724609,  472.885437,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
011,    579438,  579438,    5.364669,   30.000000,22013.916016,  476.507294,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
012,    579438,  579438,    5.345007,   30.000000,22010.794922,  479.829773,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
013,    579438,  579438,    5.356982,   30.000000,22008.035156,  482.596069,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
014,    579438,  579438,    5.340043,   30.000000,22014.179688,  476.418854,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
015,    579439,  579439,    5.381246,   30.000000,22018.880859,  471.719116,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
000,    540302,  540302,    4.999473,   30.000000,22053.335938,  435.574402,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
001,    540296,  540296,    4.978310,   30.000000,22054.914062,  434.042267,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
002,    540304,  540304,    4.987880,   30.000000,22048.310547,  440.659241,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
003,    540303,  540303,    5.008396,   30.000000,22053.851562,  435.060120,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
004,    540303,  540303,    5.018117,   30.000000,22056.158203,  432.746796,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
005,    540303,  540303,    4.982880,   30.000000,22043.427734,  444.372955,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
006,    540304,  540304,    4.995008,   30.000000,22058.291016,  430.671509,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
007,    540303,  540303,    5.023915,   30.000000,22057.484375,  431.427734,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
008,    547824,  547824,    5.117592,   30.000000,22014.904297,  476.414246,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
009,    547853,  547853,    5.077520,   30.000000,22042.306641,  449.133728,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
010,    547856,  547856,    5.087918,   30.000000,22047.195312,  444.242950,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
011,    547857,  547857,    5.078172,   30.000000,22045.599609,  445.739197,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
012,    547854,  547854,    5.068185,   30.000000,22043.355469,  448.097473,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
013,    547853,  547853,    5.089422,   30.000000,22037.519531,  453.930481,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
014,    547850,  547850,    5.071805,   30.000000,22048.480469,  442.929199,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
015,    547852,  547852,    5.071022,   30.000000,22048.513672,  442.946686,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
000,    725957,  725957,    6.717994,   30.000000,21897.402344,  587.704590,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,002
001,    725961,  725961,    6.686924,   30.000000,21895.853516,  589.301453,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,002
