lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0045536,0000290,0000060,0001042,0039895,0045055,0039214,0000000,001024,000,000,0512
0155613,0001154,0000371,0001283,0081434,0082555,0081173,0000000,001024,000,000,0512
0041218,0000281,0000060,0001038,0019116,0040737,0030728,0000000,001024,001,000,0512
0155223,0001153,0000361,0001275,0053101,0067367,0053942,0000000,001024,001,000,0512
0038262,0000320,0000070,0001036,0014036,0037611,0012915,0000000,001024,002,000,0512
0152908,0001152,0000410,0001271,0046017,0061676,0048111,0000000,001024,002,000,0512
0037260,0000260,0000050,0001030,0009237,0036258,0006312,0000000,001024,003,000,0512
0151515,0001150,0000371,0001295,0044464,0059673,0042429,0000000,001024,003,000,0512
0045345,0000261,0000060,0001042,0039745,0044864,0039073,0000000,001024,000,001,0512
0153750,0001153,0000391,0001283,0080993,0081804,0080462,0000000,001024,000,001,0512
0041047,0000260,0000060,0001038,0018695,0040567,0030498,0000000,001024,001,001,0512
0154562,0001153,0000391,0001272,0052800,0066545,0053481,0000000,001024,001,001,0512
0038082,0000321,0000071,0001035,0013756,0037431,0012504,0000000,001024,002,001,0512
0155021,0001154,0000411,0001270,0045846,0060644,0047910,0000000,001024,002,001,0512
0037070,0000260,0000050,0001030,0008786,0036078,0006262,0000000,001024,003,001,0512
0147999,0001146,0000371,0001295,0044143,0059292,0041989,0000000,001024,003,001,0512
0045376,0000261,0000060,0001042,0039765,0044895,0039084,0000000,001024,000,002,0512
0153429,0001152,0000391,0001281,0081042,0081945,0080853,0000000,001024,000,002,0512
0041088,0000260,0000060,0001038,0018996,0040616,0030638,0000000,001024,001,002,0512
0151005,0001150,0000391,0001273,0052940,0066776,0053702,0000000,001024,001,002,0512
0038122,0000320,0000070,0001035,0013946,0037480,0012754,0000000,001024,002,002,0512
0156153,0001154,0000411,0001271,0045856,0060805,0047990,0000000,001024,002,002,0512
0037079,0000260,0000050,0001030,0008917,0036078,0006302,0000000,001024,003,002,0512
0147718,0001147,0000371,0001296,0044123,0059001,0042190,0000000,001024,003,002,0512
