tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,   3240192,   50628,  355.218109,   30.000000,22144.373047,  345.621735,21874.337891,   10.639088,  263.889679,  330.925873,     50628,          262144,000,000
000,   3212544,   50196,  349.425415,   30.000000,22150.195312,  339.933746,21879.871094,   10.507318,  264.049530,  325.184906,     50196,        16777216,000,000
000,   3254720,   50855,  340.891083,   30.000000,22158.515625,  332.673126,21829.011719,   10.645155,  322.795227,  317.929443,     50855,       134217728,000,000
001,   3240192,   50628,  321.023071,   30.000000,22178.453125,  312.410736,21841.843750,    7.787916,  332.426697,  301.701508,     50628,          262144,000,000
001,   3212544,   50196,  318.617798,   30.000000,22180.748047,  310.083466,21848.335938,    7.762260,  328.143768,  299.413910,     50196,        16777216,000,000
001,   3254656,   50854,  322.596039,   30.000000,22176.595703,  313.942108,21836.781250,    7.962455,  334.280945,  302.269165,     50854,       134217728,000,000
002,   3240192,   50628,  315.377655,   30.000000,22184.169922,  306.749146,21857.291016,    7.790822,  322.835693,  296.044495,     50628,          262144,000,000
002,   3212544,   50196,  312.386810,   30.000000,22187.074219,  303.849548,21863.417969,    7.865026,  319.459991,  293.081299,     50196,        16777216,000,000
002,   3254784,   50856,  314.135010,   30.000000,22185.234375,  305.509277,21855.621094,    7.680049,  324.484253,  294.456512,     50856,       134217728,000,000
003,   3240192,   50628,  322.624054,   30.000000,22176.921875,  314.015411,21841.472656,    8.030495,  331.400726,  303.077606,     50628,          262144,000,000
003,   3212544,   50196,  320.484741,   30.000000,22179.023438,  311.930664,21846.658203,    7.982631,  328.361725,  301.077209,     50196,        16777216,000,000
003,   3254720,   50855,  322.602844,   30.000000,22176.636719,  313.927490,21832.386719,    6.888348,  339.274445,  303.754150,     50855,       134217728,000,000
004,   3240192,   50628,  320.493927,   30.000000,22179.076172,  311.861389,21849.013672,    7.789133,  326.339325,  301.160339,     50628,          262144,000,000
004,   3212544,   50196,  312.649628,   30.000000,22186.832031,  304.076752,21862.654297,    7.790912,  320.336273,  293.372559,     50196,        16777216,000,000
004,   3254784,   50856,  316.670715,   30.000000,22182.712891,  308.001404,21852.169922,    7.575492,  325.255951,  296.993713,     50856,       134217728,000,000
005,   3240192,   50628,  315.039154,   30.000000,22184.501953,  306.413452,21854.787109,    7.889188,  325.805267,  295.622742,     50628,          262144,000,000
005,   3212544,   50196,  311.175507,   30.000000,22188.375000,  303.649170,21872.839844,    7.631732,  311.418884,  293.104523,     50196,        16777216,000,000
005,   3254720,   50855,  312.767487,   30.000000,22186.457031,  305.164124,21871.890625,    7.393314,  309.132233,  294.306488,     50855,       134217728,000,000
006,   3240192,   50628,  316.263214,   30.000000,22183.464844,  307.651825,21854.804688,    7.924783,  324.678802,  296.795837,     50628,          262144,000,000
006,   3212544,   50196,  312.742371,   30.000000,22186.900391,  304.231415,21860.953125,    7.685810,  321.776703,  293.617554,     50196,        16777216,000,000
006,   3254720,   50855,  315.513458,   30.000000,22183.912109,  306.842712,21854.888672,    8.062109,  323.704010,  295.352020,     50855,       134217728,000,000
007,   3240192,   50628,  315.824799,   30.000000,22183.779297,  307.218048,21855.367188,    7.764861,  324.469513,  296.522064,     50628,          262144,000,000
007,   3212544,   50196,  310.438965,   30.000000,22189.105469,  301.869598,21864.105469,    6.499390,  321.036591,  292.473114,     50196,        16777216,000,000
007,   3254720,   50855,  315.662109,   30.000000,22183.613281,  307.015686,21853.263672,    6.584177,  325.656830,  297.224884,     50855,       134217728,000,000
008,   3240192,   50628,  322.903687,   30.000000,22176.568359,  314.279938,21831.640625,    9.166492,  340.662231,  302.015167,     50628,          262144,000,000
008,   3212544,   50196,  315.612885,   30.000000,22183.722656,  306.995453,21849.687500,    8.993019,  329.916626,  294.945465,     50196,        16777216,000,000
008,   3254720,   50855,  317.539825,   30.000000,22181.613281,  308.770020,21841.267578,    8.077997,  336.349152,  297.645935,     50855,       134217728,000,000
009,   3240128,   50627,  317.829163,   30.000000,22181.765625,  309.220673,21847.429688,    8.130569,  330.185791,  298.153168,     50627,          262144,000,000
009,   3212544,   50196,  319.084534,   30.000000,22180.599609,  310.540161,21847.210938,    8.033628,  329.213959,  299.572205,     50196,        16777216,000,000
009,   3254720,   50855,  317.035553,   30.000000,22182.371094,  308.378174,21846.404297,    8.112243,  330.500763,  296.798309,     50855,       134217728,000,000
010,   3240128,   50627,  320.641693,   30.000000,22178.927734,  312.025940,21845.855469,    7.950009,  329.038147,  301.116333,     50627,          262144,000,000
