tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001187,       0.000,    0.007593,    0.000720,             256
000,        32,       1,    0.002020,       0.000,    0.000893,    0.001433,             512
000,        64,       1,    0.001840,       0.000,    0.036420,    0.000800,            1024
000,       128,       1,    0.002440,       0.000,    0.036553,    0.000293,            2048
000,       256,       1,    0.004280,       0.000,    0.029220,    0.000380,            4096
000,       512,       1,    0.008933,       0.000,    0.139167,    0.000493,            8192
000,      1024,       1,    0.015633,       0.008,    0.479593,    0.000220,           16384
000,      2048,       1,    0.034407,       0.001,    0.431200,    0.000820,           32768
000,      4096,       1,    0.059994,       0.002,    0.825981,    0.000663,           65536
000,      8192,       1,    0.113920,       0.003,    1.421149,    0.000406,          131072
000,     16384,       1,    0.213160,       0.006,    1.063773,    0.000420,          262144
000,     32768,       1,    0.416570,       0.011,    0.001375,    0.000380,          524288
000,     65536,       1,    0.569667,       0.020,   15.455400,    0.000690,         1048576
000,    131072,       1,    1.124670,       0.037,    4.962447,    0.000607,         2097152
000,    262144,       1,    3.296320,       0.070,   11.486053,    0.001310,         4194304
000,    524288,       1,    5.527952,       0.133,    8.955087,    0.002025,         8388608
000,   1048576,       1,    7.891767,       0.267,  250.642395,    0.000773,        16777216
001,        16,       1,    0.001460,       0.000,    0.002933,    0.000933,             256
001,        32,       1,    0.001073,       0.000,    0.001087,    0.000460,             512
001,        64,       1,    0.001240,       0.000,    0.075187,    0.000233,            1024
001,       128,       1,    0.002253,       0.000,    0.047553,    0.000273,            2048
001,       256,       1,    0.004153,       0.000,    0.004220,    0.000253,            4096
001,       512,       1,    0.008907,       0.000,    0.215333,    0.000327,            8192
001,      1024,       1,    0.018300,       0.008,    0.288520,    0.000400,           16384
001,      2048,       1,    0.033500,       0.001,    0.185480,    0.000293,           32768
001,      4096,       1,    0.059776,       0.002,    0.851727,    0.000730,           65536
001,      8192,       1,    0.119028,       0.003,    2.996726,    0.000308,          131072
001,     16384,       1,    0.213175,       0.006,    1.447260,    0.000500,          262144
001,     32768,       1,    0.372915,       0.011,    3.435035,    0.000825,          524288
001,     65536,       1,    0.574867,       0.020,   13.734206,    0.000557,         1048576
001,    131072,       1,    1.257091,       0.037,   21.851828,    0.000863,         2097152
001,    262144,       1,    1.987833,       0.070,   48.055183,    0.000677,         4194304
001,    524288,       1,    4.011650,       0.133,   60.804092,    0.000800,         8388608
001,   1048576,       1,    8.621823,       0.267,   89.789780,    0.001907,        16777216
002,        16,       1,    0.001533,       0.000,    0.007020,    0.001073,             256
002,        32,       1,    0.001453,       0.000,    0.003407,    0.000900,             512
002,        64,       1,    0.001440,       0.000,    0.041260,    0.000307,            1024
002,       128,       1,    0.002487,       0.000,    0.024647,    0.000393,            2048
002,       256,       1,    0.004500,       0.000,    0.032640,    0.000320,            4096
002,       512,       1,    0.009027,       0.000,    0.126880,    0.000333,            8192
002,      1024,       1,    0.016767,       0.008,    0.351680,    0.000553,           16384
002,      2048,       1,    0.031580,       0.001,    0.003040,    0.000787,           32768
002,      4096,       1,    0.066867,       0.002,    0.099073,    0.000813,           65536
002,      8192,       1,    0.120531,       0.004,    2.785537,    0.000423,          131072
002,     16384,       1,    0.234224,       0.006,    2.221028,    0.000880,          262144
002,     32768,       1,    0.352720,       0.011,    2.331091,    0.000788,          524288
002,     65536,       1,    0.540770,       0.020,   16.637520,    0.000517,         1048576
002,    131072,       1,    1.077070,       0.037,   18.757099,    0.000613,         2097152
002,    262144,       1,    1.970513,       0.070,   52.113277,    0.000690,         4194304
002,    524288,       1,    3.976123,       0.133,   40.837967,    0.001180,         8388608
002,   1048576,       1,    8.023213,       0.267,  258.499237,    0.001210,        16777216
003,        16,       1,    0.001309,       0.000,    0.033142,    0.000903,             256
003,        32,       1,    0.000880,       0.000,    0.020429,    0.000349,             512
003,        64,       1,    0.001372,       0.000,    0.051147,    0.000269,            1024
003,       128,       1,    0.002302,       0.000,    0.027926,    0.000406,            2048
003,       256,       1,    0.004218,       0.000,    0.006874,    0.000378,            4096
003,       512,       1,    0.008097,       0.000,    0.103793,    0.000267,            8192
003,      1024,       1,    0.015873,       0.008,    0.017422,    0.000513,           16384
