lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000351,0000050,0001021,0028143,0021891,0028173,0000046,001024,000,000,16384
0000000,0001172,0000331,0001193,0048120,0048171,0049844,0000317,001024,000,000,16384
0000000,0000361,0000041,0001015,0005420,0006292,0005480,0000020,001024,001,000,16384
0000000,0001125,0000361,0001171,0026520,0037170,0023986,0000185,001024,001,000,16384
0000000,0000361,0000041,0001007,0005471,0006402,0005540,0000023,001024,002,000,16384
0000000,0001150,0000370,0001174,0026600,0037290,0024025,0000192,001024,002,000,16384
0000000,0000360,0000050,0001021,0028143,0021881,0028153,0000046,001024,000,001,16384
0000000,0001170,0000331,0001193,0047881,0048171,0049673,0000318,001024,000,001,16384
0000000,0000381,0000040,0001015,0005430,0006292,0005480,0000020,001024,001,001,16384
0000000,0001126,0000341,0001172,0026590,0037060,0023905,0000187,001024,001,001,16384
0000000,0000361,0000041,0001007,0005470,0006392,0005531,0000023,001024,002,001,16384
0000000,0001151,0000601,0001176,0026540,0037110,0024055,0000194,001024,002,001,16384
0000000,0000360,0000050,0001022,0028263,0022232,0028263,0000046,001024,000,002,16384
0000000,0001169,0000330,0001191,0048382,0048692,0050165,0000320,001024,000,002,16384
0000000,0000361,0000041,0001016,0005430,0006311,0005471,0000020,001024,001,002,16384
0000000,0001123,0000501,0001170,0026831,0037181,0024226,0000186,001024,001,002,16384
0000000,0000350,0000041,0001011,0005480,0006432,0005540,0000023,001024,002,002,16384
0000000,0001150,0000360,0001176,0026740,0037160,0024255,0000193,001024,002,002,16384
