tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00088564,010,00207031,00018499,00003236,001024,000,000,00000016,00061280,01,0000000016424530,00000000
001,00000000,00088562,010,00208402,00018262,00003167,001024,000,000,00000016,00061530,01,0000000013026056,00000000
002,00000000,00087851,010,00207884,00018429,00003279,001024,000,000,00000016,00061474,01,0000000013360277,00000000
003,00000000,00088410,010,00208642,00018501,00003280,001024,000,000,00000016,00061641,01,0000000022889799,00000000
004,00000000,00088766,010,00207694,00018192,00003244,001024,000,000,00000016,00061154,01,0000000019694257,00000000
005,00000000,00087591,010,00206509,00018454,00003255,001024,000,000,00000016,00061148,01,0000000019817704,00000000
006,00000000,00088108,010,00205674,00018536,00003272,001024,000,000,00000016,00061011,01,0000000019993810,00000000
007,00000000,00087754,010,00207925,00018430,00003462,001024,000,000,00000016,00061114,01,0000000019995574,00000000
008,00000000,00087909,010,00208748,00018410,00003263,001024,000,000,00000016,00061242,01,0000000022015024,00000000
009,00000000,00088530,010,00205774,00018233,00003306,001024,000,000,00000016,00060909,01,0000000022022823,00000000
010,00000000,00088006,010,00205099,00018258,00003286,001024,000,000,00000016,00061053,01,0000000021673427,00000000
011,00000000,00087938,010,00205782,00018325,00003555,001024,000,000,00000016,00060557,01,0000000025894037,00000000
012,00000000,00087849,010,00203785,00018262,00003404,001024,000,000,00000016,00060380,01,0000000023530417,00000000
013,00000000,00087135,010,00205828,00018348,00003440,001024,000,000,00000016,00060529,01,0000000023301969,00000000
014,00000000,00087369,010,00203255,00018540,00003526,001024,000,000,00000016,00060699,01,0000000024497276,00000000
015,00000000,00088115,010,00201419,00018599,00003601,001024,000,000,00000016,00060775,01,0000000021895389,00000000
016,00000000,00087336,010,00202708,00018580,00003582,001024,000,000,00000016,00060417,01,0000000022604305,00000000
017,00000000,00086990,010,00204016,00018384,00003490,001024,000,000,00000016,00060672,01,0000000021865372,00000000
018,00000000,00087078,010,00204693,00018342,00003663,001024,000,000,00000016,00060289,01,0000000022480394,00000000
019,00000000,00086905,010,00208280,00018168,00003450,001024,000,000,00000016,00060345,01,0000000021089696,00000000
020,00000000,00087711,010,00197986,00018545,00003549,001024,000,000,00000016,00060598,01,0000000022880439,00000000
021,00000000,00087179,010,00201704,00018370,00003471,001024,000,000,00000016,00060295,01,0000000022286174,00000000
022,00000000,00086757,010,00202205,00018338,00003565,001024,000,000,00000016,00059907,01,0000000022178156,00000000
023,00000000,00086890,010,00200301,00018496,00003649,001024,000,000,00000016,00059954,01,0000000022140789,00000000
024,00000000,00087250,010,00200679,00018408,00003709,001024,000,000,00000016,00060431,01,0000000022738933,00000000
025,00000000,00086643,010,00199983,00018647,00003873,001024,000,000,00000016,00060375,01,0000000021575229,00000000
026,00000000,00086508,010,00199094,00018440,00003605,001024,000,000,00000016,00059853,01,0000000022274018,00000000
027,00000000,00085919,010,00199145,00018259,00003608,001024,000,000,00000016,00059946,01,0000000019508203,00000000
028,00000000,00087003,010,00197510,00018438,00003841,001024,000,000,00000016,00060014,01,0000000019783734,00000000
029,00000000,00086826,010,00199744,00018364,00003729,001024,000,000,00000016,00059939,01,0000000020260869,00000000
030,00000000,00085971,010,00199257,00018189,00003688,001024,000,000,00000016,00059356,01,0000000019694498,00000000
031,00000000,00087019,010,00199208,00018460,00003657,001024,000,000,00000016,00060098,01,0000000025416073,00000000
000,00000000,00145982,010,00454984,00031062,00005355,001024,001,000,00000016,00101200,01,0000000025675774,00000000
001,00000000,00148411,010,00455924,00031425,00005281,001024,001,000,00000016,00102103,01,0000000027442150,00000000
002,00000000,00148356,010,00456975,00031442,00005468,001024,001,000,00000016,00102316,01,0000000024000107,00000000
003,00000000,00147042,010,00455695,00031682,00005614,001024,001,000,00000016,00101596,01,0000000038277765,00000000
004,00000000,00147339,010,00453899,00031620,00005654,001024,001,000,00000016,00102025,01,0000000033702663,00000000
005,00000000,00145599,010,00453112,00031363,00005681,001024,001,000,00000016,00100439,01,0000000034716397,00000000
006,00000000,00147649,010,00452562,00031572,00005728,001024,001,000,00000016,00101307,01,0000000034226586,00000000
007,00000000,00146833,010,00452612,00031505,00005685,001024,001,000,00000016,00101677,01,0000000038392902,00000000
008,00000000,00146605,010,00454344,00031432,00005759,001024,001,000,00000016,00101637,01,0000000037411549,00000000
009,00000000,00146465,010,00449339,00031272,00005514,001024,001,000,00000016,00101093,01,0000000034512127,00000000
010,00000000,00146272,010,00452829,00031587,00005731,001024,001,000,00000016,00101133,01,0000000036970534,00000000
011,00000000,00146359,010,00449611,00031639,00005764,001024,001,000,00000016,00101230,01,0000000038499273,00000000
012,00000000,00145381,010,00444689,00031295,00005825,001024,001,000,00000016,00100808,01,0000000042671880,00000000
013,00000000,00146261,010,00451138,00031326,00005836,001024,001,000,00000016,00100966,01,0000000036923933,00000000
014,00000000,00146435,010,00447715,00031473,00005815,001024,001,000,00000016,00101568,01,0000000039889044,00000000
015,00000000,00145912,010,00445021,00031304,00005706,001024,001,000,00000016,00100523,01,0000000037938071,00000000
016,00000000,00144999,010,00447019,00031533,00005970,001024,001,000,00000016,00100247,01,0000000040131773,00000000
017,00000000,00145603,010,00444456,00031595,00006051,001024,001,000,00000016,00100029,01,0000000036493625,00000000
018,00000000,00144942,010,00443995,00031259,00005798,001024,001,000,00000016,00100486,01,0000000036200676,00000000
019,00000000,00145822,010,00440082,00031366,00005953,001024,001,000,00000016,00100102,01,0000000040723338,00000000
