tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00561753,020,00319982,00015240,00015130,001024,000,000,00016384
001,00000000,00559912,020,00318903,00015444,00015332,001024,000,000,00016384
002,00000000,00560704,020,00318743,00015465,00015353,001024,000,000,00016384
003,00000000,00557332,020,00316644,00015200,00015107,001024,000,000,00016384
004,00000000,00557803,020,00315284,00015498,00015402,001024,000,000,00016384
005,00000000,00556485,020,00316303,00015321,00015225,001024,000,000,00016384
006,00000000,00554997,020,00316176,00014954,00014848,001024,000,000,00016384
007,00000000,00554424,020,00314722,00014954,00014853,001024,000,000,00016384
008,00000000,00552962,020,00312793,00015407,00015288,001024,000,000,00016384
009,00000000,00553050,020,00313541,00015259,00015154,001024,000,000,00016384
010,00000000,00551800,020,00313408,00015260,00015163,001024,000,000,00016384
011,00000000,00550980,020,00312569,00015076,00014970,001024,000,000,00016384
012,00000000,00554521,020,00314046,00015058,00014955,001024,000,000,00016384
013,00000000,00553056,020,00315486,00015016,00014901,001024,000,000,00016384
014,00000000,00552182,020,00313044,00015363,00015266,001024,000,000,00016384
015,00000000,00551036,020,00313519,00014940,00014847,001024,000,000,00016384
016,00000000,00551738,020,00311918,00015249,00015156,001024,000,000,00016384
017,00000000,00551194,020,00311616,00015067,00014955,001024,000,000,00016384
018,00000000,00550324,020,00311686,00015299,00015196,001024,000,000,00016384
019,00000000,00550333,020,00311339,00015322,00015210,001024,000,000,00016384
020,00000000,00549907,020,00311267,00014927,00014842,001024,000,000,00016384
021,00000000,00548207,020,00309513,00015076,00014988,001024,000,000,00016384
022,00000000,00547635,020,00309471,00015059,00014961,001024,000,000,00016384
023,00000000,00546308,020,00310908,00015129,00015029,001024,000,000,00016384
024,00000000,00546406,020,00309506,00015035,00014940,001024,000,000,00016384
025,00000000,00545617,020,00309879,00014847,00014753,001024,000,000,00016384
026,00000000,00545801,020,00308447,00014964,00014881,001024,000,000,00016384
027,00000000,00544064,020,00308696,00014922,00014841,001024,000,000,00016384
028,00000000,00545552,020,00309512,00014843,00014743,001024,000,000,00016384
029,00000000,00543940,020,00307696,00014849,00014737,001024,000,000,00016384
030,00000000,00543721,020,00306731,00014980,00014864,001024,000,000,00016384
031,00000000,00541059,020,00307570,00014926,00014814,001024,000,000,00016384
