lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000190,0000050,0001014,0019356,0015499,0020128,0000058,001024,000,000,0016,01
0000000,0002840,0000591,0002497,0035236,0034094,0035978,0001864,001024,000,000,0016,01
0000000,0000180,0000031,0001005,0005180,0008937,0005220,0000023,001024,001,000,0016,01
0000000,0003143,0000742,0002049,0013455,0029075,0013746,0002050,001024,001,000,0016,01
0000000,0000231,0000030,0001005,0005230,0009057,0005270,0000023,001024,002,000,0016,01
0000000,0003046,0000741,0002038,0013796,0029155,0014127,0001941,001024,002,000,0016,01
0000000,0000161,0000040,0001012,0012113,0014648,0013175,0000041,001024,003,000,0016,01
0000000,0003610,0000562,0002490,0031089,0032140,0033513,0002520,001024,003,000,0016,01
0000000,0000221,0000041,0001014,0019436,0016011,0020178,0000062,001024,000,001,0016,01
0000000,0002591,0000591,0002327,0034254,0033613,0034986,0001631,001024,000,001,0016,01
0000000,0000211,0000031,0001005,0005180,0010640,0005220,0000023,001024,001,001,0016,01
0000000,0002665,0000741,0001948,0013796,0028433,0014086,0001594,001024,001,001,0016,01
0000000,0000280,0000030,0001005,0005230,0010590,0005280,0000024,001024,002,001,0016,01
0000000,0002659,0000741,0001974,0014177,0028494,0014337,0001594,001024,002,001,0016,01
0000000,0000170,0000040,0001012,0011522,0015129,0012544,0000041,001024,003,001,0016,01
0000000,0003014,0000561,0002305,0029235,0031319,0031249,0001952,001024,003,001,0016,01
0000000,0000150,0000030,0001015,0024746,0021791,0025277,0000072,001024,000,000,0128,01
0000000,0001360,0000551,0001369,0039505,0041689,0040135,0000492,001024,000,000,0128,01
0000000,0000150,0000030,0001005,0005440,0013305,0005490,0000022,001024,001,000,0128,01
0000000,0001218,0000762,0001230,0022512,0033373,0022412,0000298,001024,001,000,0128,01
0000000,0000301,0000030,0001005,0005451,0013255,0005500,0000023,001024,002,000,0128,01
0000000,0001187,0001052,0001215,0022552,0033383,0022462,0000304,001024,002,000,0128,01
0000000,0000150,0000030,0001013,0020208,0018074,0021220,0000051,001024,003,000,0128,01
0000000,0001314,0000531,0001337,0039455,0039846,0039885,0000436,001024,003,000,0128,01
0000000,0000150,0000030,0001014,0023735,0020859,0024296,0000055,001024,000,001,0128,01
0000000,0001647,0000531,0001540,0037981,0039825,0038803,0000631,001024,000,001,0128,01
0000000,0000210,0000030,0001005,0005380,0013014,0005421,0000021,001024,001,001,0128,01
0000000,0001441,0001222,0001307,0021229,0032531,0021189,0000411,001024,001,001,0128,01
0000000,0000150,0000030,0001007,0005410,0013005,0005460,0000023,001024,002,001,0128,01
0000000,0001452,0000752,0001377,0021230,0032512,0021140,0000418,001024,002,001,0128,01
0000000,0000150,0000030,0001012,0018074,0017403,0019086,0000036,001024,003,001,0128,01
0000000,0001741,0000521,0001548,0036058,0037952,0036789,0000699,001024,003,001,0128,01
