tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,   8043520,  125680,  696.853760,   30.000000,21801.224609,  675.142395,21073.435547,   17.779476,  711.079346,  648.589661,    125680,          262144,000,000
000,   8053440,  125835,  684.408936,   30.000000,21813.824219,  663.152588,21102.300781,   17.261267,  695.057495,  637.328247,    125835,        16777216,000,000
000,   8047872,  125748,  682.659180,   30.000000,21815.615234,  661.344177,21104.402344,   17.376785,  694.782654,  635.437744,    125748,       134217728,000,000
001,   8043456,  125679,  631.730286,   30.000000,21866.732422,  610.282715,21228.039062,    9.949150,  631.791931,  594.670349,    125679,          262144,000,000
001,   8053440,  125835,  634.747986,   30.000000,21863.677734,  613.597473,21224.849609,   10.759445,  631.822205,  596.948486,    125835,        16777216,000,000
001,   8047872,  125748,  634.848694,   30.000000,21863.511719,  613.714294,21230.662109,   10.301709,  625.820557,  597.571777,    125748,       134217728,000,000
002,   8043456,  125679,  625.145935,   30.000000,21873.373047,  604.001770,21251.943359,    9.759447,  615.456238,  588.962463,    125679,          262144,000,000
002,   8053440,  125835,  627.044434,   30.000000,21871.478516,  605.900818,21244.945312,    8.937998,  620.500671,  591.783936,    125835,        16777216,000,000
002,   8047872,  125748,  621.825500,   30.000000,21876.714844,  600.670227,21247.451172,    8.602533,  623.291748,  586.899902,    125748,       134217728,000,000
003,   8043456,  125679,  636.072876,   30.000000,21862.501953,  614.973389,21228.222656,    9.517030,  628.590210,  600.254395,    125679,          262144,000,000
003,   8053440,  125835,  636.950317,   30.000000,21861.603516,  615.823853,21220.792969,   10.221646,  635.116821,  600.451660,    125835,        16777216,000,000
003,   8047872,  125748,  636.501587,   30.000000,21862.041016,  615.344849,21221.060547,    9.698349,  635.321960,  600.537659,    125748,       134217728,000,000
004,   8043456,  125679,  622.680481,   30.000000,21875.919922,  601.533569,21254.382812,    9.772425,  615.600037,  586.480225,    125679,          262144,000,000
004,   8053440,  125835,  625.252991,   30.000000,21873.312500,  603.881714,21247.951172,    9.630485,  619.429016,  589.074585,    125835,        16777216,000,000
004,   8047872,  125748,  631.591980,   30.000000,21866.955078,  610.253662,21235.865234,    9.825837,  625.215698,  595.214417,    125748,       134217728,000,000
005,   8043456,  125679,  630.359863,   30.000000,21868.232422,  609.283203,21243.447266,   10.251820,  619.010681,  593.496582,    125679,          262144,000,000
005,   8053440,  125835,  625.583557,   30.000000,21872.955078,  604.469299,21249.781250,    9.436879,  617.336548,  589.651978,    125835,        16777216,000,000
005,   8047872,  125748,  626.428711,   30.000000,21872.121094,  605.285095,21248.552734,    9.834288,  617.731812,  590.104248,    125748,       134217728,000,000
006,   8043456,  125679,  623.989014,   30.000000,21873.958984,  602.962097,21249.291016,    9.750590,  618.649048,  587.939331,    125679,          262144,000,000
006,   8053504,  125836,  625.193420,   30.000000,21872.824219,  604.092773,21248.304688,    9.381156,  618.605774,  589.430176,    125836,        16777216,000,000
006,   8047872,  125748,  625.590149,   30.000000,21872.417969,  604.274048,21247.326172,    9.359537,  619.204529,  589.615173,    125748,       134217728,000,000
007,   8043456,  125679,  615.140930,   30.000000,21883.433594,  594.037354,21268.759766,    9.617659,  608.752747,  579.307251,    125679,          262144,000,000
007,   8053504,  125836,  617.815674,   30.000000,21880.810547,  596.472412,21263.166016,   10.005810,  611.702026,  581.328308,    125836,        16777216,000,000
007,   8047872,  125748,  619.271545,   30.000000,21879.322266,  598.149414,21262.326172,   10.486917,  611.114258,  582.514404,    125748,       134217728,000,000
008,   8043264,  125676,  798.940796,   30.000000,21699.738281,  777.865112,20897.373047,   17.372652,  788.303101,  751.755981,    125676,          262144,000,000
008,   8053696,  125839,  801.421143,   30.000000,21697.285156,  780.308167,20892.117188,   17.083540,  791.088074,  754.472900,    125839,        16777216,000,000
008,   8048064,  125751,  803.593018,   30.000000,21695.068359,  782.487061,20887.056641,   18.102268,  793.934021,  755.686646,    125751,       134217728,000,000
009,   8043264,  125676,  763.060669,   30.000000,21735.613281,  741.710632,20967.812500,    9.565645,  762.360657,  726.793762,    125676,          262144,000,000
009,   8053696,  125839,  765.069946,   30.000000,21733.675781,  743.891296,20964.876953,   10.507479,  763.406860,  728.040405,    125839,        16777216,000,000
009,   8048064,  125751,  765.677368,   30.000000,21733.023438,  744.538086,20970.779297,    9.976839,  756.912903,  729.173096,    125751,       134217728,000,000
010,   8043264,  125676,  752.593201,   30.000000,21745.822266,  731.477600,20998.501953,    9.829858,  741.898987,  716.106384,    125676,          262144,000,000
010,   8053632,  125838,  752.162903,   30.000000,21746.175781,  731.007385,20991.732422,   10.135266,  749.033203,  715.389465,    125838,        16777216,000,000
010,   8048064,  125751,  750.579590,   30.000000,21747.767578,  729.349548,20998.880859,    9.560653,  743.473938,  714.376648,    125751,       134217728,000,000
011,   8043264,  125676,  746.923096,   30.000000,21751.751953,  725.782776,21011.408203,   10.141817,  734.945679,  710.161255,    125676,          262144,000,000
011,   8053632,  125838,  745.870667,   30.000000,21752.757812,  724.722717,21011.861328,    9.506092,  735.519897,  709.912476,    125838,        16777216,000,000
011,   8048064,  125751,  748.883789,   30.000000,21749.626953,  727.371033,21004.966797,    9.321310,  739.126221,  712.519470,    125751,       134217728,000,000
012,   8043264,  125676,  748.731750,   30.000000,21749.869141,  727.604004,21003.931641,    9.878652,  740.493103,  712.412537,    125676,          262144,000,000
012,   8053696,  125839,  743.967102,   30.000000,21754.708984,  722.845276,21012.998047,    9.419372,  736.377197,  708.160156,    125839,        16777216,000,000
012,   8048064,  125751,  745.490479,   30.000000,21753.177734,  724.306641,21005.968750,    9.803003,  741.803284,  709.049500,    125751,       134217728,000,000
013,   8043264,  125676,  751.640137,   30.000000,21746.972656,  730.331055,20991.019531,    9.545062,  750.573975,  715.363831,    125676,          262144,000,000
013,   8053632,  125838,  757.634705,   30.000000,21740.982422,  736.469360,20988.873047,    9.964143,  746.662781,  720.398560,    125838,        16777216,000,000
013,   8048064,  125751,  750.891663,   30.000000,21747.746094,  729.799927,21000.156250,    9.428020,  742.228577,  715.134705,    125751,       134217728,000,000
014,   8043264,  125676,  753.163940,   30.000000,21745.367188,  732.021973,20995.937500,   10.135463,  743.503845,  716.078003,    125676,          262144,000,000
014,   8053632,  125838,  753.928467,   30.000000,21744.693359,  732.513306,20994.072266,   10.602181,  744.631775,  716.082397,    125838,        16777216,000,000
014,   8048064,  125751,  754.407532,   30.000000,21744.310547,  733.209106,20995.759766,   11.180456,  742.624939,  716.104248,    125751,       134217728,000,000
015,   8043264,  125676,  751.726562,   30.000000,21746.917969,  730.571289,20997.257812,    9.268393,  744.319519,  715.950867,    125676,          262144,000,000
015,   8053696,  125839,  754.411682,   30.000000,21744.169922,  732.921509,20991.320312,    9.143655,  747.455688,  718.286255,    125839,        16777216,000,000
015,   8048064,  125751,  752.488464,   30.000000,21746.136719,  731.371338,20990.291016,    8.931015,  750.531372,  717.035034,    125751,       134217728,000,000
000,   8060864,  125951,  683.546265,   30.000000,21814.779297,  662.135620,21102.955078,   17.382339,  695.405273,  636.208435,    125951,          262144,000,001
000,   8054464,  125851,  682.772217,   30.000000,21815.601562,  661.357544,21105.941406,   17.295385,  693.350159,  635.360352,    125851,        16777216,000,001
000,   8054656,  125854,  684.505066,   30.000000,21813.720703,  663.198975,21101.628906,   17.232103,  695.650818,  637.212646,    125854,       134217728,000,001
001,   8060864,  125951,  637.077759,   30.000000,21861.427734,  615.924561,21226.515625,   10.261594,  628.147095,  599.839233,    125951,          262144,000,001
001,   8054464,  125851,  638.974121,   30.000000,21859.566406,  617.812378,21224.054688,   10.405505,  628.648071,  601.455017,    125851,        16777216,000,001
001,   8054656,  125854,  637.174500,   30.000000,21861.261719,  616.039917,21220.355469,   10.784142,  633.860107,  599.348450,    125854,       134217728,000,001
002,   8060864,  125951,  621.478210,   30.000000,21877.160156,  600.310486,21248.500000,    8.580752,  622.718567,  586.582214,    125951,          262144,000,001
002,   8054464,  125851,  625.751343,   30.000000,21872.904297,  604.620361,21248.203125,    9.430532,  618.657654,  590.002930,    125851,        16777216,000,001
002,   8054656,  125854,  620.392212,   30.000000,21877.699219,  599.189697,21257.378906,    9.347954,  614.185791,  584.664429,    125854,       134217728,000,001
003,   8060864,  125951,  637.956543,   30.000000,21860.710938,  616.830078,21225.115234,   10.456334,  629.855042,  601.256226,    125951,          262144,000,001
003,   8054464,  125851,  637.909485,   30.000000,21860.771484,  616.567078,21217.304688,    9.909886,  637.661011,  601.490601,    125851,        16777216,000,001
003,   8054656,  125854,  636.767578,   30.000000,21861.789062,  615.378174,21225.521484,    9.633385,  630.344666,  600.600159,    125854,       134217728,000,001
004,   8060864,  125951,  626.598145,   30.000000,21872.064453,  605.258667,21247.013672,    9.618178,  619.170654,  590.359375,    125951,          262144,000,001
004,   8054464,  125851,  626.823181,   30.000000,21871.812500,  605.492798,21238.189453,    9.589438,  627.763062,  590.566345,    125851,        16777216,000,001
004,   8054656,  125854,  625.255920,   30.000000,21873.302734,  604.068909,21248.888672,    9.287690,  618.383667,  589.344177,    125854,       134217728,000,001
005,   8060864,  125951,  627.826050,   30.000000,21870.828125,  606.693970,21240.207031,    9.943226,  624.892212,  591.354492,    125951,          262144,000,001
005,   8054464,  125851,  625.052612,   30.000000,21873.591797,  603.896301,21251.720703,    9.555467,  616.026550,  588.879150,    125851,        16777216,000,001
005,   8054656,  125854,  629.310364,   30.000000,21869.173828,  608.171631,21243.882812,    9.608837,  619.342773,  592.922791,    125854,       134217728,000,001
006,   8060864,  125951,  623.703308,   30.000000,21874.412109,  602.339172,21250.927734,    9.398348,  617.608582,  587.633179,    125951,          262144,000,001
