tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00466159,030,00233885,00000000,001024,000,000,00016384
001,00000000,00470165,030,00235706,00000000,001024,000,000,00016384
002,00000000,00460317,030,00231608,00000000,001024,000,000,00016384
003,00000000,00465490,030,00234281,00000000,001024,000,000,00016384
004,00000000,00480628,030,00241557,00000000,001024,000,000,00016384
005,00000000,00462937,030,00232694,00000000,001024,000,000,00016384
006,00000000,00477107,030,00239397,00000000,001024,000,000,00016384
007,00000000,00429057,030,00215666,00000000,001024,000,000,00016384
008,00000000,00483414,030,00243306,00000000,001024,000,000,00016384
009,00000000,00487966,030,00245172,00000000,001024,000,000,00016384
010,00000000,00453914,030,00227709,00000000,001024,000,000,00016384
011,00000000,00486438,030,00243999,00000000,001024,000,000,00016384
012,00000000,00442024,030,00222553,00000000,001024,000,000,00016384
013,00000000,00471083,030,00236167,00000000,001024,000,000,00016384
014,00000000,00489371,030,00246228,00000000,001024,000,000,00016384
015,00000000,00452299,030,00226884,00000000,001024,000,000,00016384
016,00000000,00477741,030,00239520,00000000,001024,000,000,00016384
017,00000000,00462331,030,00231774,00000000,001024,000,000,00016384
018,00000000,00459323,030,00230338,00000000,001024,000,000,00016384
019,00000000,00460638,030,00231321,00000000,001024,000,000,00016384
020,00000000,00435370,030,00218920,00000000,001024,000,000,00016384
021,00000000,00476158,030,00239556,00000000,001024,000,000,00016384
022,00000000,00479237,030,00240930,00000000,001024,000,000,00016384
023,00000000,00479972,030,00240974,00000000,001024,000,000,00016384
024,00000000,00456825,030,00229044,00000000,001024,000,000,00016384
025,00000000,00462611,030,00232800,00000000,001024,000,000,00016384
026,00000000,00455938,030,00229402,00000000,001024,000,000,00016384
027,00000000,00469436,030,00236231,00000000,001024,000,000,00016384
028,00000000,00484807,030,00243445,00000000,001024,000,000,00016384
029,00000000,00488289,030,00244877,00000000,001024,000,000,00016384
030,00000000,00461256,030,00232055,00000000,001024,000,000,00016384
031,00000000,00438855,030,00220564,00000000,001024,000,000,00016384
