tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000538  0.000237
001,  0.000075  0.000113
001,  0.000080  0.000090
001,  0.000093  0.000090
001,  0.000067  0.000090
001,  0.000085  0.000073
001,  0.000065  0.000078
001,  0.000073  0.000065
001,  0.000063  0.000060
001,  0.000063  0.000072
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000725  0.000300
001,  0.000082  0.000068
001,  0.000075  0.000077
001,  0.000068  0.000080
001,  0.000068  0.000075
001,  0.000073  0.000067
001,  0.000070  0.000068
001,  0.000063  0.000070
001,  0.000068  0.000067
001,  0.000090  0.000067
-----------------------------------------------------------------------------------------------

