tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
005,00014562,00014562,010,00041396,00012806,00012806,001024,002,000,00000001,00014562,02,000013057978
006,00014602,00014602,010,00062233,00012095,00012095,001024,002,000,00000001,00014602,02,000010683886
007,00014549,00014549,010,00038905,00013031,00013031,001024,002,000,00000001,00014549,02,000013297776
008,00014584,00014584,010,00062351,00011995,00011995,001024,002,000,00000001,00014584,02,000010511914
009,00014600,00014600,010,00046079,00012709,00012709,001024,002,000,00000001,00014600,02,000011249193
010,00014628,00014628,010,00038689,00013004,00013004,001024,002,000,00000001,00014628,02,000012545393
011,00014573,00014573,010,00051097,00012567,00012567,001024,002,000,00000001,00014573,02,000009887319
012,00014578,00014578,010,00047949,00012649,00012649,001024,002,000,00000001,00014578,02,000009617327
013,00014562,00014562,010,00039618,00012909,00012909,001024,002,000,00000001,00014562,02,000014782007
014,00014561,00014561,010,00043471,00012819,00012819,001024,002,000,00000001,00014561,02,000010197432
015,00014650,00014650,010,00030384,00013421,00013421,001024,002,000,00000001,00014650,02,000010809761
016,00014565,00014565,010,00046656,00012688,00012688,001024,002,000,00000001,00014565,02,000009107300
017,00014596,00014596,010,00049895,00012484,00012484,001024,002,000,00000001,00014596,02,000009999394
018,00014575,00014575,010,00052000,00012543,00012543,001024,002,000,00000001,00014575,02,000009855171
019,00014568,00014568,010,00040580,00012851,00012851,001024,002,000,00000001,00014568,02,000008247859
020,00014528,00014528,010,00049928,00012401,00012401,001024,002,000,00000001,00014528,02,000012027502
021,00014596,00014596,010,00057352,00012198,00012198,001024,002,000,00000001,00014596,02,000011127876
022,00014581,00014581,010,00042724,00012927,00012927,001024,002,000,00000001,00014581,02,000011341188
023,00014595,00014595,010,00029964,00013370,00013370,001024,002,000,00000001,00014595,02,000010020358
024,00014586,00014586,010,00049124,00012538,00012538,001024,002,000,00000001,00014586,02,000010262632
025,00014634,00014634,010,00035281,00013156,00013156,001024,002,000,00000001,00014634,02,000011366028
026,00014559,00014559,010,00024806,00013581,00013581,001024,002,000,00000001,00014559,02,000011384312
027,00014609,00014609,010,00058163,00012201,00012201,001024,002,000,00000001,00014609,02,000010611613
028,00014573,00014573,010,00054479,00012405,00012405,001024,002,000,00000001,00014573,02,000009682985
029,00014620,00014620,010,00046542,00012684,00012684,001024,002,000,00000001,00014620,02,000012143384
030,00014600,00014600,010,00059134,00012216,00012216,001024,002,000,00000001,00014600,02,000010530477
031,00014612,00014612,010,00044308,00012804,00012804,001024,002,000,00000001,00014612,02,000012152007
000,00015924,00015924,010,00046268,00013991,00013991,001024,003,000,00000001,00015924,02,000015914659
001,00015919,00015919,010,00042038,00014093,00014093,001024,003,000,00000001,00015919,02,000012463545
002,00015930,00015930,010,00040445,00014357,00014357,001024,003,000,00000001,00015930,02,000013717313
003,00015945,00015945,010,00046347,00014033,00014033,001024,003,000,00000001,00015945,02,000014756177
004,00015976,00015976,010,00047192,00013993,00013993,001024,003,000,00000001,00015976,02,000011948565
005,00015972,00015972,010,00057211,00013668,00013668,001024,003,000,00000001,00015972,02,000015887214
006,00015889,00015889,010,00049926,00013895,00013895,001024,003,000,00000001,00015889,02,000012982781
007,00015960,00015960,010,00044563,00014063,00014063,001024,003,000,00000001,00015960,02,000012132010
008,00015991,00015991,010,00051499,00013976,00013976,001024,003,000,00000001,00015991,02,000014197045
009,00015920,00015920,010,00043294,00014089,00014089,001024,003,000,00000001,00015920,02,000012193108
010,00015875,00015875,010,00041626,00014127,00014127,001024,003,000,00000001,00015875,02,000012993807
011,00015998,00015998,010,00053077,00013830,00013830,001024,003,000,00000001,00015998,02,000014328663
012,00015881,00015881,010,00052176,00013666,00013666,001024,003,000,00000001,00015881,02,000012160176
013,00015930,00015930,010,00045477,00014036,00014036,001024,003,000,00000001,00015930,02,000014474047
014,00015943,00015943,010,00042706,00014206,00014206,001024,003,000,00000001,00015943,02,000013519422
015,00015972,00015972,010,00041677,00014249,00014249,001024,003,000,00000001,00015972,02,000013791817
016,00015867,00015867,010,00056605,00013470,00013470,001024,003,000,00000001,00015867,02,000013184889
017,00015884,00015884,010,00052618,00013698,00013698,001024,003,000,00000001,00015884,02,000012325004
018,00015944,00015944,010,00043675,00014168,00014168,001024,003,000,00000001,00015944,02,000015818541
019,00015960,00015960,010,00046880,00013969,00013969,001024,003,000,00000001,00015960,02,000006560534
020,00015886,00015886,010,00056802,00013491,00013491,001024,003,000,00000001,00015886,02,000010443941
021,00015940,00015940,010,00041325,00014208,00014208,001024,003,000,00000001,00015940,02,000013068754
022,00015911,00015911,010,00050548,00013875,00013875,001024,003,000,00000001,00015911,02,000012932975
023,00015947,00015947,010,00053673,00013757,00013757,001024,003,000,00000001,00015947,02,000013172132
024,00015929,00015929,010,00051915,00013731,00013731,001024,003,000,00000001,00015929,02,000012766756
025,00015886,00015886,010,00057955,00013420,00013420,001024,003,000,00000001,00015886,02,000011988375
026,00016004,00016004,010,00043385,00014189,00014189,001024,003,000,00000001,00016004,02,000014611288
027,00015941,00015941,010,00045712,00014051,00014051,001024,003,000,00000001,00015941,02,000013414347
028,00015991,00015991,010,00054129,00013778,00013778,001024,003,000,00000001,00015991,02,000014675273
029,00015928,00015928,010,00056057,00013513,00013513,001024,003,000,00000001,00015928,02,000011682731
030,00015941,00015941,010,00043187,00014129,00014129,001024,003,000,00000001,00015941,02,000015887942
031,00015981,00015981,010,00037096,00014432,00014432,001024,003,000,00000001,00015981,02,000012068321
000,00023267,00023267,010,00061378,00020590,00020590,001024,000,001,00000001,00023267,02,000013935045
001,00023197,00023197,010,00072683,00019927,00019927,001024,000,001,00000001,00023197,02,000015227466
002,00023218,00023218,010,00062517,00020613,00020613,001024,000,001,00000001,00023218,02,000014374770
003,00023188,00023188,010,00068621,00020237,00020237,001024,000,001,00000001,00023188,02,000015055959
004,00023240,00023240,010,00061809,00020569,00020569,001024,000,001,00000001,00023240,02,000010538817
005,00023218,00023218,010,00085460,00019422,00019422,001024,000,001,00000001,00023218,02,000017137978
006,00023233,00023233,010,00056002,00020705,00020705,001024,000,001,00000001,00023233,02,000013139471
007,00023250,00023250,010,00072031,00020145,00020145,001024,000,001,00000001,00023250,02,000014318614
008,00023243,00023243,010,00060951,00020556,00020556,001024,000,001,00000001,00023243,02,000013712442
009,00023274,00023274,010,00057778,00020708,00020708,001024,000,001,00000001,00023274,02,000013148162
010,00023245,00023245,010,00058881,00020686,00020686,001024,000,001,00000001,00023245,02,000009246187
011,00023296,00023296,010,00065753,00020268,00020268,001024,000,001,00000001,00023296,02,000014244742
012,00023282,00023282,010,00071477,00020250,00020250,001024,000,001,00000001,00023282,02,000013151661
013,00023281,00023281,010,00062892,00020446,00020446,001024,000,001,00000001,00023281,02,000014861064
014,00023240,00023240,010,00054456,00020860,00020860,001024,000,001,00000001,00023240,02,000016250442
015,00023297,00023297,010,00066904,00020220,00020220,001024,000,001,00000001,00023297,02,000014866542
016,00023245,00023245,010,00088900,00019502,00019502,001024,000,001,00000001,00023245,02,000012728076
017,00023272,00023272,010,00063537,00020449,00020449,001024,000,001,00000001,00023272,02,000016644698
018,00023278,00023278,010,00068993,00020334,00020334,001024,000,001,00000001,00023278,02,000015968507
019,00023259,00023259,010,00060927,00020591,00020591,001024,000,001,00000001,00023259,02,000008316388
020,00023285,00023285,010,00078729,00019872,00019872,001024,000,001,00000001,00023285,02,000013253398
021,00023225,00023225,010,00071544,00020069,00020069,001024,000,001,00000001,00023225,02,000015544270
022,00023208,00023208,010,00089726,00019326,00019326,001024,000,001,00000001,00023208,02,000003712043
023,00023207,00023207,010,00075680,00020009,00020009,001024,000,001,00000001,00023207,02,000016935841
024,00023295,00023295,010,00070649,00020249,00020249,001024,000,001,00000001,00023295,02,000009761245
025,00023243,00023243,010,00056173,00020762,00020762,001024,000,001,00000001,00023243,02,000014584586
026,00023295,00023295,010,00074613,00020072,00020072,001024,000,001,00000001,00023295,02,000013650099
027,00023275,00023275,010,00060203,00020655,00020655,001024,000,001,00000001,00023275,02,000013092282
028,00023256,00023256,010,00068415,00020256,00020256,001024,000,001,00000001,00023256,02,000011283272
029,00023300,00023300,010,00063191,00020567,00020567,001024,000,001,00000001,00023300,02,000012734229
030,00023270,00023270,010,00045131,00021245,00021245,001024,000,001,00000001,00023270,02,000016115925
031,00023266,00023266,010,00053776,00020886,00020886,001024,000,001,00000001,00023266,02,000015060619
000,00015953,00015953,010,00043877,00014254,00014254,001024,001,001,00000001,00015953,02,000013826324
001,00015921,00015921,010,00044208,00013983,00013983,001024,001,001,00000001,00015921,02,000012706799
002,00016006,00016006,010,00040502,00014366,00014366,001024,001,001,00000001,00016006,02,000013454198
003,00015955,00015955,010,00040247,00014350,00014350,001024,001,001,00000001,00015955,02,000016212846
004,00015956,00015956,010,00052602,00013785,00013785,001024,001,001,00000001,00015956,02,000015147314
005,00016023,00016023,010,00043128,00014192,00014192,001024,001,001,00000001,00016023,02,000013657984
006,00015967,00015967,010,00050790,00013769,00013769,001024,001,001,00000001,00015967,02,000013109269
007,00015951,00015951,010,00045163,00013971,00013971,001024,001,001,00000001,00015951,02,000013867208
008,00015929,00015929,010,00038219,00014311,00014311,001024,001,001,00000001,00015929,02,000012182104
009,00016019,00016019,010,00045663,00014125,00014125,001024,001,001,00000001,00016019,02,000012377886
010,00015958,00015958,010,00045969,00014005,00014005,001024,001,001,00000001,00015958,02,000013543122
011,00016024,00016024,010,00049403,00014011,00014011,001024,001,001,00000001,00016024,02,000015530584
012,00016000,00016000,010,00056117,00013790,00013790,001024,001,001,00000001,00016000,02,000014465037
013,00016018,00016018,010,00034822,00014496,00014496,001024,001,001,00000001,00016018,02,000014586764
014,00015996,00015996,010,00045277,00014102,00014102,001024,001,001,00000001,00015996,02,000015348984
015,00015967,00015967,010,00048941,00013917,00013917,001024,001,001,00000001,00015967,02,000011319596
016,00016061,00016061,010,00050525,00013960,00013960,001024,001,001,00000001,00016061,02,000013581229
017,00015988,00015988,010,00062577,00013348,00013348,001024,001,001,00000001,00015988,02,000012379674
018,00015941,00015941,010,00050563,00013842,00013842,001024,001,001,00000001,00015941,02,000013021009
019,00015971,00015971,010,00038935,00014350,00014350,001024,001,001,00000001,00015971,02,000013689882
020,00016001,00016001,010,00055190,00013667,00013667,001024,001,001,00000001,00016001,02,000011236661
021,00016034,00016034,010,00038637,00014471,00014471,001024,001,001,00000001,00016034,02,000010876740
022,00015981,00015981,010,00050617,00013938,00013938,001024,001,001,00000001,00015981,02,000012941789
023,00015989,00015989,010,00060352,00013417,00013417,001024,001,001,00000001,00015989,02,000012285746
024,00015973,00015973,010,00058864,00013555,00013555,001024,001,001,00000001,00015973,02,000012359997
025,00015984,00015984,010,00056201,00013732,00013732,001024,001,001,00000001,00015984,02,000013538674
026,00015951,00015951,010,00061084,00013372,00013372,001024,001,001,00000001,00015951,02,000013747905
027,00015926,00015926,010,00045039,00014179,00014179,001024,001,001,00000001,00015926,02,000016160620
028,00016028,00016028,010,00042743,00014312,00014312,001024,001,001,00000001,00016028,02,000013082932
029,00015944,00015944,010,00052900,00013764,00013764,001024,001,001,00000001,00015944,02,000015930152
030,00015940,00015940,010,00050517,00013853,00013853,001024,001,001,00000001,00015940,02,000012671760
031,00016026,00016026,010,00042539,00014238,00014238,001024,001,001,00000001,00016026,02,000011705327
000,00014489,00014489,010,00040119,00012803,00012803,001024,002,001,00000001,00014489,02,000013407607
001,00014424,00014424,010,00040000,00012777,00012777,001024,002,001,00000001,00014424,02,000013738524
002,00014518,00014518,010,00055527,00012203,00012203,001024,002,001,00000001,00014518,02,000011034122
003,00014438,00014438,010,00051685,00012369,00012369,001024,002,001,00000001,00014438,02,000010946842
004,00014419,00014419,010,00046944,00012507,00012507,001024,002,001,00000001,00014419,02,000014026067
005,00014484,00014484,010,00033390,00013135,00013135,001024,002,001,00000001,00014484,02,000011692658
006,00014419,00014419,010,00047348,00012519,00012519,001024,002,001,00000001,00014419,02,000010185144
007,00014432,00014432,010,00049841,00012436,00012436,001024,002,001,00000001,00014432,02,000014045683
008,00014428,00014428,010,00055152,00012190,00012190,001024,002,001,00000001,00014428,02,000010171509
009,00014491,00014491,010,00047300,00012641,00012641,001024,002,001,00000001,00014491,02,000011421585
010,00014457,00014457,010,00040115,00012875,00012875,001024,002,001,00000001,00014457,02,000014399996
011,00014487,00014487,010,00039130,00012934,00012934,001024,002,001,00000001,00014487,02,000011863570
012,00014422,00014422,010,00044769,00012585,00012585,001024,002,001,00000001,00014422,02,000011654963
013,00014418,00014418,010,00055214,00012238,00012238,001024,002,001,00000001,00014418,02,000006492206
014,00014489,00014489,010,00029691,00013265,00013265,001024,002,001,00000001,00014489,02,000011903050
015,00014497,00014497,010,00035656,00013039,00013039,001024,002,001,00000001,00014497,02,000011942889
016,00014520,00014520,010,00043847,00012743,00012743,001024,002,001,00000001,00014520,02,000012255883
017,00014479,00014479,010,00044415,00012721,00012721,001024,002,001,00000001,00014479,02,000011138865
018,00014462,00014462,010,00051288,00012462,00012462,001024,002,001,00000001,00014462,02,000009732352
019,00014522,00014522,010,00051561,00012442,00012442,001024,002,001,00000001,00014522,02,000011980327
020,00014415,00014415,010,00048840,00012452,00012452,001024,002,001,00000001,00014415,02,000012176778
021,00014473,00014473,010,00044733,00012593,00012593,001024,002,001,00000001,00014473,02,000010703576
022,00014481,00014481,010,00041054,00012792,00012792,001024,002,001,00000001,00014481,02,000011966502
023,00014496,00014496,010,00029422,00013290,00013290,001024,002,001,00000001,00014496,02,000012285186
024,00014431,00014431,010,00053821,00012219,00012219,001024,002,001,00000001,00014431,02,000010629540
025,00014466,00014466,010,00049685,00012464,00012464,001024,002,001,00000001,00014466,02,000010505744
026,00014500,00014500,010,00039300,00012932,00012932,001024,002,001,00000001,00014500,02,000012406126
027,00014496,00014496,010,00035450,00013079,00013079,001024,002,001,00000001,00014496,02,000011822036
028,00014428,00014428,010,00048973,00012516,00012516,001024,002,001,00000001,00014428,02,000011491666
029,00014453,00014453,010,00049494,00012357,00012357,001024,002,001,00000001,00014453,02,000009407576
030,00014415,00014415,010,00044848,00012461,00012461,001024,002,001,00000001,00014415,02,000013214276
031,00014510,00014510,010,00038734,00012945,00012945,001024,002,001,00000001,00014510,02,000011354867
000,00016034,00016034,010,00053964,00013879,00013879,001024,003,001,00000001,00016034,02,000012071903
001,00015947,00015947,010,00048618,00014106,00014106,001024,003,001,00000001,00015947,02,000012914220
002,00015981,00015981,010,00046521,00013988,00013988,001024,003,001,00000001,00015981,02,000011396533
003,00016031,00016031,010,00048120,00014009,00014009,001024,003,001,00000001,00016031,02,000011518647
004,00015996,00015996,010,00055429,00013641,00013641,001024,003,001,00000001,00015996,02,000016515927
005,00015934,00015934,010,00051661,00013793,00013793,001024,003,001,00000001,00015934,02,000012697089
006,00016012,00016012,010,00056102,00013606,00013606,001024,003,001,00000001,00016012,02,000010632355
007,00015996,00015996,010,00027242,00014849,00014849,001024,003,001,00000001,00015996,02,000017663399
008,00015986,00015986,010,00047219,00014015,00014015,001024,003,001,00000001,00015986,02,000016008819
009,00016034,00016034,010,00052840,00013921,00013921,001024,003,001,00000001,00016034,02,000011710408
010,00015970,00015970,010,00067589,00013283,00013283,001024,003,001,00000001,00015970,02,000011493901
011,00016018,00016018,010,00044148,00014216,00014216,001024,003,001,00000001,00016018,02,000010409483
012,00015998,00015998,010,00040111,00014365,00014365,001024,003,001,00000001,00015998,02,000011233771
013,00015969,00015969,010,00056539,00013524,00013524,001024,003,001,00000001,00015969,02,000013121546
014,00015951,00015951,010,00053870,00013770,00013770,001024,003,001,00000001,00015951,02,000014159712
015,00016030,00016030,010,00049845,00014066,00014066,001024,003,001,00000001,00016030,02,000012963874
016,00015983,00015983,010,00051280,00013778,00013778,001024,003,001,00000001,00015983,02,000010169355
017,00015913,00015913,010,00039208,00014288,00014288,001024,003,001,00000001,00015913,02,000015974994
018,00015998,00015998,010,00041516,00014301,00014301,001024,003,001,00000001,00015998,02,000016150633
019,00016015,00016015,010,00036402,00014497,00014497,001024,003,001,00000001,00016015,02,000013280030
020,00015952,00015952,010,00036923,00014426,00014426,001024,003,001,00000001,00015952,02,000012447823
021,00015977,00015977,010,00065271,00013243,00013243,001024,003,001,00000001,00015977,02,000011264414
022,00015985,00015985,010,00058369,00013435,00013435,001024,003,001,00000001,00015985,02,000010295327
023,00015959,00015959,010,00036690,00014415,00014415,001024,003,001,00000001,00015959,02,000013220422
024,00015970,00015970,010,00044516,00014041,00014041,001024,003,001,00000001,00015970,02,000010396850
025,00015956,00015956,010,00049612,00013860,00013860,001024,003,001,00000001,00015956,02,000012721159
026,00016028,00016028,010,00049165,00014007,00014007,001024,003,001,00000001,00016028,02,000013168982
027,00015992,00015992,010,00042219,00014218,00014218,001024,003,001,00000001,00015992,02,000013470073
028,00015972,00015972,010,00049319,00013853,00013853,001024,003,001,00000001,00015972,02,000010272119
029,00015955,00015955,010,00050470,00013739,00013739,001024,003,001,00000001,00015955,02,000012377479
030,00016023,00016023,010,00050338,00014034,00014034,001024,003,001,00000001,00016023,02,000013935221
031,00015946,00015946,010,00038342,00014384,00014384,001024,003,001,00000001,00015946,02,000013548178
000,00023300,00023300,010,00082063,00019744,00019744,001024,000,002,00000001,00023300,02,000015959864
001,00023271,00023271,010,00067812,00020333,00020333,001024,000,002,00000001,00023271,02,000015873370
002,00023303,00023303,010,00070183,00020200,00020200,001024,000,002,00000001,00023303,02,000017982464
003,00023292,00023292,010,00060484,00020672,00020672,001024,000,002,00000001,00023292,02,000017095526
004,00023341,00023341,010,00067416,00020391,00020391,001024,000,002,00000001,00023341,02,000010303958
005,00023281,00023281,010,00066083,00020398,00020398,001024,000,002,00000001,00023281,02,000019193060
006,00023290,00023290,010,00086258,00019562,00019562,001024,000,002,00000001,00023290,02,000013805057
007,00023298,00023298,010,00081094,00019784,00019784,001024,000,002,00000001,00023298,02,000014535886
008,00023284,00023284,010,00060599,00020650,00020650,001024,000,002,00000001,00023284,02,000016319911
009,00023253,00023253,010,00069283,00020246,00020246,001024,000,002,00000001,00023253,02,000015656488
010,00023250,00023250,010,00063781,00020440,00020440,001024,000,002,00000001,00023250,02,000015240402
011,00023253,00023253,010,00051229,00020956,00020956,001024,000,002,00000001,00023253,02,000019360148
012,00023344,00023344,010,00050777,00021094,00021094,001024,000,002,00000001,00023344,02,000018811262
013,00023244,00023244,010,00057052,00020765,00020765,001024,000,002,00000001,00023244,02,000011526117
014,00023287,00023287,010,00063252,00020473,00020473,001024,000,002,00000001,00023287,02,000017403156
015,00023336,00023336,010,00068567,00020277,00020277,001024,000,002,00000001,00023336,02,000014825239
016,00023204,00023204,010,00072910,00020089,00020089,001024,000,002,00000001,00023204,02,000014448735
017,00023250,00023250,010,00077986,00019906,00019906,001024,000,002,00000001,00023250,02,000013341067
018,00023355,00023355,010,00057962,00020840,00020840,001024,000,002,00000001,00023355,02,000019070960
019,00023311,00023311,010,00060454,00020612,00020612,001024,000,002,00000001,00023311,02,000015741346
020,00023261,00023261,010,00072057,00020205,00020205,001024,000,002,00000001,00023261,02,000014073831
021,00023344,00023344,010,00059283,00020733,00020733,001024,000,002,00000001,00023344,02,000015094265
022,00023349,00023349,010,00064362,00020538,00020538,001024,000,002,00000001,00023349,02,000008707075
023,00023293,00023293,010,00057560,00020781,00020781,001024,000,002,00000001,00023293,02,000017450709
024,00023265,00023265,010,00063192,00020545,00020545,001024,000,002,00000001,00023265,02,000014651268
025,00023300,00023300,010,00074977,00020078,00020078,001024,000,002,00000001,00023300,02,000010049413
026,00023331,00023331,010,00075108,00020014,00020014,001024,000,002,00000001,00023331,02,000016063584
027,00023321,00023321,010,00070911,00020222,00020222,001024,000,002,00000001,00023321,02,000014617909
028,00023281,00023281,010,00073752,00020073,00020073,001024,000,002,00000001,00023281,02,000015150955
029,00023315,00023315,010,00067149,00020500,00020500,001024,000,002,00000001,00023315,02,000017590830
030,00023316,00023316,010,00069960,00020332,00020332,001024,000,002,00000001,00023316,02,000016341720
031,00023277,00023277,010,00060540,00020662,00020662,001024,000,002,00000001,00023277,02,000013666585
000,00016039,00016039,010,00077958,00012810,00012810,001024,001,002,00000001,00016039,02,000012267048
001,00016072,00016072,010,00038692,00014439,00014439,001024,001,002,00000001,00016072,02,000015543341
002,00016020,00016020,010,00048296,00013988,00013988,001024,001,002,00000001,00016020,02,000013258623
003,00016019,00016019,010,00047653,00014056,00014056,001024,001,002,00000001,00016019,02,000013931862
004,00016005,00016005,010,00041414,00014333,00014333,001024,001,002,00000001,00016005,02,000015036465
005,00016054,00016054,010,00050598,00013933,00013933,001024,001,002,00000001,00016054,02,000014998722
006,00016096,00016096,010,00043297,00014180,00014180,001024,001,002,00000001,00016096,02,000013721232
007,00016026,00016026,010,00060035,00013477,00013477,001024,001,002,00000001,00016026,02,000011307721
008,00016034,00016034,010,00058154,00013657,00013657,001024,001,002,00000001,00016034,02,000014697027
009,00016065,00016065,010,00042573,00014297,00014297,001024,001,002,00000001,00016065,02,000013518859
010,00016032,00016032,010,00051268,00013918,00013918,001024,001,002,00000001,00016032,02,000010994307
011,00015965,00015965,010,00047341,00013944,00013944,001024,001,002,00000001,00015965,02,000014281750
012,00015993,00015993,010,00041538,00014248,00014248,001024,001,002,00000001,00015993,02,000015089323
