tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     25392,   25392,    0.520062,   10.000000, 9746.627930,  252.425171, 8934.340820,   40.575779,  810.300110,  209.695312,    1.391140,    0.769283,     98428,               0,000,000
001,     25089,   25089,    0.520151,   10.000000, 9740.635742,  258.178711, 8959.847656,   42.745598,  778.771973,  213.281067,    1.346091,    0.738958,     91116,               0,000,000
002,     31369,   31369,    0.625617,   10.000000, 9690.186523,  308.121399, 8743.582031,   49.409943,  944.179932,  256.057861,    1.620976,    0.925028,    116238,               0,000,000
003,     34527,   34527,    0.629484,   10.000000, 9701.913086,  296.356689, 8629.676758,   51.458302, 1069.301270,  241.408966,    2.981909,    0.933182,    150050,               0,000,000
004,     25605,   25605,    0.664418,   10.000000, 9694.510742,  303.474548, 8793.809570,   44.934689,  897.832764,  255.227127,    2.782135,    0.753579,     88482,               0,000,000
005,     29589,   29589,    0.721473,   10.000000, 9661.602539,  336.159454, 8668.158203,   50.577400,  991.067444,  282.990753,    1.740402,    0.853321,    102764,               0,000,000
006,     29454,   29454,    0.659943,   10.000000, 9665.236328,  333.047699, 8651.371094,   49.959511, 1011.542908,  280.580627,    1.591941,    0.858599,    105292,               0,000,000
007,     18454,   18454,    0.444997,   10.000000, 9784.738281,  214.257416, 9152.697266,   32.713150,  630.533997,  179.874527,    1.107945,    0.608707,     63998,               0,000,000
000,     29442,   29442,    0.656735,   10.000000, 9701.144531,  297.517822, 8779.958984,   48.235565,  918.825928,  246.739365,    1.693784,    0.895483,    109988,               0,000,001
001,     30871,   30871,    0.679169,   10.000000, 9688.692383,  309.582672, 8715.961914,   49.274437,  970.191467,  257.615356,    1.695894,    0.901861,    113800,               0,000,001
002,     23500,   23500,    0.529271,   10.000000, 9772.851562,  225.770615, 9026.942383,   35.427139,  744.031067,  188.311859,    1.273695,    0.703356,     93405,               0,000,001
