tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00710045,030,00356837,00000000,001024,000,000,00016384
001,00000000,00711676,030,00357500,00000000,001024,000,000,00016384
002,00000000,00705900,030,00354603,00000000,001024,000,000,00016384
003,00000000,00706838,030,00354947,00000000,001024,000,000,00016384
004,00000000,00713263,030,00358245,00000000,001024,000,000,00016384
005,00000000,00706766,030,00355177,00000000,001024,000,000,00016384
006,00000000,00714768,030,00358232,00000000,001024,000,000,00016384
007,00000000,00702291,030,00352876,00000000,001024,000,000,00016384
008,00000000,00710797,030,00356621,00000000,001024,000,000,00016384
009,00000000,00706919,030,00354516,00000000,001024,000,000,00016384
010,00000000,00708253,030,00356158,00000000,001024,000,000,00016384
011,00000000,00706318,030,00355209,00000000,001024,000,000,00016384
012,00000000,00709756,030,00357013,00000000,001024,000,000,00016384
013,00000000,00703077,030,00353818,00000000,001024,000,000,00016384
014,00000000,00707050,030,00355445,00000000,001024,000,000,00016384
015,00000000,00703444,030,00353406,00000000,001024,000,000,00016384
016,00000000,00712860,030,00357688,00000000,001024,000,000,00016384
017,00000000,00704495,030,00353878,00000000,001024,000,000,00016384
018,00000000,00709071,030,00356252,00000000,001024,000,000,00016384
019,00000000,00703978,030,00353787,00000000,001024,000,000,00016384
020,00000000,00709299,030,00355943,00000000,001024,000,000,00016384
021,00000000,00705588,030,00354132,00000000,001024,000,000,00016384
022,00000000,00711627,030,00357547,00000000,001024,000,000,00016384
023,00000000,00701948,030,00352421,00000000,001024,000,000,00016384
024,00000000,00709295,030,00356049,00000000,001024,000,000,00016384
025,00000000,00705373,030,00354444,00000000,001024,000,000,00016384
026,00000000,00710931,030,00357118,00000000,001024,000,000,00016384
027,00000000,00705027,030,00354756,00000000,001024,000,000,00016384
028,00000000,00711967,030,00357350,00000000,001024,000,000,00016384
029,00000000,00703974,030,00353744,00000000,001024,000,000,00016384
030,00000000,00709525,030,00356475,00000000,001024,000,000,00016384
031,00000000,00704288,030,00353789,00000000,001024,000,000,00016384
