tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.117537,    0.046283,    0.013968,    0.003206,    0.103304,    0.042952,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.043302,    0.036419,    0.003247,    0.002657,    0.039928,    0.033677,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.036820,    0.034270,    0.003155,    0.002580,    0.033587,    0.031608,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038317,    0.033955,    0.003101,    0.002557,    0.035135,    0.031328,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.042784,    0.034265,    0.003097,    0.002545,    0.039611,    0.031644,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.039937,    0.032564,    0.003108,    0.002590,    0.036739,    0.029903,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.037050,    0.037627,    0.003435,    0.002691,    0.033506,    0.034861,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.040354,    0.032134,    0.003315,    0.002618,    0.036935,    0.029444,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.035791,    0.032487,    0.003295,    0.002593,    0.032412,    0.029822,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.035832,    0.035827,    0.003151,    0.002571,    0.032595,    0.033180,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038274,    0.031843,    0.003111,    0.002568,    0.035078,    0.029189,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038922,    0.033158,    0.003361,    0.002579,    0.035473,    0.030509,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.037221,    0.033083,    0.003078,    0.002568,    0.034059,    0.030438,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.036640,    0.032319,    0.003103,    0.002545,    0.033453,    0.029702,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.036413,    0.033322,    0.003083,    0.002538,    0.033239,    0.030714,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.036925,    0.033519,    0.003091,    0.002559,    0.033748,    0.030891,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.036730,    0.032488,    0.003127,    0.002585,    0.033517,    0.029829,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.036432,    0.032499,    0.003077,    0.002559,    0.033275,    0.029869,               0,000,000
