tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    3.461227,    0.038384,    3.406532,    0.000201,    0.054368,    0.038048,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.490654,    0.029438,    0.462181,    0.000122,    0.028366,    0.029237,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.424342,    0.028689,    0.395984,    0.000112,    0.028205,    0.028423,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.414825,    0.028262,    0.384199,    0.000102,    0.030550,    0.028088,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.411561,    0.024585,    0.381977,    0.000090,    0.029513,    0.024423,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.413405,    0.024706,    0.386704,    0.000101,    0.026631,    0.024530,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.458192,    0.030416,    0.407316,    0.000169,    0.050671,    0.030148,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.422885,    0.027504,    0.391213,    0.000108,    0.031604,    0.027312,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.422365,    0.025099,    0.395011,    0.000105,    0.027289,    0.024912,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.426809,    0.024842,    0.400065,    0.000102,    0.026679,    0.024655,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.446593,    0.026342,    0.419555,    0.000105,    0.026971,    0.026109,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.427507,    0.024991,    0.400440,    0.000098,    0.027002,    0.024810,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    6.755981,    0.032918,    6.725050,    0.000232,    0.030806,    0.032563,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.445703,    0.028547,    0.413824,    0.000121,    0.031740,    0.028346,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.423855,    0.026227,    0.396250,    0.000125,    0.027477,    0.026021,         0,               0,000,000
