tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000,   1192576,   18634, 1946.717041,   20.000000,38051.625000, 1930.029663,          262144,    0.000000,    0.000000,    0.000000
000,   1206144,   18846, 1958.855469,   20.000000,38038.222656, 1943.085815,        16777216,    0.000000,    0.000000,    0.000000
000,   1183424,   18491, 1925.363403,   20.000000,38072.156250, 1909.561646,       134217728,    0.000000,    0.000000,    0.000000
001,   1111360,   17365, 1877.819336,   20.000000,38120.648438, 1862.201782,          262144,    0.000000,    0.000000,    0.000000
001,   1134464,   17726, 1937.122803,   20.000000,38060.667969, 1921.788818,        16777216,    0.000000,    0.000000,    0.000000
001,   1129920,   17655, 1939.727783,   20.000000,38059.285156, 1924.868530,       134217728,    0.000000,    0.000000,    0.000000
002,   1172032,   18313, 1985.803711,   20.000000,38013.085938, 1970.280518,          262144,    0.000000,    0.000000,    0.000000
002,   1185856,   18529, 2048.000732,   20.000000,37950.609375, 2032.211670,        16777216,    0.000000,    0.000000,    0.000000
002,   1138688,   17792, 1940.178589,   20.000000,38057.320312, 1925.133179,       134217728,    0.000000,    0.000000,    0.000000
003,   1323136,   20674, 2457.038818,   20.000000,37541.464844, 2437.928223,          262144,    0.000000,    0.000000,    0.000000
003,   1281472,   20023, 2379.599365,   20.000000,37619.273438, 2361.161133,        16777216,    0.000000,    0.000000,    0.000000
003,   1256384,   19631, 2314.496582,   20.000000,37682.839844, 2295.809570,       134217728,    0.000000,    0.000000,    0.000000
004,   1194752,   18668, 1901.157715,   20.000000,38096.433594, 1883.524658,          262144,    0.000000,    0.000000,    0.000000
004,   1198464,   18726, 1895.706665,   20.000000,38102.156250, 1879.188477,        16777216,    0.000000,    0.000000,    0.000000
004,   1159168,   18112, 1832.371582,   20.000000,38165.671875, 1816.332153,       134217728,    0.000000,    0.000000,    0.000000
005,   1251008,   19547, 2187.104492,   20.000000,37810.417969, 2168.834229,          262144,    0.000000,    0.000000,    0.000000
005,   1206848,   18857, 2076.260010,   20.000000,37922.250000, 2058.708740,        16777216,    0.000000,    0.000000,    0.000000
