tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00063800,00063800,010,00127548,00000026,001024,001,000,0512
001,00062700,00062700,010,00125352,00000024,001024,001,000,0512
002,00063739,00063739,010,00127432,00000023,001024,001,000,0512
003,00062200,00062200,010,00124362,00000019,001024,001,000,0512
004,00063348,00063348,010,00126650,00000023,001024,001,000,0512
005,00063400,00063400,010,00126748,00000026,001024,001,000,0512
006,00062000,00062000,010,00123960,00000020,001024,001,000,0512
007,00062500,00062500,010,00124944,00000028,001024,001,000,0512
008,00063903,00063903,010,00127780,00000013,001024,001,000,0512
009,00062900,00062900,010,00125748,00000026,001024,001,000,0512
010,00063557,00063557,010,00127064,00000025,001024,001,000,0512
011,00062615,00062615,010,00125184,00000023,001024,001,000,0512
012,00063500,00063500,010,00126958,00000021,001024,001,000,0512
013,00062200,00062200,010,00124352,00000024,001024,001,000,0512
014,00063800,00063800,010,00127560,00000020,001024,001,000,0512
015,00063100,00063100,010,00126142,00000029,001024,001,000,0512
016,00061859,00061859,010,00123694,00000012,001024,001,000,0512
017,00063100,00063100,010,00126174,00000013,001024,001,000,0512
018,00063699,00063699,010,00127354,00000022,001024,001,000,0512
019,00062400,00062400,010,00124750,00000025,001024,001,000,0512
020,00063600,00063600,010,00127132,00000034,001024,001,000,0512
021,00062383,00062383,010,00124724,00000021,001024,001,000,0512
022,00063700,00063700,010,00127342,00000029,001024,001,000,0512
023,00062883,00062883,010,00125714,00000026,001024,001,000,0512
024,00065100,00065100,010,00130150,00000025,001024,001,000,0512
025,00063900,00063900,010,00127772,00000014,001024,001,000,0512
026,00065174,00065174,010,00130284,00000032,001024,001,000,0512
027,00064600,00064600,010,00129146,00000027,001024,001,000,0512
028,00064200,00064200,010,00128356,00000022,001024,001,000,0512
029,00065900,00065900,010,00131756,00000022,001024,001,000,0512
030,00067000,00067000,010,00133952,00000024,001024,001,000,0512
031,00064800,00064800,010,00129540,00000030,001024,001,000,0512
000,00066609,00066609,010,00133168,00000025,001024,001,001,0512
001,00061115,00061115,010,00122178,00000026,001024,001,001,0512
002,00060426,00060426,010,00120820,00000016,001024,001,001,0512
003,00065800,00065800,010,00131540,00000030,001024,001,001,0512
004,00066000,00066000,010,00131954,00000023,001024,001,001,0512
005,00061200,00061200,010,00122366,00000017,001024,001,001,0512
006,00066200,00066200,010,00132354,00000023,001024,001,001,0512
007,00061400,00061400,010,00122756,00000022,001024,001,001,0512
008,00066200,00066200,010,00132352,00000024,001024,001,001,0512
009,00060794,00060794,010,00121550,00000019,001024,001,001,0512
010,00060853,00060853,010,00121656,00000025,001024,001,001,0512
011,00066000,00066000,010,00131948,00000026,001024,001,001,0512
012,00060000,00060000,010,00119960,00000020,001024,001,001,0512
013,00066000,00066000,010,00131966,00000017,001024,001,001,0512
014,00061500,00061500,010,00122942,00000029,001024,001,001,0512
015,00066200,00066200,010,00132344,00000028,001024,001,001,0512
016,00066600,00066600,010,00133138,00000031,001024,001,001,0512
017,00060800,00060800,010,00121562,00000019,001024,001,001,0512
018,00066773,00066773,010,00133500,00000023,001024,001,001,0512
019,00060600,00060600,010,00121144,00000028,001024,001,001,0512
020,00066400,00066400,010,00132752,00000024,001024,001,001,0512
021,00060426,00060426,010,00120788,00000032,001024,001,001,0512
022,00066500,00066500,010,00132932,00000034,001024,001,001,0512
023,00061100,00061100,010,00122180,00000010,001024,001,001,0512
024,00068100,00068100,010,00136142,00000029,001024,001,001,0512
025,00061900,00061900,010,00123754,00000023,001024,001,001,0512
026,00068400,00068400,010,00136750,00000025,001024,001,001,0512
027,00062000,00062000,010,00123964,00000018,001024,001,001,0512
028,00069323,00069323,010,00138582,00000032,001024,001,001,0512
029,00063204,00063204,010,00126354,00000027,001024,001,001,0512
030,00069551,00069551,010,00139052,00000025,001024,001,001,0512
031,00062800,00062800,010,00125560,00000020,001024,001,001,0512
000,00065632,00065632,010,00131220,00000022,001024,001,002,0512
001,00061600,00061600,010,00123156,00000022,001024,001,002,0512
002,00066247,00066247,010,00132434,00000030,001024,001,002,0512
003,00061400,00061400,010,00122762,00000019,001024,001,002,0512
004,00065920,00065920,010,00131788,00000026,001024,001,002,0512
005,00061222,00061222,010,00122394,00000025,001024,001,002,0512
006,00066331,00066331,010,00132620,00000021,001024,001,002,0512
007,00061100,00061100,010,00122160,00000020,001024,001,002,0512
008,00065710,00065710,010,00131358,00000031,001024,001,002,0512
009,00061400,00061400,010,00122746,00000027,001024,001,002,0512
010,00060942,00060942,010,00121830,00000027,001024,001,002,0512
011,00061700,00061700,010,00123350,00000025,001024,001,002,0512
012,00066037,00066037,010,00132026,00000024,001024,001,002,0512
