tid,lock_impl_time(ms)
RUN 0
001, 19719.119
002, 19747.389
003, 19737.096
004, 19669.369
005, 19602.043
006, 19691.172
007, 19554.369
008, 19315.744
009, 19692.551
010, 19604.402
011, 19690.535
012, 19821.957
014, 19758.527
013, 19487.965
015, 19695.938
016, 19750.594
017, 19726.264
018, 19749.256
019, 19642.320
020, 19734.174
021, 19593.527
022, 19786.820
023, 19729.510
024, 19721.930
025, 19533.658
026, 19522.363
027, 19790.258
028, 19641.461
029, 19677.971
-----------------------------------------------------------------------------------------------

RUN 1
001, 19700.955
002, 19785.158
003, 19698.652
004, 19809.520
005, 19681.420
006, 19741.844
007, 19550.461
008, 19525.707
009, 19713.174
010, 19575.898
011, 19611.604
012, 19524.676
014, 19542.312
013, 19750.160
015, 19538.721
016, 19799.674
017, 19561.285
018, 19547.648
019, 19764.379
020, 19496.609
021, 19766.797
022, 19553.166
023, 19607.957
024, 19846.318
025, 19599.439
026, 19623.863
027, 19458.355
028, 19679.711
029, 19562.086
-----------------------------------------------------------------------------------------------

RUN 2
001, 19565.850
002, 19636.461
003, 19588.814
004, 19779.521
005, 19630.041
006, 19470.256
007, 19779.955
008, 19672.568
009, 19626.977
010, 19660.674
011, 19701.873
012, 19608.441
014, 19584.609
013, 19563.381
015, 19621.584
016, 19643.531
017, 19615.572
018, 19549.451
019, 19585.959
020, 19703.594
021, 19610.469
022, 19771.086
023, 19574.182
024, 19605.459
025, 19697.986
026, 19621.957
027, 19632.061
028, 19810.297
029, 19456.312
-----------------------------------------------------------------------------------------------

RUN 3
001, 19574.898
002, 19571.555
003, 19678.344
004, 19607.400
005, 19742.252
006, 19597.152
007, 19578.207
008, 19636.852
009, 19558.863
010, 19609.941
011, 19514.738
012, 19714.820
014, 19650.373
013, 19536.469
015, 19806.934
016, 19837.822
017, 19669.932
018, 19805.738
019, 19744.312
020, 19764.109
021, 19559.283
022, 19557.984
023, 19687.986
024, 19669.754
025, 19732.953
026, 19524.754
027, 19755.818
028, 19644.246
029, 19773.930
-----------------------------------------------------------------------------------------------

RUN 4
001, 19648.037
002, 19746.420
003, 19777.861
004, 19792.639
005, 19627.395
006, 19608.719
007, 19666.219
008, 19707.938
009, 19670.957
010, 19758.586
011, 19564.086
012, 19607.426
014, 19623.816
013, 19675.496
015, 19670.934
016, 19750.592
017, 19714.645
018, 19635.631
019, 19879.049
020, 19694.631
021, 19617.768
022, 19614.449
023, 19789.262
024, 19880.242
025, 19706.078
026, 19687.646
027, 19717.836
028, 19678.268
029, 19866.549
-----------------------------------------------------------------------------------------------

