lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000310,0000030,0001019,0019337,0020438,0040847,0000048,001024,000,000,16384
0000000,0001833,0000682,0001030,0030207,0030537,0068670,0000861,001024,000,000,16384
