tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00472376,030,00225376,00011971,001024,000,000,00016384
001,00000000,00477489,030,00227525,00011980,001024,000,000,00016384
002,00000000,00476653,030,00227615,00012190,001024,000,000,00016384
003,00000000,00473357,030,00225368,00012126,001024,000,000,00016384
004,00000000,00477419,030,00227403,00012220,001024,000,000,00016384
005,00000000,00472449,030,00225285,00012091,001024,000,000,00016384
006,00000000,00477434,030,00227248,00012144,001024,000,000,00016384
007,00000000,00471529,030,00225142,00012152,001024,000,000,00016384
008,00000000,00472245,030,00225338,00012144,001024,000,000,00016384
009,00000000,00472041,030,00225407,00012183,001024,000,000,00016384
010,00000000,00476183,030,00227337,00012026,001024,000,000,00016384
011,00000000,00476846,030,00226757,00012243,001024,000,000,00016384
012,00000000,00475857,030,00226637,00012239,001024,000,000,00016384
013,00000000,00476887,030,00227195,00012076,001024,000,000,00016384
014,00000000,00472552,030,00225110,00011969,001024,000,000,00016384
015,00000000,00477469,030,00227626,00012086,001024,000,000,00016384
016,00000000,00470938,030,00225099,00012012,001024,000,000,00016384
017,00000000,00472404,030,00225389,00012060,001024,000,000,00016384
018,00000000,00476045,030,00227360,00012156,001024,000,000,00016384
019,00000000,00471955,030,00225537,00012057,001024,000,000,00016384
020,00000000,00477058,030,00227051,00012103,001024,000,000,00016384
021,00000000,00477250,030,00227548,00012038,001024,000,000,00016384
022,00000000,00472943,030,00225154,00011972,001024,000,000,00016384
023,00000000,00477170,030,00227387,00012121,001024,000,000,00016384
024,00000000,00473152,030,00225357,00011929,001024,000,000,00016384
025,00000000,00477662,030,00227234,00012082,001024,000,000,00016384
026,00000000,00471722,030,00225617,00012021,001024,000,000,00016384
027,00000000,00471333,030,00224833,00012008,001024,000,000,00016384
028,00000000,00471969,030,00225104,00012167,001024,000,000,00016384
029,00000000,00477134,030,00227488,00012046,001024,000,000,00016384
030,00000000,00476372,030,00226725,00012168,001024,000,000,00016384
031,00000000,00471926,030,00224902,00012264,001024,000,000,00016384
